,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
582,582,35719,radio celebraton music,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1361299769565253,False,LIVE: E4 S157 LTATM Radio Celebraton of Music and Arts on #spreaker #celebration #dryermasoniccenter #indiemusic #letstalkaboutthemusic #ltatmradio https://t.co/2FVQbebsY7,2019-03-28 03:01:34+00:00,None
583,583,48417,thing show channel,13,13_video_youtube_channel_handmade,video - youtube - channel - handmade - club - music - composition - watch - gang - july,0.6341790513010522,False,"#ABCNews #auspol ME!!! I NEVER say stupid things, never have never will! Which is presumably why I have no show on Sky or Channel 7!",2019-03-28 05:06:56+00:00,Life
584,584,48416,thing order defence context context comment question comment,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"#ABCNews #auspol Here's a not-stupid thing I'm going to say - in order to claim the defence, ""I was taken out of context,"" there has to be a conceivable context in which the comments in question could possibly be okay. That doesn't apply here, to ANY of these comments.",2019-03-28 05:09:30+00:00,None
585,585,48415,order defence context context comment question comment,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"#TheDrum In order to claim the defence, ""I was taken out of context,"" there has to be a conceivable context in which the comments in question could possibly be okay. That doesn't apply here, to ANY of these comments. #auspol",2019-03-28 07:08:31+00:00,None
586,586,48414,time scotland rule something referendum,12,12_scotland_glasgow_kingdom_composer,scotland - glasgow - kingdom - composer - independence - lineup - agenda - hydro - bias - edinburgh,0.7142879737215763,False,"@jeremycorbyn @theSNP ...and it's really about time you got over it Jeremy. Labour shouldn't have stiffed Scotland with the 40% rule, something which hasn't been applied to any referendum since, which would've seen 'Leave' defeated in 2016 btw. They did it to themselves, they were already beaten.",2019-03-28 11:07:50+00:00,Life
587,587,7818,imagine vote start brexit process rush article order eurosceptics please,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4214160721528345,False,Imagine we’d had these indicative votes right at the start of the Brexit process and didn’t rush into Article 50 in order to appeal only to right wing Eurosceptics? I’d like to live in that alternative universe please 🙂,2019-03-28 13:07:42+00:00,None
588,588,7817,people everyone thing,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7755534907122141,False,Even better: ask the people what they bloody want. It’s all well and good *assuming* everyone who voted Leave wants the same things but we all know that’s not at all true,2019-03-28 13:12:51+00:00,None
589,589,7816,weezer teal album thrice halestorm wonder year name money,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"@ScratcherHead @RSDUK Weezer Teal Album, Green Day, Thrice, Halestorm and The Wonder Years are all calling my name but money 😢",2019-03-28 15:43:59+00:00,None
590,590,48413,reverse slip,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,@DroppedYursoap @FewArePict It's a reverse Freudian slip! One made in hearing instead of speaking.,2019-03-28 17:34:20+00:00,None
591,591,7815,rammstein music video album,2,2_album_review_cover_jack,album - review - cover - jack - list - duet - year - poverty - song - release,0.6867420778118639,False,So that new Rammstein music video is a bit good huh? Has definitely made more excited for the album 😱,2019-03-28 17:37:25+00:00,Work
592,592,7814,london europe show nothing festival,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@CPIZZAIA Maybe not as popular in the US? I know they’re playing London and other Europe shows but nothing near me so far. They seem to mostly play festival shows these days,2019-03-28 17:45:27+00:00,None
593,593,48412,question democracy racism australia policy case point israel boasting democracy region africa fact society,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"#TheDrum The underlying question is whether democracy is invalidated by racism. The White Australia policy is a case in point. Israel is another. Always boasting of being the only democracy in the region, just as South Africa did, but in fact it is an apartheid society.",2019-03-29 07:22:53+00:00,None
594,594,48411,hell rant miranda brilliant stan think kates saunders work brilliance,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8053269483756582,False,"#TheDrum That was one hell of an impressive rant from Miranda! Brilliant that it was her who lost it in the end. Stan, think of the Kates a bit like the early French and Saunders - bits that don't quite work, but with bits of brilliance too.",2019-03-29 07:29:03+00:00,None
595,595,48410,word thing century affectation,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"#TheDrum It's just 'a historian' @ellenmfanning - the 'an' before 'h' words thing isn't actually correct, it's a 19th Century affectation.",2019-03-29 07:35:03+00:00,None
596,596,48409,prouder harvester judgement,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"#TheDrum We should be more aware and prouder of the Harvester Judgement. And if you haven't read it, look it up, it's easy these days.",2019-03-29 07:46:03+00:00,None
597,597,48408,example honour hour hotel,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"@Cablehorn @ellenmfanning A good example. It's 'a high...' and it's 'an honour,' but only because the 'h' is silent. It's 'an hour,' but it's 'a hotel' and 'a historian.'",2019-03-29 07:53:00+00:00,None
598,598,48407,admiral surprise package today retirement,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.1856220932923571,False,#TheDrum The Admiral is a bit of a surprise package today. Very progressive in his retirement.,2019-03-29 07:58:22+00:00,None
599,599,48406,gentleman case reply comment yesterday context think anything problem,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"#TheDrum The gentleman makes a very compelling case, in reply to my comment of yesterday. What possible additional context could there be that would render what THEY ACTUALLY SAID after all acceptable? I can't think of anything. #auspol Problem is Pauline, you're all barking mad! https://t.co/ig69GjA6jr",2019-03-29 08:05:49+00:00,None
600,600,48405,life everything thanks,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"The latest Life, the Universe and Everything! https://t.co/dlx5s3Zg2h Thanks to @BuggerLePanda @grecialdawn @maritzasolito #auspol #scotref",2019-03-29 08:06:50+00:00,None
601,601,48404,book book standard discourse,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.6293672335502648,False,"#CampaignTrail ""I read it in a book."" ""Oh really? What book was that?"" ""It was a blue one."" This is the standard of political discourse that we have sunk to. #Morons",2019-03-29 09:22:49+00:00,None
602,602,48403,course class green nutjobs right jones right anybody left country country mile,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7780184496630532,False,"#TheDrum Of course it is!!! The nice, safe, middle class Australian Greens cannot remotely be compared to ANY of the nutjobs on the Australian right, including you Alan Jones! You are further to the right than ANYBODY is to the left in this country, by a country mile! #auspol",2019-03-29 09:27:33+00:00,None
