,id,created_at,edit_history_tweet_ids,text
0,1.5605621129082593e+18,2022-08-19 09:39:36+00:00,['1560562112908259328'],@rafnumber10 Ohmygooossssh unsay motive?
1,1.557083129491456e+18,2022-08-09 19:15:21+00:00,['1557083129491456000'],Okay lng kapoyon…
2,1.5567057648902554e+18,2022-08-08 18:15:51+00:00,['1556705764890255368'],"RT @missmelahabijan: Walden Bello, got arrested today for a cyberlibel case filed by former Davao City PIO Chief Tupas. Meanwhile, Imelda M…"
3,1.555675723892986e+18,2022-08-05 22:02:50+00:00,['1555675723892985856'],"Pag duty next day, 12mn na matulog but pag off gani next day… 10pm katulgon na… why self?? 🫣🥱🥱🥱 #goodnightworld"
4,1.55513949851367e+18,2022-08-04 10:32:04+00:00,['1555139498513670146'],@HOUSEPORN___ @jymsss
5,1.5529952980411187e+18,2022-07-29 12:31:46+00:00,['1552995298041118723'],1st week working done… looking forward to my off!!! 🥳🥳🥳🥳
6,1.5519778576891986e+18,2022-07-26 17:08:50+00:00,['1551977857689198592'],@yzagurl Huyyyy knsa na??? Gamay rman imong mga senior akong kaila 😱😱😱
7,1.549135635746902e+18,2022-07-18 20:54:51+00:00,['1549135635746902016'],Can’t wait for Wednesday!!! 😎
8,1.5491074224674245e+18,2022-07-18 19:02:45+00:00,['1549107422467424256'],3 ladies vs Rishi… Who will win? 🧐🧐🧐 @RishiSunak 😂😂😂
9,1.549106375799804e+18,2022-07-18 18:58:35+00:00,['1549106375799803905'],@yznerk Naunsa ka doc?
10,1.5491012440605204e+18,2022-07-18 18:38:12+00:00,['1549101244060520448'],@jhnmrkrl01 @iambipolarnikka nkadungog sa news 🤣🤣🤣🤣
11,1.549085191125205e+18,2022-07-18 17:34:24+00:00,['1549085191125204992'],@iambipolarnikka @jhnmrkrl01 Chelsea bay daw pinaka less number A&amp;E px according to bbc.. maypa mag suki ka Chelsea new
12,1.5485990136157553e+18,2022-07-17 09:22:31+00:00,['1548599013615755264'],@iambipolarnikka Push lng 🤣
13,1.547997045021061e+18,2022-07-15 17:30:30+00:00,['1547997045021061121'],@MaikaRae Aw oks… happy days npud ka maiks 😆
14,1.54799487812198e+18,2022-07-15 17:21:53+00:00,['1547994878121979906'],@MaikaRae Pa UK end destination ka Maiks ?
15,1.546942188684288e+18,2022-07-12 19:38:53+00:00,['1546942188684288001'],Always a struggle to go to the gym but so rewarding after… ☺️
16,1.546788069692539e+18,2022-07-12 09:26:28+00:00,['1546788069692538883'],Woke up at 8am alarm then snooze… now it’s 10am! 🤦🏻‍♀️ #everydaystory
17,1.545560159556182e+18,2022-07-09 00:07:11+00:00,['1545560159556182016'],@officialSBPinc @tannex17
18,1.5450110299769403e+18,2022-07-07 11:45:09+00:00,['1545011029976940545'],“No one is indespensible…” #PrimeMinisterOut 👏🏼👏🏼👏🏼👏🏼 #britishpolitics https://t.co/bXblBZIsZv
19,1.54443443222809e+18,2022-07-05 21:33:57+00:00,['1544434432228089859'],Happy anniversary din pala kasangga sa best deals! 😆😆😆😆 #7years @MoneySupermkt #thanks4thebestdeals https://t.co/Yybxo95VLW
20,1.5444287665539318e+18,2022-07-05 21:11:26+00:00,['1544428766553931777'],Happy 74th year @NHSuk !!! You’re the greatest service/achievement 🇬🇧 has to offer! 👏🏼👏🏼👏🏼👏🏼👏🏼 ❤️❤️❤️💕💕💕💕💕💕 https://t.co/sWJuKL34Ac
21,1.5443620750861025e+18,2022-07-05 16:46:26+00:00,['1544362075086102531'],@KrayziAsian @crazykarens 🤣🤣🤣🤣
22,1.5431432584061338e+18,2022-07-02 08:03:17+00:00,['1543143258406133760'],"RT @MWinnieMonsod: President BBM has started off on the wrong foot, what with an inaugural address that was filled with FC and/or IS and/or…"
23,1.543132082519548e+18,2022-07-02 07:18:53+00:00,['1543132082519547905'],"RT @OPPOMobileUK: WIN the ultimate Wimbledon weekend including tickets to the Gentlemen's Final plus much more!🎾

Enter now 👇
https://t.co/…"
24,1.5425418374240092e+18,2022-06-30 16:13:27+00:00,['1542541837424009217'],"June 30, 2022. Lest we not forget."
25,1.540261938206212e+18,2022-06-24 09:13:57+00:00,['1540261938206212096'],@yznerk 🤣🤣🤣🤣🤣🤣
26,1.5389964628721664e+18,2022-06-20 21:25:24+00:00,['1538996462872166400'],Just got home… Very productive day from morning to evening… My ❤️ is full. ☺️💕 https://t.co/hoDF9hQvT6
27,1.5383143419254088e+18,2022-06-19 00:14:54+00:00,['1538314341925408769'],Luxury Living: These Are the World's Most Expensive Cities for the Rich - Bloomberg https://t.co/raX9wLo2Yx
28,1.5360099036004434e+18,2022-06-12 15:37:53+00:00,['1536009903600443392'],"RT @dndphl: The Department of National Defense joins the nation in celebrating our 124th Philippine Independence Day.

Maligayang Araw ng K…"
29,1.5360098153481953e+18,2022-06-12 15:37:32+00:00,['1536009815348195330'],"RT @Magsasaka_PL: Isang makabuluhang 'Independence Day' sa inyong lahat! 

#SaveOurFarmers
#OurFarmersDeserveMore
#TuloyAngTulungan
#Magsas…"
30,1.536009600968827e+18,2022-06-12 15:36:41+00:00,['1536009600968826880'],RT @yznerk: Happy Independence Day Mahal kong Pilipinas 🇵🇭
31,1.5352178478231306e+18,2022-06-10 11:10:32+00:00,['1535217847823130626'],@yznerk Charst gyud oi 😆
32,1.5350631369019023e+18,2022-06-10 00:55:46+00:00,['1535063136901902336'],@isabellejeda It always starts with a dream! 😏
33,1.5350625492970086e+18,2022-06-10 00:53:26+00:00,['1535062549297008640'],@yznerk I like his built. Sino itey? 😏
34,1.5345114897799086e+18,2022-06-08 12:23:43+00:00,['1534511489779908610'],@yznerk 👏🏼👏🏼👏🏼👏🏼👏🏼
35,1.5345112847959777e+18,2022-06-08 12:22:54+00:00,['1534511284795977731'],@cnbcwatcher90 Well I guess training is as hard as nursing so I’ll probably try. Let me think about it… 🧐😅😂🤣🤣🤣
36,1.534261613250982e+18,2022-06-07 19:50:48+00:00,['1534261613250981888'],Unions threaten strikes as TfL scheme review models pension cuts - https://t.co/gngaom8kC8 https://t.co/FUkWn3Vq8V
37,1.5342590434301706e+18,2022-06-07 19:40:35+00:00,['1534259043430170624'],"2016 report! #tflstrike

It's NOT just Tube drivers: Take a look at the MASSIVE salaries of TfL workers - London Business News | https://t.co/3PPUKT7KTu https://t.co/tzdE71lTtl"
38,1.5342585007207877e+18,2022-06-07 19:38:26+00:00,['1534258500720787459'],"I would like to drop my NHS Nursing job and apply as a Tube Driver! #tflstrike

Tube driver salary: How much do they get paid on the London Underground? – The Scottish Sun https://t.co/fTdAZMf0nC"
39,1.5342577246026998e+18,2022-06-07 19:35:21+00:00,['1534257724602699777'],"@TfL Senior Employee List of Salaries from 2018 report:

https://t.co/bdbpQj4oTt"
40,1.5342570142050345e+18,2022-06-07 19:32:31+00:00,['1534257014205034497'],https://t.co/iVQGn1EBMC
41,1.5342039313661993e+18,2022-06-07 16:01:36+00:00,['1534203931366199299'],"So slept 10 hours, stuck to my chair (with legs up, legs down mobility only) for 5 hours! There goes my 15 hours already! Oh stood up 5 minutes to get Uber Eats and set up lunch table… Then I guess 2hrs exercise… Good thing sunsets are at 9pm! #britishsummer"
42,1.53395412683665e+18,2022-06-06 23:28:57+00:00,['1533954126836649984'],👏🏼👏🏼👏🏼👏🏼👏🏼 https://t.co/q9hK0XRatG
43,1.5335721312961004e+18,2022-06-05 22:11:03+00:00,['1533572131296100358'],"RT @BarackObama: In the aftermath of Uvalde’s preventable tragedy, many of us are asking why Congress seems unable to act. This article pro…"
44,1.533485314974663e+18,2022-06-05 16:26:04+00:00,['1533485314974662656'],"Queen Elizabeth II, an icon of feminism and a leading example of duty. Gratitudes to the longest reigning monarch!!! 👏🏼👏🏼👏🏼👏🏼 #wellappreciated #GodSaveTheQueen  #platinumjubilee #70years #thankyou"
45,1.5334838650833715e+18,2022-06-05 16:20:18+00:00,['1533483865083371521'],“I cannot lead you into battle. I do not give you laws or administer justice but I can do something else - I can give my heart and my devotion to these old islands and to all the peoples of our brotherhood of nations.” #QueenElizabethII #platinumjubilee #platinumjubilee2022 #2002 https://t.co/mih4neotG6
46,1.5334423075712082e+18,2022-06-05 13:35:10+00:00,['1533442307571208194'],@yznerk The future of 🇵🇭 Healthcare! #FamMed 👏🏼👏🏼👏🏼👏🏼
47,1.5334421667977626e+18,2022-06-05 13:34:37+00:00,['1533442166797762560'],"Do you remember when you joined Twitter? I do! #MyTwitterAnniversary

Who would have thought?… We’re still going steady Twitter! 😜 https://t.co/ENK8LGIFA4"
48,1.5334194546333204e+18,2022-06-05 12:04:22+00:00,['1533419454633320448'],"RT @Jubilee_Pageant: The #PlatinumJubilee Pageant will begin on Whitehall, head down The Mall and will culminate outside the iconic Bucking…"
49,1.5334173141583585e+18,2022-06-05 11:55:51+00:00,['1533417314158358528'],@emceezkin Very big achievement pakner!!!! 🏡 #physiologicalneed
50,1.5332048091253555e+18,2022-06-04 21:51:26+00:00,['1533204809125355522'],This is the cutest I’ve seen. The Queen  is just so cute! 🤭@RoyalFamily https://t.co/toaZ7eHbnh
51,1.5332044520055316e+18,2022-06-04 21:50:01+00:00,['1533204452005531649'],@yznerk Ano ito teh? 😏
52,1.533204385328685e+18,2022-06-04 21:49:45+00:00,['1533204385328685060'],@isabellejeda Can I have your bestfriend too? I need help in Pinas! 😆😆😆😆
53,1.5331957227739136e+18,2022-06-04 21:15:20+00:00,['1533195722773913600'],Earning money is hard but so as other things… #pushlng #hardwork #worksmart
