,id,created_at,edit_history_tweet_ids,text
0,1.564884932782166e+18,2022-08-31 07:56:56+00:00,['1564884932782166017'],Brilliant by Behr … and McKee https://t.co/srOFO01qt5
1,1.5648690323937034e+18,2022-08-31 06:53:45+00:00,['1564869032393703426'],RT @sonjabm: .of arc. https://t.co/cHiqWFYP1h
2,1.564865617525674e+18,2022-08-31 06:40:11+00:00,['1564865617525673991'],"@IMcMillan @jo_jodennis14 @iandenlo @iansheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @allanjenkins21 @AnneQuinton  
MornIans anAll or Else
 
176                                        177 https://t.co/5kwbRji2vn"
3,1.5646790935467868e+18,2022-08-30 18:19:00+00:00,['1564679093546786821'],"RT @morrissey2020: @thecoastguy Meanwhile over at the Bilderberg Group in 2016:
“So the plan is to initiate Brexit, then create a global pa…"
4,1.5646746518753812e+18,2022-08-30 18:01:21+00:00,['1564674651875381248'],"RT @Caryn7780: I was an intel analyst in the Army. I had a TS/SCI clearance. If I had removed or discussed classified materials, outside wh…"
5,1.5646745076500808e+18,2022-08-30 18:00:47+00:00,['1564674507650080769'],"RT @DMinghella: It's clear. Liz Truss, fully signed up to the extremes of her predecessor, will just be more of the same. After 12 years, w…"
6,1.564671268909187e+18,2022-08-30 17:47:55+00:00,['1564671268909187077'],"@IMcMillan @jo_jodennis14 @iandenlo @iansheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @allanjenkins21 @AnneQuinton  
EvenIans anAll or Else

Oops. Maybe slight adjustment to Saturday’s itianerary is iandicated https://t.co/mtaTiWNwvV"
7,1.5645024437817713e+18,2022-08-30 06:37:04+00:00,['1564502443781771266'],"@IMcMillan @jo_jodennis14 @iandenlo @iansheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @allanjenkins21 @AnneQuinton  
MornIans anAll or Else
 
175                                        176 https://t.co/hz1DUi3T2f"
8,1.5644889837988577e+18,2022-08-30 05:43:35+00:00,['1564488983798857728'],@IMcMillan Brain in good nick this morning!
9,1.5644888075835556e+18,2022-08-30 05:42:53+00:00,['1564488807583555584'],RT @IMcMillan: Early stroll. Light has carved out a length of eastern sky. A moth dances past the Post Office. That tree is autumn-haunted.…
10,1.5643247837596877e+18,2022-08-29 18:51:06+00:00,['1564324783759687680'],"RT @iralightman: Liz Truss, shagger, thicky, crook
loves to have her photee took.
Us, we scans our bill in fear
she gans around in Thatcher…"
11,1.564316952897667e+18,2022-08-29 18:19:59+00:00,['1564316952897667073'],RT @coldwarsteve: https://t.co/XrpnZfOonu
12,1.5643167132939387e+18,2022-08-29 18:19:02+00:00,['1564316713293938694'],@coldwarsteve Phew. The power
13,1.5643148203416494e+18,2022-08-29 18:11:31+00:00,['1564314820341649408'],RT @Andrew__McP: @IndentDesign @IMcMillan @jo_jodennis14 @iandenlo @IanSheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @JakeTilson @all…
14,1.5643119361410376e+18,2022-08-29 18:00:03+00:00,['1564311936141037570'],"@IMcMillan @jo_jodennis14 @iandenlo @iansheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @JakeTilson @allanjenkins21 @AnneQuinton  
EvenIans anAll or Else

Jo’s been a-jamming https://t.co/03ce1Xw7NF"
15,1.564265371120583e+18,2022-08-29 14:55:01+00:00,['1564265371120582664'],"RT @KeithOlbermann: MONDAY EDITION: @LindseyGrahamSC: ""riots in the streets"" if Trump is prosecuted. Graham must resign, be censured, or ex…"
16,1.5642568790014566e+18,2022-08-29 14:21:17+00:00,['1564256879001456640'],@LaineEleslaine @jo_jodennis14 @AnneQuinton @SQR45 @IMcMillan @iandenlo @IanSheffield50 @Yarmouthian1955 @allanjenkins21 We will. Looks like 2 years is the outside and this summer may have been harsh
17,1.5642345370386432e+18,2022-08-29 12:52:30+00:00,['1564234537038643203'],"Environment Agency tells staff to ignore pollution complaints, says ex-employee https://t.co/h9QM1F7hOB"
18,1.5641595463350518e+18,2022-08-29 07:54:31+00:00,['1564159546335051776'],"I’m sticking with my initial impression of RS: his glacial, supercilious indifference… https://t.co/anQJQgdhA4"
19,1.5641548585754665e+18,2022-08-29 07:35:53+00:00,['1564154858575466498'],Gold on green https://t.co/5nye78OGvc
20,1.5641407614652088e+18,2022-08-29 06:39:52+00:00,['1564140761465208832'],"@IMcMillan @jo_jodennis14 @iandenlo @iansheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @allanjenkins21 @AnneQuinton  
MornIans anAll or Else
 
174                                        175 https://t.co/MneWMZH5xL"
21,1.564119967355863e+18,2022-08-29 05:17:14+00:00,['1564119967355863040'],RT @IMcMillan: Early stroll. Summer is loosening its hold. The mating call of a passing motorbike. A flower grows through a crack in the pa…
22,1.5641184490555845e+18,2022-08-29 05:11:12+00:00,['1564118449055584257'],"RT @IMcMillan: During the night 
I slept so deeply 
I was like a sea creature
On the ocean floor

And during the night 
I slept so lightly…"
23,1.5639318566718546e+18,2022-08-28 16:49:45+00:00,['1563931856671854592'],RT @JolyonMaugham: This 'locking down was wrong' stuff from our wealthy betters reminds me of Friedrich the Great's line to his soldiers wh…
24,1.563930829713277e+18,2022-08-28 16:45:40+00:00,['1563930829713276929'],RT @MichaelRosenYes: @doctor_oxford The deaths are real. The near-deaths are real. The Long Covids are real. It's like we're all invisible…
25,1.563930748960346e+18,2022-08-28 16:45:21+00:00,['1563930748960346112'],RT @arthistorynews: @doctor_oxford I read that article waiting for a the paragraph about how his preferred Covid response would have saved…
26,1.5639307365870633e+18,2022-08-28 16:45:18+00:00,['1563930736587063296'],"RT @doctor_oxford: Rishi Sunak, Fraser Nelson, Jonathan Sumption - all the usual suspects trying to rewrite pandemic history. But even with…"
27,1.563929057263231e+18,2022-08-28 16:38:38+00:00,['1563929057263230983'],"RT @mrjamesob: There is one major, serious &amp; obvious conclusion to be drawn from Covid, energy bills &amp; war in Ukraine: promoting ‘small gov…"
28,1.5639112259012567e+18,2022-08-28 15:27:46+00:00,['1563911225901256708'],https://t.co/MVrTnl25DR
29,1.5639105980601344e+18,2022-08-28 15:25:17+00:00,['1563910598060134401'],"@IMcMillan @jo_jodennis14 @iandenlo @iansheffield50 @LaineEleslaine @SQR45 @Yarmouthian1955 @allanjenkins21 @AnneQuinton  
Jam-makians anAll or Else https://t.co/7SPylONNEi"
30,1.5638967622632735e+18,2022-08-28 14:30:18+00:00,['1563896762263273472'],@MargeGardenLady @IMcMillan @CarverGoss Ready to go https://t.co/Uxz7UJqDFf
31,1.5638960663192123e+18,2022-08-28 14:27:32+00:00,['1563896066319212544'],RT @David__Osland: Just found out my local Church of England vicar stopped the congregation halfway through 'All Things Bright and Beautifu…
32,1.5638365021273784e+18,2022-08-28 10:30:51+00:00,['1563836502127378433'],@AnneQuinton @SQR45 @IMcMillan @jo_jodennis14 @iandenlo @IanSheffield50 @LaineEleslaine @Yarmouthian1955 @allanjenkins21 On a sad note:  this little friend settled down next to us and had a last sleep. Now interred under their holly tree. https://t.co/xFI17Z8opp
33,1.5638331815345766e+18,2022-08-28 10:17:39+00:00,['1563833181534576641'],@SQR45 @IMcMillan @jo_jodennis14 @iandenlo @IanSheffield50 @LaineEleslaine @Yarmouthian1955 @allanjenkins21 @AnneQuinton @DarfieldMuseum One for next year for us I reckon. Make it a mighty Reds home game day if possible.
34,1.5637864921740165e+18,2022-08-28 07:12:08+00:00,['1563786492174016514'],"RT @sonjabm: nice little house. 

who knows what goes on there."
