,id,created_at,edit_history_tweet_ids,text
0,1.5650001916394373e+18,2022-08-31 15:34:56+00:00,['1565000191639437314'],"Diminished LA respon much? Here LA think it’s OKAY to house persons over 16, but under 21 in unsupervised accom above the worst drug towers in Swansea centre - Did the LA care for the risk of proximity? No, they wanted 2 x extra car parking spaces frm 0 b4. That’s LA ‘care’ https://t.co/SFwaI0XaSn"
1,1.5648587230125916e+18,2022-08-31 06:12:47+00:00,['1564858723012591616'],My parents and brother are on the docu / news / tv from visiting the ship. 20yrs on and it’s still not on show …. Many would forget it was found at all - https://t.co/ByCV4HvEgE
2,1.5646375603574866e+18,2022-08-30 15:33:58+00:00,['1564637560357486592'],I don’t watch WWE since Bret the Hitman Hart &amp; British bulldog but there’s a song out there for this and it’s DiamondSnake ‘Storm the F’in Castle’ … https://t.co/k4s24nxTHM : #WWE #Wales https://t.co/ScFER43OKN
3,1.564219778306392e+18,2022-08-29 11:53:51+00:00,['1564219778306392064'],How many Dom V deaths has Gwent got nowadays? because it’s too many … sad days for the home town. Thoughts with friends &amp; family. Horrific. https://t.co/VN3C4u1ZSu
4,1.5637918238181704e+18,2022-08-28 07:33:19+00:00,['1563791823818170368'],"@ActuallyOlga Yo fine self inc. x 
Today 2022. https://t.co/uDaVKnYC3h"
5,1.5636436195585393e+18,2022-08-27 21:44:24+00:00,['1563643619558539271'],#NewProfilePic https://t.co/XxQamGsTo0
6,1.5636245133041336e+18,2022-08-27 20:28:29+00:00,['1563624513304133632'],"RT @HugoSAS: Kudos to all the campaigners protesting @SouthernWater today in Hastings! ✊💩✊💩✊

@SOSWhitstable @sascampaigns 

 https://t.co/…"
7,1.5635138993195622e+18,2022-08-27 13:08:56+00:00,['1563513899319562241'],If you’re in #Leeds tonight and love #RATM go to this! #music #livemusic https://t.co/jGEtXmK0dV
8,1.5628871158509115e+18,2022-08-25 19:38:20+00:00,['1562887115850911744'],"RT @Times__Earth: They claim that by allowing environmental standards to drop, the UK is in breach of the Brexit withdrawal agreement and o…"
9,1.561843885504172e+18,2022-08-22 22:32:54+00:00,['1561843885504172032'],"RT @RollingStone: For almost 40 years, a murdered musician remained unnamed and unburied, a puzzle to solve passed down from detective to d…"
10,1.5617061607130767e+18,2022-08-22 13:25:38+00:00,['1561706160713076736'],"RT @MattStaniek: I got a Cyanobacteria bloom tested as I felt this wasn’t being taken seriously enough.

It exceeded WHO guidelines for lev…"
11,1.5616254094770258e+18,2022-08-22 08:04:45+00:00,['1561625409477025792'],"RT @premnsikka: Raw sewage discharged into UK rivers is much worse than reported. 

Sewage monitors installed by water companies did not wo…"
12,1.561279964246311e+18,2022-08-21 09:12:05+00:00,['1561279964246310913'],"RT @BBCWalesNews: He’s thought to have been wearing an 'NY' baseball cap
https://t.co/KCcvQwjLVF"
13,1.5612728647829135e+18,2022-08-21 08:43:52+00:00,['1561272864782913538'],RT @BBCWalesNews: A medieval map has been uncovered which shows two large islands that no longer exist https://t.co/DWmqwfqkzy
14,1.5605553913056133e+18,2022-08-19 09:12:53+00:00,['1560555391305613314'],"Any #Swansea ladies fancy a night out ? Inc non binary persons - free entry @bunkhousebar tonight: RT 
@HerGameToo 🙏 ⚽️ 
I’m DJing from 9ish https://t.co/cUdT0GVtXQ"
15,1.5605544847279514e+18,2022-08-19 09:09:17+00:00,['1560554484727951361'],.@Charlotte_Cymru I’m DJing this ladies / marginalised gender night tonight @bunkhousebar free entry - pls share / RT https://t.co/EkGEKyvy64
16,1.5605516162854052e+18,2022-08-19 08:57:53+00:00,['1560551616285405184'],This numpty missed her nurse GP appt by 10mins thinking it was 9:30 when it was 9:20; they wouldn’t see me …. 🤦‍♀️kinda day.
17,1.5602567191038812e+18,2022-08-18 13:26:04+00:00,['1560256719103881217'],"RT @alex_saieh: Earlier this week, dozens of migrants were arrested again in #Libya. Now reports from a Syrian refugee rescued at sea who s…"
18,1.5602562125787628e+18,2022-08-18 13:24:03+00:00,['1560256212578762755'],Dogs are dying from sewage in our rivers and humans are getting ill. Polio back in London and they ask why? …. https://t.co/KlJoxPFpqo @SouthernWater sort all the water company abuses out - one’s shit to another’s shovel. You’re all complicit to cause …. #waterpollution https://t.co/XJGwGNozgm
19,1.5599709502417306e+18,2022-08-17 18:30:32+00:00,['1559970950241730561'],"RT @The_Reels_uk: I cannot believe I'm writing this

I met this wonderful man Thomas O'Halloran this June, playing tunes outside Tesco's in…"
20,1.5599261547101594e+18,2022-08-17 15:32:31+00:00,['1559926154710159368'],"Home Secretary, please Reunite Sweeta with her family - Sign the Petition! https://t.co/O1vcYHw2l4 via @UKChange Sweeta is currently living in #Swansea  please sign, share RT"
21,1.559832164182655e+18,2022-08-17 09:19:02+00:00,['1559832164182654977'],Fret not; Nan on the bus will tell me where to get off… bless the Nans. Driver told me to get on a Diff number bus &amp; the football place told me this bus number. The outer suburbs of SeaSwan. I know not.
22,1.5595223866717225e+18,2022-08-16 12:48:06+00:00,['1559522386671722502'],"RT @NicolaKelly: 🚨New: For months, @hackneylad and I have been looking at what's going on @ukhomeoffice and how it became the department we…"
23,1.559506243638657e+18,2022-08-16 11:43:57+00:00,['1559506243638657026'],This isle is already an unwelcoming place but to deny valid EU passport holders entry … is another level of the personal vz the masses. There’s no reason why he should be denied - he used to live in Wales for 8+yrs too. Absolute shambles of it. UK home office cost him his trip.
24,1.5595055040905871e+18,2022-08-16 11:41:01+00:00,['1559505504090587138'],German friend of fam due to visit on his way to Ireland for a scuba course … forgot his passport went home - then back to border and the UK wouldn’t let him in even with his passport citing the fact he forgot it the first time as the reason?! What’s going on! @GeraintDaviesMP 🤷‍♀️
25,1.5594469732661576e+18,2022-08-16 07:48:26+00:00,['1559446973266157569'],"RT @musicvenuetrust: Dear @KwasiKwarteng @nadhimzahawi  

This is an actual bill demand for electricity from a leading energy retailer to a…"
26,1.5591965471911158e+18,2022-08-15 15:13:19+00:00,['1559196547191115778'],I literally used to go up the mountain &amp; play as a kid in this farm field - also the one where we had a swing and the farmer chased us out with his shotgun! I was about 10-12? then. Cut my knee letting go of the swing when I saw said farmer/gun &amp; ran away. Prob the same owner? https://t.co/l3xCFajUJ0
27,1.559080707196158e+18,2022-08-15 07:33:01+00:00,['1559080707196157953'],RT @CheapPanini: Just innocent men https://t.co/Z7iJm7dT0J
