,id,created_at,edit_history_tweet_ids,text
0,1.565097548246913e+18,2022-08-31 22:01:48+00:00,['1565097548246913025'],Get 20% OFF my discography https://t.co/ZapcY77FGB #music #synthwave  #electronic music #lawmusic5
1,1.5650541977368084e+18,2022-08-31 19:09:32+00:00,['1565054197736808448'],RT @DefectedRecords: No cheating... what was the last song you listened to?
2,1.5650541742528922e+18,2022-08-31 19:09:27+00:00,['1565054174252892160'],Welcome home Audrey #corrie
3,1.5650526599540654e+18,2022-08-31 19:03:26+00:00,['1565052659954065411'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/W97FzmGuAK
4,1.5650229249097157e+18,2022-08-31 17:05:16+00:00,['1565022924909715457'],#cubase  tips  available on my music youtube channel https://t.co/z6Cz5ev90Q #music #musicproduction
5,1.5650036799036703e+18,2022-08-31 15:48:48+00:00,['1565003679903670274'],Let’s try some guitar 😃😃 #songwriting #lwmusicservices #lawmusic5
6,1.5649922556472525e+18,2022-08-31 15:03:24+00:00,['1564992255647252481'],Like dance music? https://t.co/qE3RxGugeG #theolsarproject7 #dance #trance #ambient https://t.co/yPkb8ZWy3I
7,1.5649318403220275e+18,2022-08-31 11:03:20+00:00,['1564931840322027520'],"If you are looking for Audio Mixing &amp; Mastering. LW Music Services can help.
 https://t.co/oAnvtEFALb please feel free to contact me for more info

 #mixing #mastering #audio #music https://t.co/Ejq18tDDcm"
8,1.5649256028131697e+18,2022-08-31 10:38:33+00:00,['1564925602813169668'],RT @InebriateSponge: The hardest part about music is the immense amount of rejection you receive even when things are going well. You have…
9,1.5647254980051272e+18,2022-08-30 21:23:24+00:00,['1564725498005127173'],Like dance music? https://t.co/qE3RxGugeG #theolsarproject7 #dance #trance #ambient https://t.co/h1Ce7Ow7pL
10,1.5647209632033546e+18,2022-08-30 21:05:23+00:00,['1564720963203354624'],Get 20% OFF my discography https://t.co/ZapcY77FGB #music #synthwave  #electronic music #lawmusic5
11,1.5647049582761492e+18,2022-08-30 20:01:47+00:00,['1564704958276149250'],'Tokyo Nights' EP- LAW https://t.co/S9IJ8VRtw5 (Tokyo Nights EP) #synthwave #electronic #electronic music
12,1.5646907698515968e+18,2022-08-30 19:05:24+00:00,['1564690769851596803'],LW Music Services offers Audio Mixing &amp; Mastering. Please feel free to contact me for a quote https://t.co/aUrLlAD3Tl #mixing #mastering #audioengineer https://t.co/PReUUgTXUJ
13,1.564659767389438e+18,2022-08-30 17:02:13+00:00,['1564659767389437954'],https://t.co/kS9SIX0wBn #dance #trance #ambient
14,1.5646558802761482e+18,2022-08-30 16:46:46+00:00,['1564655880276148226'],Let’s try some guitar 😃😃 #lwmusicservices #lawmusic5 #songwriting
15,1.5646019085510984e+18,2022-08-30 13:12:18+00:00,['1564601908551098375'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/tA1LHtpTgg
16,1.564343437603885e+18,2022-08-29 20:05:14+00:00,['1564343437603885057'],Would you like a free song? Sign up to my mailing list &amp; get a free song https://t.co/wOcoFeUWBl #music #synthwave   #electronicmusic
17,1.5643127776400097e+18,2022-08-29 18:03:24+00:00,['1564312777640009728'],Audio Mixing &amp; Mastering available https://t.co/aUrLlAD3Tl Feel free to contact me for more info #mixing #mastering  #audiomixing https://t.co/svH7G6bGsy
18,1.5642689925917082e+18,2022-08-29 15:09:25+00:00,['1564268992591708162'],Like dance music? https://t.co/qE3RxGugeG #theolsarproject7 #dance #trance #ambient https://t.co/hyZD3rxfzo
19,1.5642689815817134e+18,2022-08-29 15:09:22+00:00,['1564268981581713411'],"RT @WudRecords: Please remember you don't need to wait until #BandcampFriday to support your favourite artists.💡

@Bandcamp do a fantastic…"
20,1.5642289005904282e+18,2022-08-29 12:30:06+00:00,['1564228900590428162'],RT @WudRecords: No problem at all! :-)
21,1.5642282817795113e+18,2022-08-29 12:27:38+00:00,['1564228281779511297'],RT @NASA: #Artemis I update: Launch is currently in an unplanned hold as the team works on an issue with engine number 3 on the @NASA_SLS c…
22,1.5642185286763315e+18,2022-08-29 11:48:53+00:00,['1564218528676331521'],"@WudRecords Good afternoon Wud Records, Thank you for the RT 😃😃 #awesome #supershoutout"
23,1.5642150930003804e+18,2022-08-29 11:35:14+00:00,['1564215093000380417'],Feel free to subscribe to my YouTube music channel https://t.co/z6Cz5ev90Q #electronicmusic #cubase #musician
24,1.5641622693863465e+18,2022-08-29 08:05:20+00:00,['1564162269386346497'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/x49WjqtQNw
25,1.5639956857914368e+18,2022-08-28 21:03:23+00:00,['1563995685791436801'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/azsGIwNERf
26,1.5639797468406415e+18,2022-08-28 20:00:03+00:00,['1563979746840641536'],RT @SoVeryBritish: “I might see you down there” - Translation: I’m already in bed and you have more chance of seeing a giant salmon driving…
27,1.5639352860437463e+18,2022-08-28 17:03:23+00:00,['1563935286043746304'],Merchandise available https://t.co/Kk5lS3L3vH #electronicmusic #merchandise https://t.co/lAcSpOTzUw
28,1.5638588706399273e+18,2022-08-28 11:59:44+00:00,['1563858870639927297'],"RT @SoVeryBritish: Finish the first line of this song:

“Today…”"
29,1.5638142010339983e+18,2022-08-28 09:02:14+00:00,['1563814201033998342'],Feel free to subscribe to my YouTube music channel https://t.co/z6Cz5ev90Q #electronicmusic #cubase #musician
30,1.56363278133837e+18,2022-08-27 21:01:20+00:00,['1563632781338370049'],Audio Mixing &amp; Mastering online https://t.co/aUrLlAUEKT Feel free to contact me for more info #mixing  #mixingmastering #audiomixing https://t.co/WFhs57pKqA
31,1.5635884980780687e+18,2022-08-27 18:05:22+00:00,['1563588498078068737'],‘Original’ Backing Tracks available https://t.co/XMdKdxif08 #rock #ballad #jazz #guitarist #bassist #drummer #backingtracks
32,1.5635718058680238e+18,2022-08-27 16:59:02+00:00,['1563571805868023810'],"@WudRecords Good evening Wud Records, Thank you for the RT 😃😃 #awesome #supershoutout"
33,1.563557797450875e+18,2022-08-27 16:03:23+00:00,['1563557797450874880'],Feel free to subscribe to my YouTube music channel https://t.co/z6Cz5evGQo #electronicmusic #cubase #musician
34,1.5635442148303995e+18,2022-08-27 15:09:24+00:00,['1563544214830399490'],Like dance music? https://t.co/qE3RxGLR6e #theolsarproject7 #dance #trance #ambient https://t.co/twOgsWAIb2
35,1.5632709164567306e+18,2022-08-26 21:03:25+00:00,['1563270916456730626'],Audio Mixing &amp; Mastering available https://t.co/aUrLlADBIT Feel free to contact me for more info #mixing #mastering  #audiomixing https://t.co/ZFMGlw7GGV
36,1.5632404655874007e+18,2022-08-26 19:02:25+00:00,['1563240465587400705'],Get 'Cyber City' EP-LAW https://t.co/mH2qGSu5c4  #synthwave #electronicmusic  #lawmusic5
37,1.5632153272780186e+18,2022-08-26 17:22:31+00:00,['1563215327278018574'],RT @scottieguitar: https://t.co/E5BBCuY7jR
38,1.563198944980906e+18,2022-08-26 16:17:25+00:00,['1563198944980905987'],Feel free to check out my music blog https://t.co/ixLGUic3zv #music #blog https://t.co/ikWmFWBljF
39,1.5631568612174316e+18,2022-08-26 13:30:12+00:00,['1563156861217431552'],"Hi! Everyone, Recently I mastered the audio for this amazing musical 😃😃 #awesome #musical #westend #lwmusicservices https://t.co/K6nmijzDQf"
40,1.563136025127682e+18,2022-08-26 12:07:24+00:00,['1563136025127682050'],Like dance music? https://t.co/qE3RxGuO4e #theolsarproject7 #dance #trance #ambient https://t.co/jl1ianyZuo
41,1.5629241349923144e+18,2022-08-25 22:05:26+00:00,['1562924134992314370'],Like dance music? https://t.co/qE3RxGuO4e #theolsarproject7 #dance #trance #ambient https://t.co/2SSkbD0bdO
42,1.5628780908453806e+18,2022-08-25 19:02:28+00:00,['1562878090845380608'],'Tokyo Nights' EP- LAW https://t.co/S9IJ8VzS7v (Tokyo Nights EP) #synthwave #electronic #electronic music
43,1.5628630230435103e+18,2022-08-25 18:02:35+00:00,['1562863023043510272'],https://t.co/kS9SIX14qV #dance #trance #ambient
44,1.5628328444135383e+18,2022-08-25 16:02:40+00:00,['1562832844413538305'],Feel free to subscribe to my YouTube music channel https://t.co/z6Cz5eMJSo #electronicmusic #cubase #musician
45,1.5627902282048635e+18,2022-08-25 13:13:20+00:00,['1562790228204863488'],Songwriting for the new EP 😃😃 #lwmusicservices #lawmusic5 #songwriting
46,1.5627273035865334e+18,2022-08-25 09:03:17+00:00,['1562727303586533381'],Feel free to check out my music blog https://t.co/ixLGUit6Bv #music #blog https://t.co/lf9hmjC5cn
47,1.5625608314301112e+18,2022-08-24 22:01:47+00:00,['1562560831430111232'],Get 20% OFF my discography https://t.co/ZapcY6Q4i1 #music #synthwave  #electronic music #lawmusic5
48,1.562515943124652e+18,2022-08-24 19:03:25+00:00,['1562515943124652032'],Feel free to check out my music blog https://t.co/ixLGUit6Bv #music #blog https://t.co/RyXsuDQBNR
49,1.56248620132377e+18,2022-08-24 17:05:14+00:00,['1562486201323769856'],#cubase  tips  available on my music youtube channel https://t.co/z6Cz5evGQo #music #musicproduction
50,1.5624555412970537e+18,2022-08-24 15:03:24+00:00,['1562455541297053696'],Like dance music? https://t.co/qE3RxGuO4e #theolsarproject7 #dance #trance #ambient https://t.co/CawZCACvr6
51,1.5623951151375606e+18,2022-08-24 11:03:18+00:00,['1562395115137560576'],"If you are looking for Audio Mixing &amp; Mastering. LW Music Services can help.
 https://t.co/oAnvtEXbCJ please feel free to contact me for more info

 #mixing #mastering #audio #music https://t.co/qQ7OsJn2pA"
52,1.562194835846574e+18,2022-08-23 21:47:27+00:00,['1562194835846574082'],"@DennisW07130445 Hi! Dennis, Thank you for the RT😃😃 #awesome #supershoutout"
53,1.5621947181463142e+18,2022-08-23 21:46:59+00:00,['1562194718146314241'],"@VinylDecline Hi! Vinyl Decline, Thank you for the RT 😃😃 #awesome #supershoutout"
54,1.5621887851435172e+18,2022-08-23 21:23:25+00:00,['1562188785143517184'],Like dance music? https://t.co/qE3RxGLR6e #theolsarproject7 #dance #trance #ambient https://t.co/MFIjwf1iJo
55,1.562184248458625e+18,2022-08-23 21:05:23+00:00,['1562184248458625025'],Get 20% OFF my discography https://t.co/ZapcY77FGB #music #synthwave  #electronic music #lawmusic5
56,1.562168288402178e+18,2022-08-23 20:01:58+00:00,['1562168288402178049'],'Tokyo Nights' EP- LAW https://t.co/S9IJ8VRtw5 (Tokyo Nights EP) #synthwave #electronic #electronic music
57,1.5621540551656817e+18,2022-08-23 19:05:24+00:00,['1562154055165681664'],LW Music Services offers Audio Mixing &amp; Mastering. Please feel free to contact me for a quote https://t.co/aUrLlAD3Tl #mixing #mastering #audioengineer https://t.co/Tz8N1rU44x
58,1.5621231606145393e+18,2022-08-23 17:02:38+00:00,['1562123160614539269'],https://t.co/kS9SIX0wBn #dance #trance #ambient
59,1.5620652225626276e+18,2022-08-23 13:12:25+00:00,['1562065222562627584'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/UnyG7abgaV
60,1.5620626087394757e+18,2022-08-23 13:02:02+00:00,['1562062608739475457'],Sorting the studio out 😃😃 #lwmusicservices #mixing #mastering
61,1.561806761346171e+18,2022-08-22 20:05:23+00:00,['1561806761346170885'],Would you like a free song? Sign up to my mailing list &amp; get a free song https://t.co/wOcoFeUWBl #music #synthwave   #electronicmusic
62,1.5618020153275433e+18,2022-08-22 19:46:31+00:00,['1561802015327543306'],"RT @carolineb_songs: Music isn’t about perfection, it’s about how it makes you feel. Trust the process. 🙏"
63,1.5618019946370867e+18,2022-08-22 19:46:27+00:00,['1561801994637086724'],RT @ThatEricAlper: What's one song that you will ALWAYS sing along to?
64,1.561776062710911e+18,2022-08-22 18:03:24+00:00,['1561776062710910978'],Audio Mixing &amp; Mastering available https://t.co/aUrLlAD3Tl Feel free to contact me for more info #mixing #mastering  #audiomixing https://t.co/FmQmr6WLUc
65,1.5617322753431716e+18,2022-08-22 15:09:24+00:00,['1561732275343171586'],Like dance music? https://t.co/qE3RxGugeG #theolsarproject7 #dance #trance #ambient https://t.co/Z89NjoGuq5
66,1.5617188261437276e+18,2022-08-22 14:15:58+00:00,['1561718826143727616'],RT @WudRecords: No problem! :-)
67,1.5616800202922107e+18,2022-08-22 11:41:46+00:00,['1561680020292210688'],@WudRecords Good afternoon Wud Records. Thank you for the RT 😃😃 #awesome #supershoutout
68,1.561678376678695e+18,2022-08-22 11:35:14+00:00,['1561678376678694914'],Feel free to subscribe to my YouTube music channel https://t.co/z6Cz5ev90Q #electronicmusic #cubase #musician
69,1.5616255355995464e+18,2022-08-22 08:05:15+00:00,['1561625535599546369'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/RysVwmCy82
70,1.5614589705895526e+18,2022-08-21 21:03:23+00:00,['1561458970589552641'],Feel free to check out my music blog https://t.co/ixLGUibvJX #music #blog https://t.co/435q53drXD
71,1.561398570162479e+18,2022-08-21 17:03:23+00:00,['1561398570162479104'],Merchandise available https://t.co/Kk5lS3L3vH #electronicmusic #merchandise https://t.co/LDkdf6Iz1q
72,1.5612774911253914e+18,2022-08-21 09:02:15+00:00,['1561277491125391360'],Feel free to subscribe to my YouTube music channel https://t.co/z6Cz5ev90Q #electronicmusic #cubase #musician
73,1.5610960748944015e+18,2022-08-20 21:01:22+00:00,['1561096074894401536'],Audio Mixing &amp; Mastering online https://t.co/aUrLlAD3Tl Feel free to contact me for more info #mixing  #mixingmastering #audiomixing https://t.co/wo1ysbdciM
74,1.5610517822808433e+18,2022-08-20 18:05:22+00:00,['1561051782280843265'],‘Original’ Backing Tracks available https://t.co/XMdKdx0E8A #rock #ballad #jazz #guitarist #bassist #drummer #backingtracks
