,id,created_at,edit_history_tweet_ids,text
0,1.5651027158139126e+18,2022-08-31 22:22:20+00:00,['1565102715813912577'],@DrIHHashmi1 Very useful - please post on https://t.co/GgDFwxNHsH when you have a minute - #FOAMed with over 2million doctors globally
1,1.5651017810503967e+18,2022-08-31 22:18:37+00:00,['1565101781050396673'],"RT @medshronline: #ESCCongress Highlight

🔹ADVOR Trial: Azetolamide improves acute CCF outcome.

Based on these results, would you routinel…"
2,1.565099884390355e+18,2022-08-31 22:11:05+00:00,['1565099884390354948'],RT @rodstewart: Fuck sake 😂
3,1.5650996975297946e+18,2022-08-31 22:10:20+00:00,['1565099697529794560'],"RT @VivekKhashu: Midwifery Staffing crisis led to this poor womens death 

Portuguese minister resigns, saying she has no way to resolve it…"
4,1.5650996353619397e+18,2022-08-31 22:10:05+00:00,['1565099635361939457'],"RT @hwallop: In Pakistan 80% of livestock has been killed by the floods. 
An astonishing fact on @BBCNews at 10. The 5th biggest country in…"
5,1.5650979735661115e+18,2022-08-31 22:03:29+00:00,['1565097973566111750'],"RT @SnotSurgeon: After meeting with a financial advisor today, the pension situation is worse than expected. I am completing my form to wit…"
6,1.5650895795769836e+18,2022-08-31 21:30:08+00:00,['1565089579576983552'],"RT @VivekKhashu: @MichelePaduano Sara’s chippy on Harborne high street paddy, £5 for an XL bag of chips."
7,1.565089474299691e+18,2022-08-31 21:29:43+00:00,['1565089474299691010'],"RT @PippaCrerar: You missed one: 

- Energy companies to make in excess of £170bn profits over next two years."
8,1.565089426040148e+18,2022-08-31 21:29:31+00:00,['1565089426040147969'],RT @GavinBarwell: So if it is a cold winter and there simply isn't enough energy to go round - which is a real risk - we are just going to…
9,1.565089193470169e+18,2022-08-31 21:28:36+00:00,['1565089193470169090'],RT @Roseberrykate: I retired today. 32 years as a partner in the practice where I trained. I had a lovely day and was bowled over by all th…
10,1.5650867531736924e+18,2022-08-31 21:18:54+00:00,['1565086753173692423'],RT @johndwoods: Big day for me. Over 36 years since I started in the NHS. Retired from my consultants job solely due to pension taxation. h…
11,1.565086707845927e+18,2022-08-31 21:18:43+00:00,['1565086707845926913'],RT @JosephineCumbo: Responding to a question from a doctor at #LondonHustings Rishi Sunak said the NHS is his top public sector priority. I…
12,1.5650866513821125e+18,2022-08-31 21:18:30+00:00,['1565086651382112259'],@jtweeterson @bmay Complete helmet
13,1.5650802236952248e+18,2022-08-31 20:52:57+00:00,['1565080223695224840'],"RT @PippaCrerar: LBC's @NickFerrariLBC not holding back, telling Liz Truss: ""While you have been on a five-week beauty parade, people in th…"
14,1.5650801245334446e+18,2022-08-31 20:52:34+00:00,['1565080124533444609'],"RT @MorningWu2: RT from medshronline #ESCHighlights

🔹AI-enhanced decision support is effective in detecting moderate-to-severe AS.

Would…"
15,1.5650755428560568e+18,2022-08-31 20:34:21+00:00,['1565075542856056833'],@victorianclare Look like something for @TomDaley1994 to advise on
16,1.5650752988482273e+18,2022-08-31 20:33:23+00:00,['1565075298848227336'],"@drsalwamalik This story thousands of times over is the single biggest reason that acute inpatient care is overwhelmed 

A modest rise in socially stuck inpatients very quickly swamps capacity 

So frustrating for the patient and everyone else… with increased clinical risk all round"
17,1.5649925295562916e+18,2022-08-31 15:04:29+00:00,['1564992529556291586'],"Covid inquiry to examine how Boris Johnson’s cabinet handled pandemic

That explains all the gaslighting about lockdowns this week…
⁦@trishgreenhalgh⁩ ⁦@devisridhar⁩ ⁦@MarinaPurkiss⁩ ⁦@rogerkline⁩  https://t.co/2fvpg0n9HC"
18,1.5649915503959777e+18,2022-08-31 15:00:36+00:00,['1564991550395977730'],"RT @medshronline: #ESMO2022 is fast approaching!

We want to know 🤔
What advances in medical and clinical oncology are you most excited abo…"
19,1.5649754743166566e+18,2022-08-31 13:56:43+00:00,['1564975474316656642'],"RT @MartinSLewis: It is a catastrophe Edwina! 

While there are steps people can take to help themselves (I explain them in todays email ht…"
