id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.3753751606607954e+18,2021-03-26 09:12:46+00:00,['1375375160660795400'],@doc_synapse Can go to bank and request change of number,bank request change number,bank request change number 
1.375373669925458e+18,2021-03-26 09:06:50+00:00,['1375373669925457926'],"Can get another sim card sir 
Then
Access the bank sir https://t.co/MILGbRzk7Q",get another sim card sir access bank sir,sim card sir access bank sir 
1.3753729276133663e+18,2021-03-26 09:03:53+00:00,['1375372927613366276'],"@TsJeyaraman @VinTN //Thanks. Disagree. This view will justify even Suburban trains in Mumbai.//
We need more trains 

//Also when will Q come. //
Come after AAA

// It will not with the politics and corruption. Thanks for engaging. Bye now//
not related to corruption or politics
This is economics",thanks disagree view justify even suburban train mumbai need train also come come aaa politics corruption thanks engaging bye related corruption politics economics,view train train aaa corruption bye corruption 
1.375357102261117e+18,2021-03-26 08:01:00+00:00,['1375357102261116930'],"@TsJeyaraman @VinTN Clean bus once a day is never better than dirty bus every ten minutes

That's the point 

And
Clean bus to only key location and no bus to other locations 
Is much Inferior than
Dirty bus to all locations",clean bus day never better dirty bus every ten minute that's point clean bus key location bus location much inferior dirty bus location,bus day bus bus location bus location dirty bus location 
1.375356770013434e+18,2021-03-26 07:59:41+00:00,['1375356770013433857'],"@TsJeyaraman @VinTN Let me tell

Clean bus at every ten minutes - best
Dirty bus at every ten minutes - better
Clean bus once a day - good 
Dirty bus once a day - OK

It is not that @VinTN and me glorify dirty buses

Our point is 
First criteria is AAA and Q comes after that",let tell clean bus every ten minute best dirty bus every ten minute better clean bus day good dirty bus day glorify dirty bus point first criterion aaa come,bus minute dirty bus minute bus day dirty bus day bus point criterion aaa 
1.3753530071481262e+18,2021-03-26 07:44:44+00:00,['1375353007148126209'],"@TsJeyaraman @VinTN Read again
You will understand",read understand,read understand 
1.375349038409601e+18,2021-03-26 07:28:58+00:00,['1375349038409601026'],@Kandathaippadi Will explain,explain,explain 
1.375348131252953e+18,2021-03-26 07:25:21+00:00,['1375348131252953092'],"@TsJeyaraman @VinTN Please read this thread fully

https://t.co/dqRnC2V6Ec

Both forward and also go back in the thread",please read thread fully forward also back thread,please thread 
1.3753476389213594e+18,2021-03-26 07:23:24+00:00,['1375347638921359368'],"@TsJeyaraman @VinTN Please read this thread fully

https://t.co/dqRnC2V6Ec

Both forward and also go back in the thread

If you have any doubts
Ask
I will explain",please read thread fully forward also back thread doubt ask explain,please doubt ask explain 
1.3753471717136837e+18,2021-03-26 07:21:33+00:00,['1375347171713683460'],"@TsJeyaraman @VinTN Read this thread too

https://t.co/Wva0dLjJOD",read thread,thread 
