id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5650979717669317e+18,2022-08-31 22:03:29+00:00,['1565097971766931456'],All the plaudits for Haaland. But Alvarez was phenomenal. Nearly an absolutely cracking hat trick. Looks the real deal. Can easily see why both Jesus and Sterling were allowed to go #mcfc #mancity,all the plaudits for haaland but alvarez was phenomenal nearly an absolutely cracking hat trick looks the real deal can easily see why both jesus and sterling were allowed to go  ,plaudit haaland alvarez deal jesus sterling
1.5649743928907612e+18,2022-08-31 13:52:25+00:00,['1564974392890761217'],@FarrallMike @WithingtonGolf I found the greens still a bit slower last night. Or maybe that was just me! Too many 3fts after a long putt. Hopefully I can cobble a score together on Saturday. Have had a few decent 9/18 hole scores recently. None with a card in my hand though,  i found the greens still a bit slower last night or maybe that was just me too many after a long putt hopefully i can cobble a score together on saturday have had a few decent hole scores recently none with a card in my hand though,green night putt score saturday hole score card hand
1.5649583153559634e+18,2022-08-31 12:48:32+00:00,['1564958315355963394'],@squatsnscalpels @stevemchale @EdinburghKnee @timpetheram It’s a bloodbath anytime I’ve seen it 🩸,    it’s a bloodbath anytime i’ve seen it ,bloodbath anytime
1.5649377346779873e+18,2022-08-31 11:26:45+00:00,['1564937734677987328'],@stevemchale @mattbarbermd @jointdocShields @rkh_md @generalorthomd @NaanDerthaal @hugortopedista @aschwartz45 @ChrisGraysonMD1 @CoryCalendineMD @DeviceNation @HipReplacement The one caveat to all this is the acetabulum will be soft- they often have disuse osteopenia because the hip is painful,            the one caveat to all this is the acetabulum will be soft they often have disuse osteopenia because the hip is painful,caveat acetabulum osteopenia
1.564896518808666e+18,2022-08-31 08:42:59+00:00,['1564896518808666113'],@stevemchale @mattbarbermd @jointdocShields @rkh_md @generalorthomd @NaanDerthaal @hugortopedista @aschwartz45 @ChrisGraysonMD1 @CoryCalendineMD @DeviceNation @HipReplacement Poke a bit of the head in and best as possible- often from the inside and outside if visible both ways. It’s never perfect,            poke a bit of the head in and best as possible often from the inside and outside if visible both ways it’s never perfect,head inside
1.5648613587300884e+18,2022-08-31 06:23:16+00:00,['1564861358730088448'],"@mattbarbermd @jointdocShields @rkh_md @generalorthomd @NaanDerthaal @hugortopedista @aschwartz45 @ChrisGraysonMD1 @CoryCalendineMD @DeviceNation @HipReplacement Nothing exciting. Posterior approach. Cemented exeter +trident. 32, lipped liner. Graft holes 🤷🏻‍♂️",           nothing exciting posterior approach cemented exeter trident lipped liner graft holes ,nothing approach trident graft hole
1.5647109694601994e+18,2022-08-30 20:25:40+00:00,['1564710969460199424'],@WithingtonGolf @FarrallMike I really have no idea how these scores are coming in at this time of the season 😂🤷🏻‍♂️,  i really have no idea how these scores are coming in at this time of the season ,idea score time season
1.5646858754595226e+18,2022-08-30 18:45:57+00:00,['1564685875459522567'],@byronmaxwell76 @dwpena @TommyTuckerPI @maxhoma23 Cam Neimann and Ancer mayb the only 3 players on the up at the time. Koepka looks like he hates golf and BDC is like marmite for a lot of fans,    cam neimann and ancer mayb the only players on the up at the time koepka looks like he hates golf and bdc is like marmite for a lot of fans,neimann ancer player time look golf marmite
1.5646673815400612e+18,2022-08-30 17:32:28+00:00,['1564667381540061184'],@fergzlfc @LIVGolfUpdates Seven for Reid is Generous as is 8 for brooks who hasn’t been the same since his wrist and frankly looks like he hates playing. 10 for Cam. He’s been phenomenal and the British open champ is a major coup,  seven for reid is generous as is for brooks who hasn’t been the same since his wrist and frankly looks like he hates playing for cam he’s been phenomenal and the british open champ is a major coup,reid brook wrist look champ coup
1.564610362393219e+18,2022-08-30 13:45:54+00:00,['1564610362393219083'],@LIVingItUpPod @JumpnJehosafat @Megaranch @brooks_truck @LIVGolfInv Apart from a couple of players the bulk of LIV golf is past it’s heyday. You can’t “qualify” for LIV. Bringing it to a few countries isn’t going to change that.,     apart from a couple of players the bulk of liv golf is past it’s heyday you can’t qualify for liv bringing it to a few countries isn’t going to change that,couple player bulk golf heyday country
1.5646098985115812e+18,2022-08-30 13:44:03+00:00,['1564609898511581185'],I don’t think the PGA has too much to fear after last weekends display. It is a shame to see the sport divided. Huge coup for @LIVGolfInv to get the open champion. Can’t picture a #LIV player winning a major anytime soon however.,i don’t think the pga has too much to fear after last weekends display it is a shame to see the sport divided huge coup for  to get the open champion can’t picture a  player winning a major anytime soon however,weekend shame sport coup champion picture player anytime
1.5646098956510495e+18,2022-08-30 13:44:02+00:00,['1564609895651049482'],"Sad to see Cam Smith go to LIV. Money talks at the end of the day. I’m not buying the “growing the game” chat. A closed tour, essentially invitational with no cuts 🤷🏻‍♂️ The majors exemption is huge for him. Can see that having swayed him with the 💰 offered #LIV",sad to see cam smith go to liv money talks at the end of the day i’m not buying the growing the game chat a closed tour essentially invitational with no cuts  the majors exemption is huge for him can see that having swayed him with the  offered ,smith money talk game tour major exemption
