,id,created_at,edit_history_tweet_ids,text
0,1.5648233991545856e+18,2022-08-31 03:52:26+00:00,['1564823399154585600'],"RT @EricTopol: On the after-effects of Covid, beyond and including #LongCovid
""Covid generated a kind of epidemiological aftershock by leav…"
1,1.564821841411076e+18,2022-08-31 03:46:14+00:00,['1564821841411076097'],"RT @GavinPrestonMD: Medicine is the profession where when the canary in the coal mine dies, leaders just say:
""Why can't we find more resil…"
2,1.5648215490387845e+18,2022-08-31 03:45:04+00:00,['1564821549038784512'],"The greatest superpower is to stand as a peacemaker in a world filled with weapons,
like Mikhail Gorbachev did.
RIP #MikhailGorbachev"
3,1.5648200644900332e+18,2022-08-31 03:39:10+00:00,['1564820064490033152'],"""People will forget what you said,
people will forget what you did,
but they will never forget how you made them feel.""--
Maya Angelou."
4,1.564819520262353e+18,2022-08-31 03:37:01+00:00,['1564819520262352896'],"RT @StanfordMed: In previous outbreaks, monkeypox was known to be transmitted through skin-to-skin contact usually without sex. This 2022 o…"
5,1.56481878368802e+18,2022-08-31 03:34:05+00:00,['1564818783688019970'],"RT @GavinPrestonMD: For over 2,000 years the doctor-patient relationship has been held as sacred.
in the US for over 30 years, it has been…"
6,1.564818662501978e+18,2022-08-31 03:33:36+00:00,['1564818662501978112'],RT @BBCWorld: In pictures: The life of ex-soviet leader Mikhail Gorbachev https://t.co/E7g6JB1h9K
7,1.564815419491242e+18,2022-08-31 03:20:43+00:00,['1564815419491241984'],"RT @k8lyndevine: Today the medical student in my room asked me what year of residency I’m in, to which I said “I’m the attending”

His face…"
8,1.5644387109212856e+18,2022-08-30 02:23:49+00:00,['1564438710921285632'],"Medicine is the profession where when the canary in the coal mine dies, leaders just say:
""Why can't we find more resilient canaries?""
#burnout                      #wellbeing"
9,1.5644378183272817e+18,2022-08-30 02:20:16+00:00,['1564437818327281667'],"RT @GavinPrestonMD: ""What good would it do someone to gain the whole world,
yet forfeit their soul?""--
Mark 16:46."
10,1.56443764794624e+18,2022-08-30 02:19:35+00:00,['1564437647946240000'],"RT @gabrieldane: Don't watch if you have a weak stomach ...then again, 

1) watch
2) be grossed out, and 
3) call your congressperson to #F…"
11,1.5644369319574938e+18,2022-08-30 02:16:45+00:00,['1564436931957493761'],"RT @EricTopol: Hey United States, not a good past 12 months in the prevention of Covid fatalities 
@OurWorldInData https://t.co/RN7sbj7SgS"
12,1.5644360503399588e+18,2022-08-30 02:13:14+00:00,['1564436050339958784'],"For over 2,000 years the doctor-patient relationship has been held as sacred.
in the US for over 30 years, it has been invaded almost at-will by for-profit insurance companies.
The results have been catastrophic for both patients and doctors alike."
13,1.564433359324844e+18,2022-08-30 02:02:33+00:00,['1564433359324844032'],RT @ValaAfshar: Smart people use simple language.
14,1.564002055152214e+18,2022-08-28 21:28:42+00:00,['1564002055152214018'],"""Treat the disease, you win, you lose;
treat the patient, I guarantee you'll always win.""--
Patch Adams, M.D."
15,1.564001574333993e+18,2022-08-28 21:26:47+00:00,['1564001574333992960'],"""What good would it do someone to gain the whole world,
yet forfeit their soul?""--
Mark 16:46."
16,1.5639992932030917e+18,2022-08-28 21:17:43+00:00,['1563999293203091456'],"We have become technologic giants,
but moral midgets."
17,1.5639991131122117e+18,2022-08-28 21:17:00+00:00,['1563999113112211456'],"RT @StanfordMed: Stanford Medicine scientists are laying the groundwork for new tools to fight cancer. https://t.co/ExnzDgSUFz
#DNA #Cancer"
18,1.5639988340693852e+18,2022-08-28 21:15:54+00:00,['1563998834069385216'],RT @andrewsuleh: Never pick a quarrel with people you do not know
19,1.563995335961088e+18,2022-08-28 21:02:00+00:00,['1563995335961088001'],"RT @Innov_Medicine: Different types of skin lesions
#skin #meded #medtwitter #InnoMed https://t.co/pMNK99oipl"
20,1.5639937472132628e+18,2022-08-28 20:55:41+00:00,['1563993747213262848'],RT @Dr_RShatsky: Losing patients seems to happen in waves in oncology. The grief can sometimes be overwhelming. I miss my patients who I ha…
21,1.5639915854355003e+18,2022-08-28 20:47:06+00:00,['1563991585435500547'],RT @ValaAfshar: You can reduce your stress by not having a strong opinion about everything.
22,1.563693221225517e+18,2022-08-28 01:01:30+00:00,['1563693221225517056'],"RT @EricTopol: A prospective study of #LongCovid in young (median age=21), healthy, males (93%), with controls: ""new evidence that even inf…"
23,1.563690367572013e+18,2022-08-28 00:50:10+00:00,['1563690367572013057'],"RT @DrEricLevi: John Farnham, an Aussie legend, sadly has one of the many kinds of Head &amp; Neck Cancer. Just like Michael Douglas,  Sigmund…"
24,1.5636893794233303e+18,2022-08-28 00:46:14+00:00,['1563689379423330305'],"""When we are young, #pain is the absence of pleasure;
when we are old, pleasure is the absence of pain.""--
An old #neurology professor.
#MedEd"
25,1.563688203655164e+18,2022-08-28 00:41:34+00:00,['1563688203655163904'],RT @edubru: The burnout epidemic CANNOT be resolved with self care. It is job related. Hospital executives must improve working conditions…
26,1.5636546683658772e+18,2022-08-27 22:28:18+00:00,['1563654668365877249'],"""True humility is not thinking less of yourself;
it is thinking of yourself less.""--
C.S. Lewis.
#Humility"
27,1.5636540951555154e+18,2022-08-27 22:26:02+00:00,['1563654095155515392'],RT @DGlaucomflecken: Big news in academic publishing! https://t.co/5C5Rsq0SLC
28,1.563653991551996e+18,2022-08-27 22:25:37+00:00,['1563653991551995905'],"RT @YasminRafiei: Just over a year ago, I read a paper which showed that when private equity buys nursing homes, death rates go up 10%. I w…"
29,1.56365215619174e+18,2022-08-27 22:18:19+00:00,['1563652156191739905'],"RT @GavinPrestonMD: It's time for greedy insurance companies to get out of the doctor-patient relationship and let us do our jobs.
#healthc…"
30,1.563341220788654e+18,2022-08-27 01:42:47+00:00,['1563341220788654081'],"RT @ValaAfshar: Hard work:  Easy work:
—————  —————–
create           criticize
inspire          complain
educate        imitate
empower…"
31,1.5633409869058335e+18,2022-08-27 01:41:51+00:00,['1563340986905833472'],"RT @gabrieldane: Progress is fueled by the undying belief that the future is bright.

Simon Sinek"
32,1.5633409086568735e+18,2022-08-27 01:41:32+00:00,['1563340908656873472'],"RT @AmerAcadPeds: As school resumes with changing COVID protocols, here's what parents should know about masking and their children's devel…"
33,1.5633407240362025e+18,2022-08-27 01:40:48+00:00,['1563340724036202496'],"RT @ProfFeynman: Teach your children how to think, not what to think."
34,1.5630219828614472e+18,2022-08-26 04:34:14+00:00,['1563021982861447168'],"#TipsForNewDocs 
Phrases to make this and every year go better:
""We.""
""Thank you.""
""If you please.""
""What do you think?""
""You did a good job.""
""I admit I made a mistake.""
#Meded                  #MedTwitter"
35,1.563015174784635e+18,2022-08-26 04:07:11+00:00,['1563015174784634880'],"It's time for greedy insurance companies to get out of the doctor-patient relationship and let us do our jobs.
#healthcare"
36,1.56301248304393e+18,2022-08-26 03:56:29+00:00,['1563012483043930112'],"""If you can't explain it simply,
you don't understand it well enough.""--
Albert Einstein."
37,1.563012117787136e+18,2022-08-26 03:55:02+00:00,['1563012117787136001'],"RT @andrewsuleh: Be kind to unkind people ,they need it most"
38,1.5630106654841285e+18,2022-08-26 03:49:16+00:00,['1563010665484128258'],"RT @GavinPrestonMD: Be kind.
Everyone you meet is fighting a hard struggle."
