,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
89379,89379,child laptop forbid something school work,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,1.0,True,"Further to that I don't understand why some children had said laptops taken from them again because, god forbid, they used it for something other than pure school work https://t.co/lpFc8kC8Yz"
18793,18793,cash money,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.9715441862833384,False,@MartynMcL @PeritaRisus @TheScotsman £35million cash? Probably Russian money.
52954,52954,penny year people whit,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.8483094216546352,False,"@keziah70 I’m so angry-upset for them. They work hard, they live frugally and have counted every penny for years, they are honest and compassionate people and they’re at their whits end"
28773,28773,funding resource parent educator ability funding resource policy,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.7563105424531116,False,@EnserMark @profbeckyallen But without adequate funding and resources it will just be about telling parents because educators have to and not having the ability to do much else until adequate funding and resources are provided. So can support policy but know it will be ineffective
97218,97218,money team everything school therapist play therapist councillor send crisis fund training,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,1.0,False,"@RealGeoffBarton @ASCL_UK I wish the money was allocated to fund more multidisciplinary teams. I know it can’t fix everything. Yet if every school had a speech therapist, OT, play therapist councillor we may not have the current SEND crisis. Also, fund every school's @TISUK_ @ThriveApproach training."
21350,21350,school rank hypocrisy anyone,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.6561134191355689,False,"Whether we think that schools should have been forced to open or not is pretty irrelevant. But this just can't be right. Apart from the rank hypocrisy of so many MPs, can anyone imagine any of them accepting this for themselves? https://t.co/mHzRsuANLa"
27126,27126,issue money threat mean,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.3792561039684002,False,"@banditelli @hollyotterbein @eleanor_mueller IMO issue is not what individual pols want but what the big money does. Still, we should push - with our eyes wide open about what making good on the threat means."
52943,52943,budget plan,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.7260871297095716,False,@ChallenDr @MrEFinch It’s already in one of my budget plans 😬
116993,116993,funding school,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,1.0,False,"@nadhimzahawi Fab, when will the funding reach the schools to enable it?"
98756,98756,subsidy contribution equivalent school shortage subject shame,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.4954507489662882,False,"@pollyweddle @sam_creighton @HelenHinde3 True, but there are a lot of other subsidies and some contribution towards the salary. The nearest other equivalent is school direct salaried but funding for that’s been cut except in shortage subjects. It’s a shame."
97451,97451,parent money uniform school paraphernalia time jesus revenue,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.5520267290277828,False,"Asked if parents should maybe hold off from spending money on uniforms other school paraphernalia until closer to the time, he told us “God no, spend spend spend, that’s what I say, I mean Jesus, we really need the tax revenue.” #schoolsreopeninguk https://t.co/HUdkUh6iN7"
115333,115333,hello donation spoke people event donation anytime look cupboard,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,1.0,True,"Hello again, donations are already starting to come in. Spoke to a few people about Friday's event Remember you can bring donations in anytime. Have a look in the cupboards, see what's in there @TVInfants https://t.co/3jgTEnXW8A"
70683,70683,funding support,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,1.0,True,@Theplayacademy Why can’t you meet need with the funding for more support?
