,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
16455,16455,fact attention person,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.691720248643921,False,@davewvero53 @johncosgrove405 @MrShepstone @AhmedKhattabUK @greeborunner @martinsross1 How is highlighting the fact that if you’re watching what is going on somewhere else then you’re unlikely to be paying attention to what the person you’re supposed to be listening to is saying..
5898,5898,multiaward prof home vision change research evidence experience,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,1.0,True,I was interested to discover that this internationally acclaimed multi-award winning Prof experienced #EBSA was consequently home schooled. It seems her vision for radical change is rooted in both compelling research evidence about how learning happens lived experience. https://t.co/YuemHok0oR
121912,121912,thank show property,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,1.0,False,@GeographyHarvey Ah thank you were just on our way out to walk around a light show at a NT property
84358,84358,thanks link burzum mayhem book metal,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.9550890175719112,False,"@sioncorn @Steve__Pepper Thanks for the link. I sent it to @stu73 Yes, I know about Burzum and Mayhem. Read a really good, if not slightly disturbing book about Black metal."
84168,84168,book thank,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.9567953158177264,True,Got a lovely new book. Thank you @stu73 🌺 https://t.co/0xRK4Mn9HE
68145,68145,kind response starting point,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.0432129097451422,False,@BookwormVaught @DevaneEmily @JoCallaghanKat @debrabrown_ @RachaelDunlop I just can't see how that kind of response could ever be a productive starting point!
80008,80008,megalomaniac everything everything mouth,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.5199641832307438,False,@OwenJones84 The man is a megalomaniac! Everything has got to be about him - even though everything that spills out of his mouth is a downright lie!
117460,117460,note skill learnt,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.4529835921682327,False,"@RufusWilliam taking notes well is a skill, it needs to be taught / learnt."
53340,53340,today thank,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.0570068215921862,False,Negative today! Hurrah Thank you for checking in and being generally lovely https://t.co/VL7tdOgnmw
102620,102620,company thank,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,1.0,True,@Beth_Tastic @TwinklTA @VickiDigest @Hannah_Digest @realdoll03 @SENwarriormum @fidsta77 @Camelgod3 @senresourceblog @rachelmewes1982 @wishilikedmaths @WelliesIn @Bunnison1 @headwithheels @MissAHead1 @JaneTown23 @just_louise83 @MrsLouise4 @TheSecretSendM1 @tinkerbellbites ORRsome company. Thank you.
25284,25284,year thanks share follow,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.7544617493989328,False,@lastenglishking @BruvverEccles @OCR_RS @Apple @Microsoft @amazon @Tesla 4 years old now: https://t.co/0NcCM23R5V Thanks to @michael_merrick and @ddhitchens for helping me share this. Written as a follow up to this: https://t.co/KkKghgxduB
