,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
23904,23904,week issue,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.8170080246178946,False,@SchoolsWeek if I subscribed this week then when should I get my first issue ?
69575,69575,foodbanks plan policy foodbanks,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.6362632624410836,False,"@coaimpaul @HelenSalmon2 1 in 12 using foodbanks Is there a plan, a policy to do away with foodbanks?"
66037,66037,favourite skychasers summer term history geography transition unit schoolish sense,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.5343116868763124,False,"@lisab50745364 @MrsSTeaches @greeborunner @TheLCUK This is my favourite of the Y6 Parhways texts. Skychasers in summer term is great too as you can really dip into the surrounding history, geography, MFL even. I found it was almost like a transition unit as it feels high school-ish in that sense."
30473,30473,holiday hour answer side please,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,False,"@snb19692 Woohoo, the holidays are here. What can you do in a car for 5 hours? Answers on the side of a bus please."
20733,20733,people child,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,True,We've all got an enormous job to do to stop these people continually short-changing so many of our children. https://t.co/VM1LX9TVWo
102119,102119,easter time thousand miracle community thousand people thing,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.0326176812786442,False,It’s Easter - a short important time to reflect on all that is good. I’ve been touched by the thousands of little miracles in our community carried out by thousands of ordinary people doing extraordinary things. And personally reflect on what I need to do to be better 👍🏻🇬🇧 https://t.co/CH8J7uLQ6f
58440,58440,week energising,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,False,"@MrsBarker_Teach Definitely! I anticipate we will find next week tiring but less than we think, and more energising."
82649,82649,anyone sick headline,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,False,Anyone else sick of these headlines??? https://t.co/JiVzsjbzl0
120490,120490,easter april,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.1299098057264146,False,"I am now so glad I broke up for the Easter holidays on the 8th April. Don't have to go back until 25th April. Good job, as I am not ready yet. #teacher"
105499,105499,week group people,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,False,End of a busy week and reflecting how incredibly proud I am to work with such a superb group of people 🥰 #teamworkmakesthedreamwork #strengthinthepack https://t.co/6LRBGBQYXJ
28732,28732,price currency charge money holiday,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,True,@mini_lebowski Yep do this a lot as we found prices didn’t go up that way. Just be aware of currency charges to check you are actually saving money. Had some incredible holidays that way!
124679,124679,hmmm summer,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,False,"@JerkyWorms Hmmm, My Summer Car?"
115391,115391,people dinosaur nursery story story people people animal water tiger water,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.6169395209645222,False,"We are playing with people and dinosaurs in Nursery. I asked what the story was... it's not a story, it's sorting I was told. The people are here because they live there, they are people, the wild animals are over here. There's also some water because tigers like water @TVInfants https://t.co/mLeOsuZQTb"
47452,47452,food outlet loss,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.2511683763469043,False,Parliament’s food outlets ran at a loss of £9 million in 2020/21 https://t.co/m5OHoterUN via @FullFact
69515,69515,child people issue carry,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,False,This is commitment to children and young people - building issues - Well let’s carry on this way… https://t.co/VQgcAd744b
33050,33050,problem attitude towards conformation bias problem,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.8512428771105441,False,@judeenright @DrGaryJones That will always be a problem if attitudes stray towards: 1. Seeking conformation bias because it's comforting being wrong must be bad 2. Seeking a quick win that usually vastly oversimplfies the problem #UKEdResChat
9050,9050,antimaskers hell agitating medium nonsense,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,1.0,True,@Reannjenkins @MsCCollins1 @emmakennytv Anti-maskers annoy the hell out of me. I find their agitating on social media alarming and sinister. We’ve got enough to deal with without their nonsense.
