,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
10246,10246,anti histamine reaction,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,1.0,False,@Ellwynnnnn Anti histamines - strong reaction is usually allergic. Strongly recommend.
109059,109059,jones colleague sewage water constituency stretch river country,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,0.9272996147787096,False,"This is my MP, Andrew Jones. Along with most of his @Conservative colleagues, he voted to allow sewage to be discharged into our waters. His constituency contains some of the most beautiful stretches of river in the country. 😥 #SewageScandal https://t.co/6lpzTxhpx4"
37686,37686,covid move price system health protocol choice responsibility test rent food fuel,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,0.2878264154933515,False,"As all covid testing moves to coming with a ££££ price tag then we now have a 2 tier system of Haves and Have Nots. This goes against every public health protocol. You don't have the choice to 'exercise responsibility' test if you are struggling to fund rent, food and fuel."
25548,25548,energy energy,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,0.5595962796871333,False,@adamboxer1 I never really understand this as I often feel like I have more energy but that’s clearly not true. I think I must have less energy but still feel better!
92641,92641,heat attention,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,1.0,False,@LeedsPostcards Especially that dog - she is the best (although she was in heat so attracting a bit more attention than we would have liked!)
2565,2565,bill right incredible,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,1.0,False,"@teacheriguess Actually attacking this bill from the right, incredible"
80679,80679,today post metre post,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,0.7950077282348081,False,My 4th pic today is a Short-eared Owl: I was hoping to spot one of these and I was not disappointed when I saw it sitting on a post about 100 metres away! (My next post has it flying!) Enjoy! @Natures_Voice @NatureUK @Britnatureguide @wildlife_uk #birdphotography https://t.co/qaecrml3VB
93128,93128,mango hype price,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,0.3872256026008359,False,@zanakhan I'm with you on the mangos. I don't get the hype and the price is ridiculous!
99913,99913,insurance condition place benenden offer cover condition cost,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,1.0,False,@DrHannahBB I’ve found it impossible to get insurance for existing conditions but places like Benenden offer cover for other conditions at very reasonable cost.
45610,45610,forehead trainee raab,6,6_energy_price_bill_cost,energy - price - bill - cost - water - inflation - company - crisis - profit - petrol,1.0,False,@signoramac @ConorBurnsUK @BBCNews He has the angry forehead of a trainee Raab.
