,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
10440,10440,cant school bill future child need family paediatrician father government,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.9739544068809212,False,"Would like to enjoy this, but can’t. With the new disastrous school bill looming over us creating a terrible future for so many children with special educational needs and their families, I am sorry, as a paediatrician and father I can’t understand what HM Government is doing. https://t.co/4hqZ4Mf8SR"
29359,29359,conversation daughter yesterday,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,@adriennehedger literally the conversation between my OH and daughter yesterday #LedZeppelin #stairwaytoheaven https://t.co/pBYha1iy7v
3712,3712,course fact,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,"@jtweeterson @JonD_Chadwick @sib313 @HPIAndyCowper @wesstreeting Of course. I don't think the facts have been established here, though some seem to think so"
27743,27743,cause choice grandpa side mother,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,"@LizSly @sarahleah1 I feel sad for all the young men who died for an evil cause, through no choice of their own. As my grandpa said about serving in WWI, the dead on both sides had mothers who loved them."
10127,10127,initiative part spectrum parenthood,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,Vital initiative on a real and painful part of the spectrum of parenthood https://t.co/bZiCH5LYvA
28012,28012,guess kvothe love,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.669595205684529,False,We only got this toy on Friday. Guess Kvothe loves dogs.. 😬 🐱 #CatsofTwittter #Crime https://t.co/e1UT4iNqwE
13678,13678,person family child,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,Oh and another person who likes to troll the family of a disabled child. #DisabilityTwitter #CovidIsNotOver #BeKind or #SayNothing https://t.co/VQvfZWFfIL
28512,28512,opinion eurovision,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.9730850819502628,False,@Almost_Dr_Ann1e 🤣🤣🤣🤣in the nicest way possible this used to be my opinion ALWAYS about the UK in eurovision when I was a kid 🤣🤣
2006,2006,daughter screen,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.5909880030650548,False,@AlexHartley93 @lancscricket @EmiratesOT @Thundercric @ladamscricket My daughter was so excited to see you on the big screen! @Thundercric
15715,15715,reason parent,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.9488716544842548,False,@lamdeinu @PosenIzzy There were REASONS my parents didn't send me to Hasmonean in the late '60s...
22163,22163,child need,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.8337064232249414,False,@grannylovekin @scottygb She did the Children in Need ones. Awful.
16227,16227,guess need count,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,@RogersHistory I'd guess 1700 when I only need 1450 and I don't count...
6393,6393,holiday today year,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.7511664410414775,False,For being on holiday…. Today has been horribly stressful. Kids really do put years on you. I’m done https://t.co/iJVMOJVYzk
13195,13195,yeah mother ability,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.7509277509271671,False,"@LuluMcginty Yeah, I said no, but she knew I was lying. Mothers have that ability!"
2423,2423,excellent idea child,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.967926036994956,False,"@launa_vassell @BreesAnna Excellent idea. Legally, it’s the child."
20806,20806,difference child family,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.9407745376641716,False,👏@BBCCiN Making a big difference to children and their families. https://t.co/jraHwsTWep
11388,11388,yeah parent thing feminist baby,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.7371966894210851,False,@lailahpeel Yeah and he’s way more of a natural at the parent thing than me! I think I’m more of a feminist now than I was pre baby.
12135,12135,exam guess,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.4781811429830688,False,@SecretRadiology But then I didn’t remember it much beyond the exam so that says a lot about me I guess.
29669,29669,child today,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.7903885929675205,False,My child turned 20 today - but she’s still a #HarryPotter fan ❤️ #littlegirlatheart https://t.co/px9w9twRKV
22804,22804,fact advice,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,False,@hope_ucl they may not have but the fact that you know where you can get legal advice is impressive enough
