,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
16733,16733,briton covid death conscience thanks reaction departure,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.6437732937853625,False,“He caused 10s of 1000s of Britons to die of Covid who needn’t have. Their deaths will stain his conscience- if he has one - for ever.” Thanks @guardianopinion for including my reaction to Johnson’s departure. https://t.co/ZmL1uFy6H8
18835,18835,sneaker covid sneaker midwork,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,I've been telling myself i should get new sneakers since before covid and now my sneakers die on me mid-work 😩
14872,14872,covid wave people aampe performance issue performance block,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,"@BobbyPratapMH @GMDonald @sib313 @RishiSunak So attendances haven’t gone down at all (apart from during COVID waves when people steered clear of A&amp;E as much as possible), but performance has. Main issue is type 1 performance (due mainly to exit block)."
6157,6157,covid presentation implant state,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.6207081464754266,False,@Bloch_ortho Was this a delayed covid presentation? Those implants are in a pretty bad state!
17026,17026,anyone year austerity service covid pile pressure,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.8047059710235336,False,"@VivekKhashu @DrLindaDykes @sajidjavid But who is putting it down to Covid? It’s not binary, it’s both. I don’t know anyone in the NHS who thinks last 12 years of austerity haven’t decimated services. Covid just piles on more pressure."
10257,10257,wave covid action safeguard sign doctor consider htppsactionnetworkorgpetitionssignprotectnhsworkersrelaunchsourcetwitteramp,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.5142957578152704,False,A 2nd wave of COVID-19 has begun. @EveryDoctor are calling on @MattHancock to take urgent action safeguard #NHS #ProtectNHSworkers. ✍️ Please sign and if you’re a doctor consider joining. htpps://actionnetwork.org/petitions/sign-protectnhsworkers-relaunch/?source=twitter&amp;
11550,11550,hospital patient recovery issue,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.0625194706193962,False,@sortmyspine @RoshanaMN @OrthopodReg @parthaskar @StressHoop So you’ve never left the reg to close? Never had to dash to the private hospital leaving the reg to review the patient in recovery and call you if there’s an issue?
15374,15374,thought info dnrs issue covid right course people issue point thread,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.9171222996379657,False,@ElspethOakley ultimately just shared my thoughts / info on DNRs - an issue I have cared about for a while before covid and you’re right of course disabled people are upset about the issues currently. I’m not sure what is disagreeable in the points I wrote in the thread tho
9145,9145,relative hospital visitor covid ward nightmare visitor dying,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.5708591034345377,False,Elderly relative in hospital now can’t have visitors as COVID on ward. Back to the nightmare of no visitors for the dying.
20655,20655,covid rise case admission sickness rate,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.9829765342468753,False,"That is why ‘COVID is over’ despite rise in cases, admissions and sickness rates. https://t.co/IwUcY0yX6I"
21564,21564,book hope recovery convalescence gavin francis something medicine,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.0821846617048469,False,Adding this little book of hope - Recovery: The Lost Art of Convalescence by Gavin Francis. This is something we’re not often taught about don’t often discuss in medicine./13 https://t.co/FSZloDkRl3
20615,20615,people rule people rule,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.6681650649319696,False,"@bethanyusher There were many people breaking lockdown rules, but you’d expect the people making the rules to keep them, and if not then to be punished."
13287,13287,everyone step daughter lounge people andor covid macarons,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.9497832727548702,False,@dfds_uk - so impressed by how helpful everyone was at every step when travelling with our disabled daughter. And the premium lounge was so spacious for people who are #cev and/or still worried about Covid. We would definitely choose you again! Ps the macarons were amazing 😋 https://t.co/vLcRJWIWz4
2928,2928,informs reverse patient covid,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.9580839453462736,False,"@Jopo_dr Interesting how n=few informs us. I’ve had a few of the reverse recently… a few patients with DKA and CoViD who’ve turned around faster than I expected, and proved me wrong!"
28227,28227,restoration thing,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.254872471562412,False,"@ShaunLintern @TheBMA Pay restoration, not increase. They’re not the same thing."
17751,17751,government plan covid wave,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.8013992829071805,False,"Government must develop a long-term plan to deal with Covid waves, says BMA https://t.co/hwm4aV5IFn via @TheBMA"
13941,13941,someone primary covid child,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,"@ClareRayner6 @EnemyInAState Someone told me the other day I should be “delighted” that “only” 1% of all primary 2.7% of secondary have long covid - even when I said this was over 100,000 children 🤷‍♀️"
14146,14146,fear covid,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.6691709438579959,False,@Pauline59778691 Yes I have the same fears. It was hard enough without covid!
15404,15404,year tomorrow year cuba coronavirus land dreaming,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.7134192978439159,False,3 years ago tomorrow got elected to the NEC and 1 year ago was leaving Cuba to come back to coronavirus land 😫 now sitting in my flat dreaming of the pub 🍻 #2021 https://t.co/AelLfyTGFk
16173,16173,brother covidfree wife pair baby nonmedic home,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,0.8735450524652995,False,"@AnnaBatchelor I think Brother 3 has stayed Covid-free throughout. His wife, au pair and 5 kids (including Lockdown Baby) have not. He's a successful non-medic who can isolate at home..."
9017,9017,glad jacob reesmogg covid gravy train flat member,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,Glad that Jacob Rees-Mogg has acknowledged that ⁦@BorisJohnson⁩ has badly misjudged the ⁦@OwenPaterson⁩ row. The COVID gravy train and Boris’s flat will test the honest members loyalty further. ⁦@michelledonelan⁩ https://t.co/8bL6mfT0cU
