,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
25986,25986,website project grad bsuh background,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7026027110000831,False,"@BSMSOutreach Hi guys, have just been looking at your website and wanted to know if there are any BSMS WP projects that foundation drs can help out with? Am not a BSMS grad, but current BSUH FY1 and from a WP background, so would love to get involved"
22758,22758,course bachelor year point country school question,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.9841135118926408,False,"@thewelshmedic @marinadpol It's one of the courses offered at UCL, an integrated bachelors! I did it two years ago and at that point it was the only one offered in the country but I believe other med schools were looking at offering it too- DM me if you've got more questions, super happy to help"
15744,15744,child student,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8322678108797333,False,@NatashaAght Give it to a child or to a medical student.
10913,10913,join right urgent call world leader girl school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8059203944021921,False,Join @Malala and Afghan women's rights advocates @ZarqaYaftali @ShaharzadAkbar's urgent call to world leaders to get Afghan girls back in school #LetAfghanGirlsLearn https://t.co/Z64mclC6N0
29880,29880,school family father brother family business life kenya school memory,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.5131963702778389,False,".When #Partition1947 happened - dad was in medical school in #Pakistan Our family were Hindus and forced to leave - he lost his father, brother family business and became a #Refugee Life began in Kenya -medical school a distant memory -I hope he’s looking down proud 😢 https://t.co/AZeloOjOjI"
4732,4732,spec tweet vacation discrimination child school holiday time,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.9958239871705016,False,@Trisha_the_doc @dr_lungs 😹😹😹 that’s what happens when you use the wrong specs for reading tweets! Agree with having to take vacations. But no discrimination against those with no children in school holiday time 😼
4646,4646,question student,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7350800673782726,False,@DrNeenaJha Always my trick question for medical students 😹😹😹
10720,10720,education school form education place school environment word life family,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.9133935279236484,False,"#EOTAS stands for 'Education Other Than at School' and includes all forms of education that takes place outside of the formal school environment. 'I can't even put it into words anymore' represents the life of many families, please support them. @teamsquarepeg @NotFineinSchool https://t.co/mehsAyiKj6"
13532,13532,dentist temperature check arrival reception mask minute hepa filter science,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.0828779938705854,False,"@kerfufflei @danielgoyal Funnily our dentist is the other extreme. Temperature check on arrival, bags left in reception, mask on until the last minute, huge Hepa filter. Almost as if they understand the science!"
6221,6221,road antrim school belfast,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8600342892310554,False,@DickyShoulder @EdinburghKnee @steveduckett I’m not far down the road- Antrim. But I did go to school in Belfast 😂😂😂
8745,8745,word tutor notice notice change speciality school course,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.731969666268958,False,@AilsaMcKinlay Have a word with your personal tutor. You certainly should have adequate notice of normal timetable though short notice changes are sometimes inevitable especially in some specialities. How helpful have Medical School been generally throughout course?
13846,13846,something anything school safer thousand child future lesson teacher,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7389580764629752,False,"@nadhimzahawi I will make it easy for you - 1. Do something, anything to make school safer so thousands more children don’t have to get ill and jeopardise their futures. And don’t have to miss lessons when their teachers are ill."
22707,22707,year school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,As if I'm in my final year of medical school now https://t.co/lYqRglFYkJ
10487,10487,abbey park school swindon pupil target target reward punishment outcome approach school something year,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8066317856943249,False,"@teamsquarepeg Abbey Park School in Swindon said ""We set our pupils challenging, but achievable targets, …” - a target with reward or punishment as outcome? What an outdated approach! I thought modern schools might have learned something over the past 20 years. 😢"
10412,10412,point state school online yesterday attendance performance behaviour pupil nothing support wellbeing student,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.9395399339264864,False,"@bea_ruthie @Thinkingschool2 Good point. I looked at a state school online yesterday and was shocked what I saw. All about attendance, performance and behaviour of pupils. Nothing of support for and well-being of the students."
16359,16359,teacher memory school class something teacher absence year,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.6053420175843754,False,@ChemNorfolk I don't know how long you've been a teacher. My vague and ancient memory of school is that there'd be one or two in a class of 30 off sick with something. Teacher absence was unusual. That was 'normal' 50 years ago. 'So many' is NOT NORMAL.
27564,27564,forster heart empire trade brutalizers school girl school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.696549292034209,False,"@BehavinAint Yes, this is all true. It's what EM Forster called 'the undeveloped heart.' A brutal empire and slave trade could not have happened without brutalizing the brutalizers. I learned much about this as one of only two grammar school girls at my med school. All you say is true."
13221,13221,school capability place,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,False,@JonnyUttley And at the school they attended they would know their capabilities too. I hope they find a place that better deserves them.
22314,22314,child continue opportunity love sake become highstakes system inspection regime gove gibb trust teacher damage,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.9602450046160108,False,"@niaandthepoems Children missed out, continue to miss out, on the opportunity to develop a love of learning for its own sake become lifelong learners. A high-stakes testing system, linked to a punitive inspection regime, because Gove, Gibb et al didn't trust teachers, has done such damage."
13563,13563,thing school gift hepa filter offer,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,False,@Dr2NisreenAlwan @CatRapscallion It’s just such an obvious thing - yet schools have been so misinformed that many have refused gifts of Hepa filters or offers of fundraising 🤷‍♀️
11175,11175,problem reasoning school average impact life choice university chance system,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.5362823085306948,False,"This is exactly the problem. There may be some reasoning in adjusting for schools that *generally* do worse/better than average, but when it has potential impact on an individual’s life choices, university chances etc then it’s not a system that should be relied upon https://t.co/TFMeXhiBvK"
22528,22528,mentee year exam school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.6126470563807584,False,"omg my mentee just texted that she's passed her first year of exams at med school, and I'm so proud of her &lt;3"
20688,20688,schoolchildren teaching staff,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7991205432365153,False,Our schoolchildren and dedicated teaching staff do not deserve this 😰 https://t.co/nio2M7TiwY
13347,13347,person school everyone,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.6965757141514425,False,"@Jules0440 @therockett @karamballes @hughosmond Yep, in person school isn’t necessarily positive for everyone https://t.co/XPjnMWX3gZ"
13350,13350,school benefit,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.5854286547090385,False,Why can’t we do this for schools? So many benefits- including the financial ones. https://t.co/C5QeBKfI6T
10418,10418,teacher tutor,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.5456314969554148,False,"@_MissingTheMark Oh, yes and teachers act as tutors. They all have lunch together, respect each other and have fun as well."
13277,13277,child disability safer school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8016679003741406,False,@Josie19752 If they cared at all about children with disabilities they would have pushed for safer schools.
20726,20726,dexamethasone student,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8964846762449012,False,@telfiretrading @KellyTheVet I remember Dexamethasone from my medical student days in the 70’s. 🤣
13441,13441,trouble misinformation school offer hepa maintenance filter cost choice cost option,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,False,"@AndFry6 @Kit_Yates_Maths Exactly this - trouble is the govt misinformation means our school rejected offers to fundraise for Hepa bc “maintenance”, “filter costs”. I did point out there is much choice and many have low cost options (which could be factored in)."
12165,12165,power trip idea game student react,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7110414338232067,False,"@mattdbull @ross_moy @radiocyclist @HCav1660 I think it was a power trip. No idea if it was his game with all the students, just to see how they’d react?"
13392,13392,time filter school workplace,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.5166918634077298,False,Surely time to admit we need #hepa filters in schools and workplaces? #safeEdForAll @nadhimzahawi @Rachel_deSouza https://t.co/sFD5rDrOLE
10598,10598,term school refusal school school refusal school something someone,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,False,@neuroteachers @teamsquarepeg Me must change the term “School refusal” to “Bering unable to attend school” School refusal should only be used if a school has to refuse something or someone.
21042,21042,harvard macey course year,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@HumanitiesinHPE @medicsupport @harvardmacy @LizGaufberg @qzimmermann5 @OrthopodReg @Francescacrawl2 @CamillaKingdon @mfaboston @gardnermuseum I went to the @gardnermuseum when I did a Harvard Macey course many years ago. Thoroughly recommended.
26346,26346,people student thing,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.722625281486508,False,"@tzchowdhury_ I’m really sorry this happened to you - some people sadly probably shouldn’t supervise medical students. Well done for opening up about it, it must’ve been a hard thing to do. Feel free to DM if you want to chat."
13835,13835,whereas benefit covid school child health class online staff shortage,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.97878303728862,False,@nadhimzahawi Whereas what would actually be of benefit would be to reduce Covid in schools. So children can learn without sacrificing their health. And so classes don’t have to be merged or sent online due to staff shortages. #SafeEdForAll
14154,14154,childhood education chance friendship school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.8924589910189685,False,"@Ms_F_Loop It's not the same, it's worse. He's missing his childhood and education and chance to form friendships. I hope he gets back to school soon!"
26820,26820,education fellow year shock,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.781772016633287,False,@em_j_b @DrSarahHal I’ve been a PEM education fellow for the last year. Going back to tiny tiny people’s going to be a big shock I think...
13410,13410,school ptfa daughter school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.798809575972852,False,@tryingtowrite10 @MichelleW1601 @erbrooker @LucyofL Yes unfortunately it was the actual school that refused - didn’t even make it to the ptfa! And we offered to buy one for my daughters classroom (special school) - they also refused!
16354,16354,teacher williams school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7280617621386603,False,@GaryinScotland @iconawrites There at least three teachers named Williams in my school...
13921,13921,school proposal ptfa,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,0.7391133570584534,False,@EA_Holmes @PeteUK7 @DRTomlinsonEP @CathNoakes Our school refused to put a proposal to the ptfa!
