,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
17851,17851,congratulation winner wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.6043336527333943,False,@bame_connect @manjkaur21 @tejalvaghela15 @nysuri @MichelleCJames1 @ShafqatRida @BAME_HCA @WestHertsNHS Heartiest Congratulations to all the winners and best wishes.
17722,17722,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@JKDhesi @GeriSoc Heartiest Congratulations and best wishes
15472,15472,thanks hope work,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@sophielizabeth_ Thanks Sophie - hope work is ok as it starts again!!
21800,21800,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@monicacmarta Thanks Monica! Hope you’re well
6549,6549,thanks hope work challenging case,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.8500095810611883,False,@depurhro @boltonnhsft @MrJCChilds @jruddlesdin Thanks Deepu. Hope you have settled into work well. Good to see you in the MDT- some challenging cases!
15681,15681,thanks jawad,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.1440769690921699,False,@jawadkhan1998 Thanks Jawad!
25820,25820,thank reassuring,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.1893540192849589,False,@AJWLight Thank you - v reassuring!!
210,210,invasion privacy privacy,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Co-signed...! such an invasion of privacy even for those that think they’re not invading one’s privacy. https://t.co/35GcSsyZZe
18876,18876,time hope meeting,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.9912292016163654,False,@doctornajette @RCPCHtweets @World_Museum @bbcdoctorwho @Lucy_SSP Next time! Hope you had a good meeting.
27440,27440,thankyou sharon,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,False,@sharoncoles15 Thankyou Sharon
17844,17844,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Davidtfranklin Congratulations and best wishes David.
26330,26330,thank someone,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.8567323765092008,False,"@clarkesince91 Thank you! I’ve never been someone who naps either, so this will be... interesting"
