,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
1533,1533,breaking news today photo party party,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.2958406292883624,False,So the Breaking News today is @Dominic2306 saying he got even more photos of #BoozyJohnson at parties 🎉 🎊 Now all them backing #BoozyJohnson could be at them parties let’s all hope we can view who is with this #AlcoholicJohnson #JohnsonOut #ToriesPartiedWhilePeopleDied
14955,14955,backlog operation year damage tory term move,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.6568542203951064,False,"@bilbalbag @aRtHuRoftheLeFt @harvlol @scoopsahoy5000 @cathynewman @Keir_Starmer @FatboySlim To be fair on that one, there’s a massive backlog of operations to clear and it will take years to repair the damage the Tories have done to the NHS, so I think it’s a necessary short term move sadly."
28126,28126,blow mind tory country place story corruption,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.2379139705774338,False,"@Benny_Boy1978 @stueygriffin @drruthmitchell They should all be skeptical, blows my mind how much the Tories get away with😶But looking at other countries, you can sadly see the pattern, different places, similar stories and corruption"
1344,1344,wonder tory party,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.4300666874843736,False,@kathiebennett Wonder if he joined the Tory party 😂
1106,1106,voter family anyone sort disability family tory,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.7021399459104847,False,@RedJohnBounds All them #Redwall voters must hate the elderly in the families or anyone that’s got any sort of disability maybe they hate the family so much they want the Tories to rid of them all
1756,1756,message question tory bone,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.3101589345403779,False,@johnredwood I was going to type a long message but I give up on this stupid question. You can tell the Tories don’t have a back bone unless they attack the disabled and elderly
22884,22884,thing election picture polling station,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.4033039197633735,False,The only good thing about this many general elections is the pictures of dogs at polling stations
12891,12891,thing article correction yorkshire london vehicle crash production gadget,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.2104965837260724,False,"Best thing about the article is the correction at the end- yes Yorkshire is indeed north of London! Segway, personal vehicle known for high-profile crashes, ending production | Gadgets | The Guardian https://t.co/r87q6uhgPD"
881,881,tory blood sucker people,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.8552049401829479,False,@k8_lister The local Tory blood sucker won’t be sucking the tax out of people tonight
1019,1019,watch today point tory house everyone bother watching,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,0.4777987200890933,False,@AngelaRayner Can’t watch #PMQs today because what’s the point #BoozyJohnson will come out with lies lies and more lies and with @LindsayHoyle_MP being paid off by the Tories to let him tell them lies to the house. Everyone should #BoycottHouse why bother watching it
