,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
12088,12088,time anything,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@chrisblore1 Yes! When was the last time you actually printed off and posted anything?!
4807,4807,time revalidation coincidence,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@trentconsultant @ShaunLintern @fourhourtarget @DHSCgovuk @NHSEmployers About the time revalidation came in? Not a coincidence.
7493,7493,time sonny,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@jsklair You’ve been skating on thin ice for a long time sonny and this has put you unda da sea
26324,26324,food snack,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@emma_shircliff I love the food and snacks focus 🥳 can get behind this
9743,9743,image moment time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.6626520320136398,False,"Such a powerful image, so much more for being a still, a moment in time”."
16178,16178,whence hence,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@DrLucyDouglas Wonder how it would tackle whence and hence...
27151,27151,bolognesd hour food selfcare,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.8281750570701876,False,@tweediatrics Just about to eat a Bolognesd that’s been cooking for over 3 hours. Food is the best self-care.
172,172,piece board,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.8061908347103199,False,"It’s 07-08 all over again. The pieces are there for all to see, we just need the right board and coaching. https://t.co/hRKUeiT70b"
18906,18906,answer time question,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@BellaRoscetti Been there. Except I had jobs so that was my answer. Went to work. I’m about to be unemployed for first time in 27 yrs so now I have a different awkward question to answer.
7387,7387,today timedont forget,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.8016383616014285,False,"OK guys that's all from me today, so till next time...don't forget to like and prescribe"
26205,26205,keenness thank,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"@DrSeanMon Brilliant - hahaha I find it hard to hide my keen-ness when it comes to Paeds! Thank you, I'm looking forward to it!"
189,189,time something basis sauce everything,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"@SaleemAQadir @Fatumoriginal I’ve had koshary a few times, it seems okay but not something i can eat on a regular basis, the sauce is a bit overwhelming for me but everything else is okay 😂."
3095,3095,time advice speedy gravel,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@kenneth_peckitt Time to buy! Any advice for where to start looking for a speedy gravel?
25816,25816,feeling period time mean love,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.6736231549588633,False,@smayman talking about own feelings for a prolonged period of time means you have to actually think about them. lol that’s why I find it exhausting anyway. big love!!
11008,11008,thing script time show,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"@Fionatu07182242 @Auras_Journey So sorry to hear this. Possibly poorly paid, poorly trained and anxious of saying „the wrong“ thing so given a script. Why can’t we get it right first time, show empathy and listen, properly?"
19326,19326,time coma peter question,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.6848911216116214,False,I’ve seen ‘While You Were Sleeping’ approximately 50 times but have never noticed until just now that during his “coma” (unventilated nap) Peter has a BP of 29/11. I have some follow up questions.
13322,13322,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.9012267803052236,True,@CatRapscallion @louisemisselke @ExeterDoctoral @EducationUoE @UniofExeter @UofESSIS Thank you - yes definitely an interesting time to do a PhD!!
1177,1177,time skynews,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.6029170308385139,False,😂 😂 is it time to start watching skynews again 😂 https://t.co/Wp9hO78ceJ
14002,14002,thank time explanation,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.7675435559268512,False,"@Steve_niseus @theatomsplits Thank you for taking the time to explain. I’m sure I would have figured it out, but grateful for your explanation. ☺️"
24125,24125,belly time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,Her belly is full. Time for a nap… https://t.co/z4edcxFgxu
18441,18441,moment life betrayal,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.4349007533806367,False,what moment in life was your greatest betrayal and why was it Ryder
20278,20278,time output,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@DoctorOstomy Not for me. I was quite nauseous at times and a bit dizzy but output was as usual.
10279,10279,thank pleasure mater,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.994339631057121,False,Thank you @mo_hamady it was a real pleasure to be back at my Alma mater @BSIR_News @grounds4riots https://t.co/lqjwwFKgD5
16673,16673,thank fantastic piece,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@Dr2NisreenAlwan @LawtonTri @TheLancet Thank you, both - fantastic incredibly important piece."
28440,28440,meal snack visitor,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.8940788430861123,False,"@mina_el_naguib It’s actually true at least when it comes to Romania, not necessarily giving you a meal, but the very least snacks are a must if you have a visitor."
30023,30023,case hour,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.8736838447946152,False,"‘38,672’ new cases In 24 hours ...😱. #COVID19 in the US https://t.co/8Xhk2Jpdv1"
20331,20331,mrcem timekeep,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"@DrDanPB I took three goes too, then two goes at intermediate but passed MRCEM osce first time…keep at it!"
