,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
74274,74274,night mode,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.6817965112169001,False,Oh I am LOVING this IG night mode 🌙😍
46429,46429,moment yesterday relative agency ward,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.2196675629876791,False,"Proper falling down moment yesterday... A patient's relative said 'you are an agency nurse, why did you chose to come back here this ward is so awful.' They have no faith their loved ones are being cared for (1) #NurseTwitter https://t.co/FnCmqc8E19"
103627,103627,bless blame stay place,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,"@paedstia Oh gosh bless you that’s A LOT! I don’t blame you at all hahaha, hoping I’ll stay in this new place for a little while now 🤞🏻😅"
83182,83182,rinse repeat,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,Sun/snow/sun/snow rinse repeat... https://t.co/K2iWFboDgz
121800,121800,test specie status instance,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,I think they should all have a DNA test to check their human species status in the first instance - because I’ve got to say with some of them- I ain’t convinced 😂😂😂😂😂 https://t.co/mh5DwyloN0
5545,5545,yummy,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@ParmaHamUK Yummy 😋 @HelenB_Coach 🧺
116126,116126,crack,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,".... whatever you do, don't smoke crack .... #RIPAMY"
23161,23161,sooo,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.9969168498778348,False,@vickilaketta Sooo bad!
42838,42838,spat dummy night,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.9993295662049968,False,@MadAlix14 Proper spat my dummy out and went to bed at 9.30 last night 🤣🥴
130015,130015,game,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.4654853986164965,True,@DjokerNole @Wimbledon Amazing game to watch 💕💕
50391,50391,burton signing longelo,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,has delighted the fans of Burton with the signing of Emmanuel Longelo. #FM22Mobile
25596,25596,expert nurse power night shift advice break thanks take night shift,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7039091945179935,False,Experts have advised nurses to take 20-minute power naps when working night shifts. But is this advice realistic? Do you have somewhere to take a break? Thanks to @roystoncartoons for his take on napping during night shifts. Click here to read more &gt; https://t.co/8gKq7e6qCd https://t.co/7gOQjeJtSq
14681,14681,katie shannara friend unit baby harley page thank care,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.5257167307993752,False,"Mums, Katie and Shannara, met and made friends on our unit when their babies, who are both called Harley, were here. They have set up a Just Giving page as a thank you for the care they received on the nnu and to... https://t.co/AnqJYDjubE"
94202,94202,home thing move move vibe push,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,@RFHunt1 Moving home is the most stressful thing I have ever done. The longer you have lived there the more stressful it can be. The move here is the last move I ever intend to make. Sending positive vibes for the last push!!
5838,5838,italian steakhouse,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.2631309542230028,False,@KwikFitCS A nice Italian or steakhouse maybe
38592,38592,today garden shedrock roll,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.0059846545652132,False,So today I have bought a new garden shed..Rock n roll me
322,322,thank night,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,@RealMattLucas Thank you and good night😘
