,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
8938,8938,bread leader culture opportunity worker,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@NursesTake Yep, but it’ll take a new bread of leaders to change corporate culture, that is if they are given the opportunity to lead. Be loyal to your workers and they’ll be loyal to you.",2020-02-09 00:22:25+00:00,None
8939,8939,besties office president nursing organization father husband leader blog help word,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9609054782441612,False,"Blake, one of my besties, is the youngest to ever hold the office of President of a national nursing organization. He’s a great father, husband, an amazing leader. I was excited when he told me he was going to start a blog. Help me spread the word for him. #leadership #Nurse https://t.co/5beJG3xu9H",2020-02-09 00:27:57+00:00,None
8940,8940,profession woman future employer woman,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7006221589262974,False,"@NursesTake Also interestingly, professions that become more women dominated, even if they paid more, start to pay less. Think the future of #physicians, which will become female dominated. Sadly employers feel it’s ok to pay less for “Women’s work”. https://t.co/PdHoDkNPTX",2020-02-09 00:29:28+00:00,None
8941,8941,quick rate drip refresh mind,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@CarePlanMedia @BeAHappyNurse Quick, what’s the rate of the drip shown above? Refresh those Med-calc minds.",2020-02-09 00:30:51+00:00,None
8942,8942,data nurse nursing support ratio patient safety,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@AACNme More data on why safe nurse (and nursing support) staffing ratio is important for patients safety.,2020-02-09 00:33:19+00:00,None
8943,8943,split femalemale respect profession nurse morbidity mortality profession woman,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6710289564635422,False,"@NursesTake It truly is why. It shouldn’t have to take reaching a 50/50 split of female/male to gain respect. As a profession, nurses are vital at reducing morbidity and mortality. And just because a profession becomes more women dominated should not indicate it’s now worth less. Not fair.",2020-02-09 00:36:43+00:00,None
8944,8944,ratio solution number acuity patient observation ratio,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@OnlyintheICU @AACNme I understand where ANA is coming from though. Ratios alone is not the solution. If you look at numbers only you can be given high acuity patients that should have more nurse observation, yet it complies with the ratio.",2020-02-09 02:15:44+00:00,None
8945,8945,ratio floor health care policy participation nurse floor care something nurse patient right ratio,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6704494042046493,False,@OnlyintheICU @AACNme I think that ratios should be the floor of health care policy. But there should be an active participation of the nurses on the floor on how patient care should be divided. Something like AACN’s HWE that connects the right nurse to the right patient to the right ratio.,2020-02-09 02:18:33+00:00,None
8946,8946,floor nurse patient hospital administration number acuity matter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@OnlyintheICU @AACNme That can mean that on the same PCU floor one nurse has 3:1, another 4:1, and yet another with patients who are declining a 2:1 without the hospital administration protesting that it doesn’t meet the numbers. Acuity matters.",2020-02-09 02:20:28+00:00,None
8947,8947,nurse union patient work condition nurse action status,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@NursesTake @OnlyintheICU @AACNme That’s why nurses should ban together, Union or not, they need to stick together and speak out about unsafe patient and work conditions. We nurses need to take action and not just accept the status quo.",2020-02-09 03:01:36+00:00,None
8948,8948,leadership position nursing health care organization health care facility voice self advocacy leadership skill change,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6633445386028571,False,"@NursesTake @OnlyintheICU @AACNme We also must take up leadership positions with nursing and health care organizations, as well as health care facilities, to become louder voices. I think we all need to sharpen our self advocacy, leadership, and economic skills to demonstrate why change must occur.",2020-02-09 03:03:43+00:00,None
8949,8949,leadership advocate,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@NursesTake @OnlyintheICU @AACNme Been there too, have been fired, just makes me speak out more. And drives me to leadership and becoming an nurse advocate",2020-02-09 03:17:08+00:00,None
8950,8950,nurse degree administration something health care environment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@NursesTake @OnlyintheICU @AACNme If more nurses got law degrees (would want pay to match) and brought out the law when administration tried something, it’ll be a different health care environment.",2020-02-09 03:19:12+00:00,None
8951,8951,floor staffing policy ratio cannot staff acuity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@OnlyintheICU @AACNme Totally agree, like I stated, it should be the floor of safe staffing policy. A set max ratio that cannot be passed and then staff by acuity from that.",2020-02-09 03:20:40+00:00,None
8952,8952,people leadership position organization data case,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@OnlyintheICU @AACNme Well, that’s when we need people who think differently to move into leadership positions within these organizations and speak up. There is data that supports it, and it should be used to make the case.",2020-02-09 03:38:54+00:00,None
8953,8953,point issue area shortage area compliance city hospital excuse supply,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8014184689258902,False,"@OnlyintheICU @AACNme I’ll point out though that it is an economic issue in rural areas. We do have some serious shortages in some areas that would make compliance impossible. Though large city hospitals do not have an excuse, there is more supply than they want to admit.",2020-02-09 03:41:08+00:00,None
8954,8954,excuse practice staffing access hospital position ratio,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8998838951647623,False,"@OnlyintheICU @AACNme It shouldn’t be a total excuse not to practice safe staffing, but it does make critical access rural hospitals in a tough position to comply with mandatory ratios.",2020-02-09 03:42:53+00:00,None
8955,8955,problem profession profession city choice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6180324037413937,False,@OnlyintheICU @AACNme The problem is turn over and leaving the profession or not entering the profession. Because there are no jobs in the city of your choice.,2020-02-09 03:43:43+00:00,None
8956,8956,hope reply,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,1.0,False,Hope @HKane replies https://t.co/yfBX7zbFvx,2020-02-09 09:18:12+00:00,Life
8957,8957,hmmmdaaahhh,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2355897163985584,False,@yzagurl Hmmmdaaahhh,2020-02-09 09:40:32+00:00,None
8958,8958,scrub,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@yzagurl Nakabaon lgi nas danny ug scrubs 😆😆😆,2020-02-09 09:40:44+00:00,None
