,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
20467,20467,passion sense responsibility sort issue world,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.202345888263478,False,@Belindastarfish @emmakennytv I don’t. I don’t doubt their passion but there is no sense of social responsibility which is really important for all sorts of issues that we face in this increasingly crazy and dysfunctional world.,  i dont i don’t doubt their passion but there is no sense of social responsibility which is really important for all sorts of issues that we face in this increasingly crazy and dysfunctional world,2020-11-05 00:07:55+00:00,None,2,Negative
20468,20468,instinct thing,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,@Raine4567 @emmakennytv ...an instinct for knowing the right thing to do.,  an instinct for knowing the right thing to do,2020-11-05 00:12:53+00:00,None,0,None
20469,20469,chant pizza,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,"@chitrans_plant @ChicagoCityDSA This chant convinced me! I'm joining @DemSocialists. In NYC. @ChicagoCityDSAA you rock! Still, your pizza...",  this chant convinced me i'm joining  in nyc  you rock still your pizza,2020-11-05 00:58:11+00:00,None,1,Positive
20470,20470,union household michigan trump deal union,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.3839061360413598,False,@jamieson @rweingarten We should note 37% of those union households in Michigan voted for Trump. Says a great deal the unions need to hear.,  we should note of those union households in michigan voted for trump says a great deal the unions need to hear,2020-11-05 04:04:30+00:00,None,1,Positive
20471,20471,adventure awaits,2,2_morning_james_claire_paul,morning - james - claire - paul - nicola - thanks - adventure - monday - beatles - queue,0.1299699592851156,False,@virkjay @NicolaWood64 @jjb3621 @Constant55 Thursday’s adventure awaits https://t.co/WbY5h2i0H6,    thursday’s adventure awaits ,2020-11-05 05:11:06+00:00,Life,1,Positive
20472,20472,morning,2,2_morning_james_claire_paul,morning - james - claire - paul - nicola - thanks - adventure - monday - beatles - queue,1.0,True,@Constant55 Morning lovely. Xxx https://t.co/kxSnp1Rd19, morning lovely xxx ,2020-11-05 05:12:13+00:00,Life,1,Positive
20473,20473,meeting today flow,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.1739650098984505,False,"@PaulGarvey4 Happy Thursday! Meetings, some sorting, let’s see what happens today... go with the flow...,", happy thursday meetings some sorting let’s see what happens today go with the flow,2020-11-05 05:16:59+00:00,None,1,Positive
20474,20474,morning today brings,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,@virkjay @NicolaWood64 @jjb3621 @Constant55 Morning Jay let’s see what today brings,    morning jay let’s see what today brings,2020-11-05 05:27:02+00:00,None,0,None
20475,20475,keith lemon state,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,Keith Lemon is doing bits over in the states! 🍋 https://t.co/E3k9iG3VwJ,keith lemon is doing bits over in the states  ,2020-11-05 06:19:23+00:00,None,0,None
20476,20476,thank,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,0.0987545122425683,True,@AlisonMPeacock @CharteredColl Thank you Alison,  thank you alison,2020-11-05 06:35:12+00:00,Life,1,Positive
