,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
7762,7762,quote bloody name page,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.3815415313189923,False,"It’s only a pull quote stating the bloody obvious about an @eagleetypes Lightweight GT, but to see my name on the same page as @JeremyClarkson @Andrew_Frankel and @HenryCatchpole is really rather special. https://t.co/9Ma4Km54Oy https://t.co/pLMQ7qDM9W"
8031,8031,hell year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.5977603865737418,False,Pass. I caught a hell of a flu at CES this year. https://t.co/Lv6K2LhfPi
34386,34386,coverage hour week,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,"Terrific coverage from you and Lizzie, Bob. I've thoroughly enjoyed it during the early hours over the last week or so. https://t.co/A7baxHlDXW"
97016,97016,item year awful realisation,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,"@SteffGarrero @g_r_owen There are a lot of ""classic"" sportswear items that have gone missing over the years. A sudden, awful realisation has just washed over me."
1753,1753,warrenpoint port delivers year tonnage cent,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.8344241222818362,False,Warrenpoint Port delivers record year as tonnage is up 12.6 per cent (via @irishnewsbiz) https://t.co/iGvGX3Y2Em
15283,15283,life post bloody,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.9433182011581104,False,@serial_miller If all they have to worry about in life are some orange posts I think they’re bloody lucky.
72991,72991,year choice math anyone planner,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,"@cwjones89 Also he’ll make 30k in 50 years with this ridiculous choice, it’s just hilariously bad math for anyone let alone a financial planner"
25920,25920,work folk bladerunner bloody bladerunner,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.2859783600799719,False,"@rincon_p @DavidBflower @sorcererpds @jojo_durrant @AttheflicksPod @Knibbsey @mrjamesmayhew @cr_burman @drjessicabarker @JamieBGall @_Freakyclown_ @RogerintheFoD @MedicusJohn @alexandermilas @DrStuClark @AdamHartScience @smithbarryc @JoVerran I've got work to do and I'm not going to get sucked into this thread... Oh come on folks, there can only be one answer. Bladerunner. It's bloody Bladerunner!!! https://t.co/goqnXyYJ7N"
61835,61835,issue year professional reason,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.9332771127592784,False,"THIS ⬇️ Wrote about these issues two years ago, but yet to see healthcare professionals really engaging with the reasons: https://t.co/05lxQxG1mU https://t.co/XBHGGHcwy9"
80584,80584,chan year circumstance,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.8053446823502715,False,Chan says he plans to return to Hong Kong after a year… if circumstances alllow https://t.co/c1j14MQkUI
105569,105569,nope year people,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.8618885786379501,False,"Nope. Being banned for 10 years is pretty harsh, and punishment enough. It's clear that some people want to see Will Smith broken and completely humiliated. https://t.co/PrYr1jEGjZ"
64075,64075,part attitude energy year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.712955823875802,False,"@notmegat it's so strange to realise that a huge part of it is also down to your attitude and the energy you give off. i think i was just too insecure and self-destructive between the ages of 13-16, yet when i look back at pics of myself from those years i dont even look ugly at all?! 😭"
82090,82090,penne year life,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,this is probably because I bought a 5kg bag of penne in first year and it’s put me off it for life
66886,66886,impression half commissioner money grant area year formula darlow formula,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.5735956756634842,False,@ZacharyGuiliano I was under the impression the other half of the Commissioners money (ie the bit that isn't SDF grants) was being distributed to poorer areas automatically each year through a new formula (replacing the old Darlow Formula)?
103414,103414,genesis year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,Genesis to bring first tour in 13 years to Birmingham @ArenaBirmingham @genesis_band #TheLastDomino https://t.co/ByCnvvnudO
78102,78102,read year development site plan,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.5842567796723322,False,"As you’ll read on @BBCNewsNI shortly, plans were submitted earlier this year for the residential development of the site - plans which will be pursued."
95094,95094,year onlyfans life,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,This 69 Year Old is in OnlyFans Top 1% | My Life Online https://t.co/vlPCJGok45 via @YouTube
38844,38844,brian nothing glimmer minute phone wifi,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.1062068904856826,False,"@VirginMediaIE Hi Brian, done that and nothing. There was a glimmer about 15 minutes ago when my phone picked up the wifi but it’s still gone."
76396,76396,nunaton year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,@TheDanielCurtis Was at Nunaton a few years ago.
74701,74701,year money cause,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.7257962270447819,False,The #Colchester #HalfMarathon has been running (see what I did there?) for ten years in 2020. Why not sign up @ColHalfMarathon and help raise money for some great causes? https://t.co/cp17X7gzHd
8262,8262,accurate year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,Accurate. This year it gave me the flu. https://t.co/IGN5rBVvm4
92734,92734,thing year moment road,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,"If I've learnt one thing in nearly 60 years of supporting @LutonTown, it's ""always expect the unexpected"". Never a dull moment at Kenilworth Road. https://t.co/ztcSFhAUar"
105445,105445,brief hiatus movement year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.4928773210834652,False,@Radiobex Brief hiatus of covid shielding but he’ll be back to photographing protest movements like he has for many years before I know it!
104772,104772,roflcopter heard name year,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.8373755107020999,False,"@yngvlgrn Ah roflcopter, I haven’t heard that name in years"
40107,40107,wifi midterm child,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,@oilibhia Typical - wifi gets knocked out when they’re on bloody midterm! Could only happen to the child!
28571,28571,bloody breathe,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,0.1528681881466532,False,I can’t bloody breathe here
99238,99238,thiem level court coverage exertion hour,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,True,Going to be so hard for Thiem to maintain this level - and incredible court coverage - given his exertions over the last 48 hours. But I really hope he can. #RG19
40875,40875,year takeaway insta,14,14_year_bloody_hell_culture,year - bloody - hell - culture - wifi - nottingham - people - thing - world - coverage,1.0,False,Starting the year as I mean to go on: with Chinese takeaway My Insta is: https://t.co/U0VcDsxhjb https://t.co/4HtaxVr5FS
