,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
14750,14750,thank year,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.8526752130574232,False,@haydonspenceley Thank you Haydon! Hope we can catch up in the new year.
67050,67050,break hour rest diocesebishopsparishes,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.4363894790789136,False,"@tifferrobinson @JwhiteRev If you work best by taking short breaks off each day for an hour or two as rest, that's easy enough to implement, but if instead you want to work five full 8-hour days and then rest for two in a row, many diocese/bishops/parishes will strongly resist."
9359,9359,thank year,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.8081367628960973,False,@CubanDancer36 Thank you Em! Hope you had a great new year 🥳
81773,81773,message smile,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.7453206117718862,False,@GaddersII The very best. A few messages earlier reminded me of a buddy I'm missing. Brought smiles though!
35807,35807,life california life experience date,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.7132304447860264,False,"@j_slatman Yes, he'll quickly discover the life in California is empty and superficial. They won't be able to relate to his life or his experiences to date."
69235,69235,name something,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.9119529792009488,False,@Sail270west I never that feeling had a name. I learn something every day on here. 😊
109926,109926,thanks hope,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,1.0,True,"@DeborahKlee Thanks so much, hope you enjoy!"
23019,23019,thank recommendation,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,1.0,False,@PeachesSchAlien Aww thank you for this gorgeous recommendation!
18645,18645,beautiful lady,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.4233035115406053,False,@jak_ie @GatsiLori Beautiful ladies
81063,81063,spot medium trend insight borkowski,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,1.0,False,"Spot on as always… Subscribe to Media Trends and Insights by Borkowski, by @BorkowskiDO https://t.co/FnrsM9Qn8J"
45402,45402,thanks thinking,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.2000119578731893,False,@steviephil @aleyda Thanks for thinking of me! 😄
17805,17805,tactic polser stage poseur pooch,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.7840781761365212,False,@kkasimiira Ultimate tactic to get Polser where she belongs: on the big stage with all the other poseur pooches
88637,88637,looool world,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.4790147404926443,False,@itsjacksonbbz LOOOOL straight passing in what world pls?? Just say you look good and go kmt
38980,38980,jesus wept,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,1.0,True,@CrossyTweets Jesus wept!
45361,45361,thank glad,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,1.0,False,"@contentbythesea Ah thank you, lovely! I’m just glad I left when I did and stopped enduring it. Yeah he’d be thrilled with himself and smirking 🤦🏽‍♀️. He’s just a (very) bad egg!"
4868,4868,earth answer,3,3_hope_thank_sorry_thanks,hope - thank - sorry - thanks - life - peace - smile - hello - jesus - guess,0.9720606896863848,False,"@Radiobex @ColinHazelden What on earth could be darker than THAT, he wonders - not wanting an answer?"
