,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
69542,69542,alien bedroom sighting rise ireland saucer,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,‘Aliens in bedroom’: UFO sightings on the rise in Northern Ireland - any flying saucers round your way @pipmcgowan https://t.co/eV7QroDBih
20780,20780,tomorrow land ireland nicholas patrick kavanagh heaney farm literature topic,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,"Tomorrow on @RTECountryWide - why are so obsessed about land in Ireland? Academic and farmer Nicholas Grene on Patrick Kavanagh, Heaney, and the farm in Irish literature. Such a fascinating topic 🇮🇪 https://t.co/oB61Cz4QPJ"
70749,70749,belfast recall supremes school,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,Belfast principal recalls 'magical' day when Supremes singer opened school https://t.co/N34Gjf2yiG
2833,2833,belfast submission state concern facility film studio operation film studio,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,"Belfast Harbour's submission to BCC states it ""has concerns that the proposed CAD Facility is incompatible with the existing film studios and may have the potential to detrimentally impact the operations of the existing film studios complex..."""
32395,32395,person hospital ireland winterlevel surge catholic,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,0.8495359412799461,False,This person is supposed to be a Christian... Hospitals in Ireland are currently dealing with a winter-level surge. He should not be representing Catholics @ArchbishopEamon https://t.co/fGmZ16V7VR
2707,2707,belfast distillery company permission wing crumlin gaol distillery company tourismhospitality proposal investment,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,Belfast Distillery Company has been granted planning permission to turn a wing of Crumlin Rd Gaol into a whiskey distillery. The company say its tourism/hospitality proposal represents an investment of around £25m. https://t.co/sXC74AqfR6
33112,33112,analysis problem ireland unionist family case cuckold,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,"Possibly the best analysis of the problems facing Northern Ireland ever. Essentially, the Unionists need to regard this as a family law case, and themselves as the soon-to-be-jilted cuckolds https://t.co/KnbhmMipzA"
20613,20613,community development year leader funding ireland funding,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,On @RTECountryWide tmw I’m in #Galway talking community development and 30 years of Leader funding in Ireland. What happens now as this funding declines? @eurireland https://t.co/coNr1Sfpot
76283,76283,conflict ship belfast port limbo news,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,1.0,False,Ukraine conflict: Russian-linked ship in Belfast port limbo - BBC News https://t.co/jiQL6H9K0R
1868,1868,staff ireland store bonus payment staff average worker,7,7_ireland_belfast_dublin_psni,ireland - belfast - dublin - psni - derry - fein - gardai - year - sinn - people,0.8512006490468146,False,"Asda's c3,000 staff across its 17 N Ireland stores are to receive a February bonus. Average payment for full-time staff will be £413, while the average for hourly-paid workers is £269."
