,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
17458,17458,leadership future work part magazine,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,1.0,False,Inclusive Leadership and The Future of Work (Part 2) https://t.co/S1Sf8CZ6rb via @CEOWORLD magazine
16998,16998,pillar innovation company magazine article taneja partner catalyst story,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,1.0,False,"Two fundamental pillars to building a responsible innovation company https://t.co/FvghL8qlqA via @CEOWORLD magazine. Timely and very insightful article from Hemant Taneja, Managing Partner at General Catalyst. You can read the full story here:"
70995,70995,article thank,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,0.9127509172076034,False,@techiemats @sallyeaves @grattonboy Retweeted! Great article @grattonboy. Thank you for sharing @techiemats! 💜
17014,17014,step power client referral magazine graham eisner story,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,0.8040571134058523,False,7 steps to unlocking the power of clients to generate referrals – Just Ask! https://t.co/fPEdJLl0zK via @CEOWORLD magazine. An Interesting Op-Ed by Graham Eisner. You can read the full story here:
86798,86798,silliness headline today article outsider refers notion step profile mustread,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,0.5184127744544209,False,"A lot of silliness about this headline today. If you actually *read* the article you’d see that the ‘outsider’ refers to Neil’s reported notion of himself, and then unpicks it step by step. It’s a brilliant analytic profile and today’s must-read from the one and only @_SeanOGrady https://t.co/KoVcEJ14sY"
873,873,magazine offering opportunity,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,1.0,False,Great magazine offering opportunities #Travel https://t.co/JHQTAyFQPO
17370,17370,company sustainability strategy result magazine,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,0.8575105756393328,False,How Companies Can Create Sustainability Strategies That Get Results https://t.co/EepXlOsvV3 via @CEOWORLD magazine by @rhettpower
16751,16751,interview elabor magazine congratulation founder ceoworld magazine story,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,1.0,False,"An Exclusive Interview With Addie Elabor, CEO of D’IYANU https://t.co/lXe2t1qLoU via @CEOWORLD magazine. Congratulations to Addie Elabor Founder and CEO at D'IYANU LLC, who is featured in CEOWORLD magazine. You can read the full story here:"
16941,16941,alphaa course future magazine congrats seve thome founder ceoworld magazine,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,1.0,False,"ALPHA’A: Altering The Course And Future Of Art https://t.co/AUYJXSzaUf via @CEOWORLD magazine. Huge congrats to Manuela Seve and Renata Thome founders at Alpha'a inc, who are featured in CEOWORLD magazine."
831,831,want course magazine lunchtime september student past,5,5_magazine_article_ceoworld_story,magazine - article - ceoworld - story - leadership - leader - perspective - business - musk - print,1.0,False,Want to get published? Excited to be running a short course Writing for Magazines. Wednesday lunchtimes @citylit from September 22. Many students in the past have succeeded after attending.... https://t.co/l6Wqqa9tWT
