,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
3979,3979,17150,ability problem,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,It probably IS his utmost ability. That's the problem https://t.co/O01aqdvuNl,2021-01-06 15:10:54+00:00,None
3980,3980,5764,level europe decent sick isolation everyone,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.4337810957368326,False,Level up with Europe: decent sick and isolation pay for everyone! https://t.co/WK83v6U7Yo,2021-01-06 17:19:48+00:00,None
3981,3981,17149,charge crime,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.9209549886131236,False,And will be in charge of prosecuting federal crimes committed by #TrumpCrimeFamily? https://t.co/glS0iKPqTz,2021-01-06 17:39:57+00:00,None
3982,3982,18199,earth washington trump scene impeachment removal office,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.9487597550474368,False,What on earth is happening in Washington DC? Trump this is all on you. Utterly disgraceful scenes. Impeachment and removal from office immediately.,2021-01-06 19:36:50+00:00,None
3983,3983,9071,year party mitrovic,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,0.5889893008672804,False,@callumleeds10 New Years Eve party with Mitrovic.,2021-01-06 20:30:20+00:00,Life
3984,3984,17757,opinion worker professional expert idiot politician,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8354740663529051,False,"https://t.co/BvQpvCqwu6 I'd take the opinions of workers, professionals and experts over any of these idiot politicians #BorisJohnson #matthancock etc",2021-01-06 21:48:43+00:00,None
3985,3985,21928,virus people breath,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.2502071409444212,False,Ha! Hilarious. He’s allowed a virus to let rip on his people. I wouldn’t hold your breath. https://t.co/Ugr9dqbql7,2021-01-06 22:14:26+00:00,None
3986,3986,21927,weasel frog mack,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,Weasel? I always thought he looks like a frog in a mack personally. https://t.co/UcoDZq3nFh,2021-01-06 22:21:02+00:00,None
3987,3987,21926,kind weather crisp,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.7130117402030438,False,"@liverpoolweath My kind of weather this. Clear, crisp, gorgeous 👌🏻",2021-01-06 23:02:19+00:00,None
3988,3988,21925,twat lecture,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.3838708848942846,False,"Ok. He’s an enormous twat. But... I would. I’m only saying what you lot are thinking, so don’t lecture me. https://t.co/fmyqyLTK2M",2021-01-06 23:10:38+00:00,Life
3989,3989,21924,something twat,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.3388925406599188,False,"@JaneyGodley There’s something hot about him. I know. God forgive me, he’s probably an enormous twat.",2021-01-06 23:15:31+00:00,Life
