,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
1718,1718,9520,correction milk chocolate,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@WCMLSimon @kentishwizard Correction, milk chocolate",2020-03-26 07:16:56+00:00,None
1719,1719,9519,week time,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,1.0,False,"@TheGasMan1985 Same, they ask for them 4-6 weeks ahead of time. https://t.co/RevP5zVNmF",2020-03-26 07:19:57+00:00,None
1720,1720,7115,yesterday something email address,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.3365009647786949,False,@Chris_I_Carter Russ messaged me yesterday and said his did too and something about email addresses being too long on screen....feeling a bit left out now!,2020-03-26 09:44:41+00:00,None
1721,1721,22191,people note advice dare interaction people,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"I’m obviously very glad people are taking note of the advice given, but this is awfully strange. Dare I say, I think I’m missing the interaction with people. https://t.co/ojzI4LHSWF",2020-03-26 10:51:40+00:00,None
1722,1722,22190,boredom mistress,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,@SuperMarioMugan I was at first! Boredom is a cruel mistress though.,2020-03-26 11:10:04+00:00,None
1723,1723,22189,husband risk list anyone distancing person messroom conductor akimbo slutty chicken,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,"You can’t kiss or hug your husband, because he’s on the serious risk list. Can’t hug anyone else because of social distancing. When you’re a tactile person like me, not nice. You walk in the messroom, and there’s a hot conductor sat there, legs akimbo like a slutty chicken...",2020-03-26 16:24:45+00:00,None
1724,1724,22188,thing meter rule exists,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.0,False,Good thing this 2 meter rule exists...,2020-03-26 16:25:39+00:00,None
1725,1725,9518,part space name,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.5997564955624312,False,"At least part of me will be going to space, my name. https://t.co/WBukEsfKJd https://t.co/7qyZSBkTd0",2020-03-26 21:30:08+00:00,None
1726,1726,22187,people people liberty bastard life thing expertise,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.8387177698210363,False,"All these people who are complaining about people losing their liberty why we do what’s necessary to control this little bastard and save life, I’m wondering, how would you do things differently? I await your epidemiological expertise...",2020-03-27 05:55:34+00:00,None
1727,1727,22186,mate result lack recovery,-1,-1_time_train_people_year,time - train - people - year - service - line - thing - work - today - week,0.1976799863019027,False,"@ItsRichJames My mate has (probably, we’re not sure as a result of woeful lack of testing) just got over it. It’s not nice, but you’ll be fine, I’m sure. Wishing you a speedy recovery.",2020-03-27 06:30:21+00:00,None
