,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
430,430,63171,drunk pizza eating world night food hole yeah,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,Y’know when you’re drunk and you think the pizza you’re eating is best in the world and you *must* remember where it’s from coz it basically made you cum but you know when you sober up it’s probably just a shitty late night food hole.. yeah that. 🤷‍♀️ 💕🍕💕,2019-03-26 00:11:29+00:00,None
431,431,63170,sound,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.3774876772401146,False,"@maleo Sounds delish... but tbf, all pizza sounds delish to me right now 🤷‍♀️",2019-03-26 00:15:23+00:00,None
432,432,63169,level something fuck,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.8579541631801934,False,@dzennon Omg. the level of “let me see if I can find something better” I had when I was single was unreal! If you’re not that interested just man the fuck up and say so!,2019-03-26 00:17:22+00:00,None
433,433,63168,fucking grail drink slice,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,"Like, even if this was the holy fucking grail I think it was.. wtf is it? Where was it from? Don’t give me more than one drink and expect me to know where “near the troxy” serves these slices of heaven I’ve just consumed.. fuck!? 😡🍕🥴 https://t.co/w46X4APrXO",2019-03-26 00:20:44+00:00,None
434,434,63167,song house light people face song minute,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,"@Waller05 Yup. So rude and disrespectful, mid song they blasted the house lights to tell people fuck off. Felt so bad for @TrinityTheTuck giving it her all but what could she really do in the face of that? Appalling. Like how long could that song have been? 3 minutes? @TroxyLondon = 🗑",2019-03-26 01:43:47+00:00,None
435,435,63166,photo view person love queen london,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,"@Waller05 @TrinityTheTuck @TroxyLondon P.S. literally just noticed my photo has 8 pixels 😂 What can I say? I sat down, still a great view in person. I love and respect all the queens for putting up with it. @Alaska5000 @GiaGunn @manilaluzon @LaganjaEstranja @plastiquetiara @DustyRayBottoms sorry London did you dirty",2019-03-26 01:48:01+00:00,None
436,436,11773,school shortfall,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.8152589829159097,False,Schools funding shortfall of £5.4bn 'worse than estimated' https://t.co/eidE1Fp9MF,2019-03-26 08:54:53+00:00,Work
437,437,11772,minister qualification highquality education alevels tlevels equivalent anyone,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,"“ministers are said to be concerned about qualifications that ‘do not provide the same high-quality education’ as A-levels and new T-levels, their technical equivalent”. #beenherebefore Anyone remember #GNVQ or #Diplomas ? https://t.co/mrDBrweFMw",2019-03-26 09:11:19+00:00,None
438,438,11771,isnt people,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,Dear ⁦@DamianHinds⁩ “Isn’t it your [OUR] job to get it right for all our young people? ⁦@MichaelRosenYes⁩ https://t.co/mrDBrweFMw,2019-03-26 09:12:39+00:00,None
439,439,11770,school list paper tube party invitation hiya cheer dinosaur,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.2257496172883669,False,"What’s on the ‘banned from schools’ list for 2019? 🧻toilet paper tubes 💌birthday party invitations 🖍red pens for marking 🆒saying “hiya,” “cheers,” and “lol.” And... 🦖dinosaurs https://t.co/wulsV6rwYp https://t.co/PRnsVFH9L1",2019-03-26 15:29:49+00:00,Work
440,440,11769,academy school test,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.9822232055384456,False,Academy boss 'ordered schools to cheat on Sats tests' https://t.co/uvjQjhBlcW via @schoolsimprove,2019-03-27 07:57:43+00:00,None
441,441,11768,education system equivalent,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,What the British education system could learn from its international equivalents https://t.co/LtQFBBWQke via @schoolsimprove,2019-03-27 07:57:58+00:00,None
442,442,11767,state school half pupil,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,Top state secondary schools are taking only half of poorer pupils compared to the average https://t.co/3ruEr6lIb8 via @schoolsimprove,2019-03-27 07:58:13+00:00,None
443,443,11766,school toilet paper tube party invitation hiya cheer dinosaur,1,1_holiday_week_summer_easter,holiday - week - summer - easter - bank - term - food - solidarity - school - recovery,0.3394596864876166,False,"I don't believe it. Schools now banning... 🧻toilet paper tubes 💌birthday party invitations 🖍red pens for marking 🆒saying “hiya,” “cheers,” and “lol.” And... 🦖dinosaurs https://t.co/wulsV6rwYp https://t.co/PRnsVFH9L1",2019-03-27 08:00:34+00:00,Work
444,444,63165,thigh growth spurt puberty nothing,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,"@samgbx @agurek Same, I have a few on my inner thighs. They pretty commonly occur from growth spurts during puberty. Nothing to worry about or be ashamed of 👍",2019-03-27 13:26:53+00:00,None
445,445,63164,looool irony story probrexit group britain referendum poll,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,Looool.. the irony in this story is delicious! Pro-Brexit group Britain Bites Back left red-faced after second referendum poll backfires - Evening Standard https://t.co/7SLWknqWiq,2019-03-27 18:07:29+00:00,None
446,446,63163,hacker people result moron,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,I love the they legitimately deleted it and seriously requested “hackers” (I.e. people that disagree with them) not to vote but to leave it alone so they could get the result they intended. Morons 🙄,2019-03-27 18:09:28+00:00,None
447,447,63162,revel thing group,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,@SimonSFranklin Usually I’d revel in a bit of “I told you so” but when it actually seemed (for a while at least) that he was doing great things... I actually *do* wish I was wrong about him 😔 You don’t get to empower one marginalised group by disempowering an even more marginalised one 😡,2019-03-27 18:25:11+00:00,None
448,448,63161,posting article lgbt title,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,@londguy66 And you’re posting this because? To point out how ridiculous it is? Or is this just a bot that posts any article with LGBT in its title?,2019-03-27 18:31:27+00:00,None
449,449,33082,range genre classic award student progress star test millionaire reader visit,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,"@teacherhodges @mssfax @Team_English1 Greater range of genres is key. We have the classics challenge which ties into our Scholar Award. Once students hit reading ages of 15+, it's really hard to show progress on STAR tests I find. We reward for millionaire readers, author visits etc too.",2019-03-27 21:46:05+00:00,None
450,450,123159,letter resignation,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.9855288876154772,False,Have just printed out my letter of resignation. 🤪😆😉,2019-03-27 21:49:43+00:00,None
451,451,123158,plenty notice replacement july,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.4341716373106478,False,@archangelney You have to give plenty of notice so they can find a suitable replacement but I will leave on 18 July.,2019-03-27 21:54:34+00:00,None
452,452,11765,school mobile news,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,1.0,False,"'Schools should model mobile use, not ban them' | Tes News https://t.co/WZd9I3JEE7",2019-03-27 22:25:24+00:00,None
453,453,11764,campaign lesson news,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,Campaigns against LGBT lessons spreading | Tes News https://t.co/KVEmkunlFw,2019-03-27 22:26:14+00:00,None
