,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
5892,5892,107252,morning tuesday everyone,2,2_morning_james_claire_paul,morning - james - claire - paul - nicola - thanks - adventure - monday - beatles - queue,0.9305679916238224,False,Morning @virkjay @Constant55 @NicolaWood64 Tuesday is calling us... have a good day everyone https://t.co/upnm6deXBp,2019-11-05 05:36:35+00:00,Life
5893,5893,107251,morning today community community event everyone firework,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.277781029793523,False,@PaulGarvey4 Morning Today is fireworks for the whole community... my favourite community event- a long day but lovely to see everyone enjoying the fireworks.,2019-11-05 05:38:15+00:00,None
5894,5894,107250,cookie monster,8,8_coffee_cake_chocolate_biscuit,coffee - cake - chocolate - biscuit - sleep - breakfast - milk - alarm - morning - afternoon,0.1768439933066023,False,@Constant55 @virkjay @NicolaWood64 No :) this is the Cookie Monster https://t.co/nUQGL4Kwac,2019-11-05 05:40:11+00:00,Life
5895,5895,107249,energy nicola wonderful tuesday,2,2_morning_james_claire_paul,morning - james - claire - paul - nicola - thanks - adventure - monday - beatles - queue,0.4077774671122565,False,@NicolaWood64 @virkjay @Constant55 Good to conserve energy Nicola Have a wonderful Tuesday,2019-11-05 05:45:19+00:00,Life
5896,5896,107248,luck project,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.3174465194431812,False,@linseytaylor75 @PaulGarvey4 Good luck with finishing the project,2019-11-05 05:48:01+00:00,None
5897,5897,107247,stuff porridge,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,@virkjay @Constant55 @NicolaWood64 Magic stuff your porridge,2019-11-05 06:16:39+00:00,None
5898,5898,113845,book thank,5,5_thank_kind_thanks_bridge,thank - kind - thanks - bridge - touch - glad - motivation - note - shock - company,1.0,True,@tombennett71 I love this book. I wish I’d had it at the very beginning. Thank you. https://t.co/bupkacdiyK,2019-11-05 07:36:20+00:00,Life
5899,5899,10847,school leader workload,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,Why is Ofsted blaming school leaders for workload? https://t.co/hK40eYQI7A via @schoolsimprove,2019-11-05 08:15:22+00:00,None
5900,5900,10846,government cost course area,7,7_money_funding_school_charity,money - funding - school - charity - donation - budget - fund - penny - cell - pocket,0.8655637236348804,False,The Government will allocate £65m to cover the cost of delivering courses in six subject areas which are generally more expensive: https://t.co/lTb7Gbcgqq,2019-11-05 08:17:00+00:00,Work
5901,5901,10845,viewing inability child attention habit problem,-1,-1_school_year_time_people,school - year - time - people - child - teacher - thing - today - week - book,0.0,False,"This from CNN ‘excessive TV viewing is linked to the inability of children to pay attention and think clearly, while increasing poor eating habits and behavioral problems’ https://t.co/5yc7glaqAk",2019-11-05 08:53:55+00:00,None
