,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
5974,5974,question freelancer logistics backend start completion,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"question for my fellow freelancers, do you use bonsai? if yes, is it as good as it sounds? if not, what apps do you collectively use to manage the logistics, crm, and related backend of your gigs from start to completion? https://t.co/1atKX8p5YP",question for my fellow freelancers do you use bonsai if yes is it as good as it sounds if not what apps do you collectively use to manage the logistics crm and related backend of your gigs from start to completion ,2020-05-10 05:04:46+00:00,None,1,Positive
5975,5975,jill verzuz holder,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,that jill scott badu verzuz was so good all the ashes fell in the holder perfectly 👳🏾‍♂️ https://t.co/jZI20HhjBF,that jill scott badu verzuz was so good all the ashes fell in the holder perfectly  ,2020-05-10 05:32:32+00:00,None,1,Positive
5976,5976,streaming evening,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3902238407978811,False,I’m looking forward to playing my first streaming gig for @Sunflowerlounge this Wednesday evening with @niawynmusic and @JamesGillespie and more. Super excited! https://t.co/FqKZu0iips,i’m looking forward to playing my first streaming gig for  this wednesday evening with  and  and more super excited ,2020-05-10 09:44:48+00:00,None,1,Positive
5977,5977,bragg guest album couple guest home,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Me, Tim Bragg and some special guests #RockinTheLockdown with our forthcoming new album https://t.co/Uw5o7g7hGO and we are still looking for a couple more 'special guests' to record remotely from home ;)",me tim bragg and some special guests  with our forthcoming new album  and we are still looking for a couple more special guests to record remotely from home ,2020-05-10 10:00:50+00:00,None,1,Positive
5978,5978,taste album guest england france,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@pitchfork A little taste of the forthcoming album by @bragg_hemsworth featuring some very special guests! Recorded whilst #RockinTheLockdown remotely in England and France! #TallStoriesOnShortStreet coming soon https://t.co/Uw5o7g7hGO, a little taste of the forthcoming album by  featuring some very special guests recorded whilst  remotely in england and france  coming soon ,2020-05-10 10:02:34+00:00,None,1,Positive
5979,5979,uptempo song cowrite country,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"I have a potential hit #countrymusic uptempo song (a co-write), it has been suggested to me, that we should look at releasing it over here in the UK rather than trying to place it in #Nashville. Any up coming 'signed' country acts over here seeking a potential hit single?",i have a potential hit  uptempo song a cowrite it has been suggested to me that we should look at releasing it over here in the uk rather than trying to place it in  any up coming signed country acts over here seeking a potential hit single,2020-05-10 10:34:35+00:00,None,0,None
5980,5980,country singer record deal country recommendation member songwriter hall fame,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,1.0,False,"@officialUKCM I'm looking for an up and coming female UK country singer who has a record deal, as we have a potential hit 'radio-friendly' track we are looking to place to a great country vocalist/band. Any recommendations? (I am UK based member of US Songwriters Hall of Fame)", i'm looking for an up and coming female uk country singer who has a record deal as we have a potential hit radiofriendly track we are looking to place to a great country vocalistband any recommendations i am uk based member of us songwriters hall of fame,2020-05-10 11:00:53+00:00,None,1,Positive
5981,5981,country singer country radio voice hall member,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.2266955396944627,False,"@ashcambanjo Looking for a female country singer for a sure-fire country hit we have written. It's radio friendly and would really suit your voice, can I pitch it to you? (I am US Songwriters Hall of Fame member)", looking for a female country singer for a surefire country hit we have written it's radio friendly and would really suit your voice can i pitch it to you i am us songwriters hall of fame member,2020-05-10 12:23:00+00:00,None,1,Positive
5982,5982,film theme,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.7272579610195005,False,"I rarely write #instrumentals, but I think this would make a cracking TV or film theme! It's available for #musicpublishing and sync too ;) https://t.co/Odo6dy3ii4",i rarely write  but i think this would make a cracking tv or film theme it's available for  and sync too  ,2020-05-10 12:49:27+00:00,None,0,None
5983,5983,countess look brow,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,@ieslegnerual_ You need to do a countess look especially w those brows!! 😍, you need to do a countess look especially w those brows ,2020-05-10 13:40:52+00:00,None,0,None
