,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
12086,12086,print etsy custom order photo share photog year,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Updated the prints available on my Etsy! As always custom orders are available can be arranged via DM if you don’t see the photo you want. I’ve come off private to post these so pls share, could help my lil photog biz so much during a year of no gigs 💔 https://t.co/M6khL50GaR https://t.co/rLdHjdduke",updated the prints available on my etsy as always custom orders are available can be arranged via dm if you don’t see the photo you want i’ve come off private to post these so pls share could help my lil photog biz so much during a year of no gigs   ,2020-12-02 00:07:25+00:00,None,1,Positive
12087,12087,front hair,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.4945331898029188,False,"I think about this tweet daily. Never thought I’d say it but I miss having fans at the front touching my hair, trying not to spill drink on me, or occasionally talking about me as if I can’t hear them ✌️😗 https://t.co/sopGbyrbjv",i think about this tweet daily never thought i’d say it but i miss having fans at the front touching my hair trying not to spill drink on me or occasionally talking about me as if i can’t hear them  ,2020-12-02 00:16:41+00:00,None,2,Negative
12088,12088,pressure cooker,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.9640686032477048,False,my mam’s had a pressure cooker for like five days now and I’ve genuinely never seen her happier,my mam’s had a pressure cooker for like five days now and i’ve genuinely never seen her happier,2020-12-02 00:24:05+00:00,None,2,Negative
12089,12089,mine cannot,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5877133309984458,False,@larissaharring Mine CANNOT be more pop. I LOVE IT, mine cannot be more pop i love it,2020-12-02 00:39:59+00:00,None,1,Positive
12090,12090,song thank,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5830196102940898,False,All my #SpotifyWrapped top songs are by @sharptoothmd. Thank you for making 2020 a bit less shitty 🙏,all my  top songs are by  thank you for making a bit less shitty ,2020-12-02 00:42:17+00:00,None,0,None
12091,12091,swift artist year part listener,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.3261651827758737,False,So Taylor Swift is my top artist this year... apparently I am part of the top 4% of her listeners and I love that for me.,so taylor swift is my top artist this year apparently i am part of the top of her listeners and i love that for me,2020-12-02 00:43:32+00:00,None,1,Positive
12092,12092,spotify fiona apple artist year surprise,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"Spotify told me that Fiona Apple was my top artist of the year, absolutely no surprises there",spotify told me that fiona apple was my top artist of the year absolutely no surprises there,2020-12-02 02:29:42+00:00,None,0,None
12093,12093,year sound genre,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.8279037672005698,False,This year I explored new sounds. What were your top genres of 2020? #2020Wrapped https://t.co/nleqMKmYy6,this year i explored new sounds what were your top genres of  ,2020-12-02 05:27:36+00:00,None,1,Positive
12094,12094,music scholar,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.5895728531892263,False,@sallywhitwell But you're not Classical :) that's been and gone. You're contemporary. Music of now. Scholars will label you later, but you're not classical  that's been and gone you're contemporary music of now scholars will label you later,2020-12-02 07:35:15+00:00,None,0,None
12095,12095,tory dealing coronavirus corrupt citizen,-1,-1_people_year_time_thing,people - year - time - thing - music - today - week - song - life - thanks,0.0,False,"This is not how the Tories will be remembered for their dealings with Coronavirus. Corrupt, corrupt, corrupt with more citizens dead than in WW2 etc https://t.co/eZ2f7fECeX",this is not how the tories will be remembered for their dealings with coronavirus corrupt corrupt corrupt with more citizens dead than in ww etc ,2020-12-02 08:42:14+00:00,None,2,Negative
