,id,created_at,edit_history_tweet_ids,text
0,1.5651027340298568e+18,2022-08-31 22:22:24+00:00,['1565102734029856769'],"RT @MrsRieB: Whenever a disabled person talks about discrimination I always see the same thing written over &amp; over. 

“You should complain!…"
1,1.565101980128772e+18,2022-08-31 22:19:24+00:00,['1565101980128772099'],"RT @richardavsmith: Tuesday was a bit of a mess, as I travelled with a bike on regional trains from Frankfurt 🇩🇪 to Schaffhausen 🇨🇭

I'm st…"
2,1.5650967372658442e+18,2022-08-31 21:58:34+00:00,['1565096737265844224'],"Praise be! I think this is the first time I've ever been on a fully South Western Railway liveried train*

*Still not as nice as the South West Trains livery. It has colours. https://t.co/OsyrlTTvAm"
3,1.5650763874337915e+18,2022-08-31 20:37:43+00:00,['1565076387433791488'],RT @BigDirtyFry: We never used to have speed limits. All 17 of us used to get into the van and my father would drive us to the nearest Litt…
4,1.5650633811402424e+18,2022-08-31 19:46:02+00:00,['1565063381140242434'],"RT @MrTimDunn: I bring 3 good newsbytes from my @RailwayMuseum visit:
1.@networkrail has restored old GNR Pboro signal; is now back on disp…"
5,1.5650330328846213e+18,2022-08-31 17:45:26+00:00,['1565033032884621313'],"RT @GarethDennis: Oh also - #RailNatter with me and @joncstone is on in twenty minutes or so!

It's a good one - we get angry about Channel…"
6,1.5649290151856415e+18,2022-08-31 10:52:06+00:00,['1564929015185641472'],"RT @ucu: 71% of casualised higher education staff say working on insecure contracts has damaged their mental health. 

43% say it has harme…"
7,1.5649085519648768e+18,2022-08-31 09:30:48+00:00,['1564908551964876802'],"RT @RWLDproject: A sideways look at this: David &amp; @Emma_J_Wells tweets came on the day I, as External Examiner for the Railway Studies prog…"
8,1.564889237765382e+18,2022-08-31 08:14:03+00:00,['1564889237765382146'],"RT @Emma_J_Wells: This is it: my final day at York. It’s bittersweet. I’ve loved so much of leading the courses, particularly working with…"
9,1.5648888035711263e+18,2022-08-31 08:12:19+00:00,['1564888803571126272'],RT @TurnipRail: Today is @Emma_J_Wells's last day at the Uni of York. She created two exceptional courses that they decided to close. True…
10,1.564888743043015e+18,2022-08-31 08:12:05+00:00,['1564888743043014656'],@BAC_Chair @RWLDproject @RailwayMuseum A favourite shot of mine that @RWLDproject uses frequently!
