,id,created_at,edit_history_tweet_ids,text
0,1.5651026537968026e+18,2022-08-31 22:22:05+00:00,['1565102653796802560'],"@Northern_Travel Yes, lots."
1,1.5650836302879457e+18,2022-08-31 21:06:29+00:00,['1565083630287945729'],@Northern_Travel Correct. I once did go up on a £10 Day Rover but I had an advance on LNER from Alnmouth to York as well.
2,1.5650829278048584e+18,2022-08-31 21:03:42+00:00,['1565082927804858375'],"@Guard_Amos @timblazey 1P94 is this, the 2020 Scarborough to Manchester Airport as snapped by me on Monday night https://t.co/rs5NceAfAV"
3,1.5650819269013176e+18,2022-08-31 20:59:43+00:00,['1565081926901317634'],@SalopianLyne The best and loudest of the lot. Had it to Blaenau Ffestiniog at least once. Their sound was just so soothing.
4,1.5650815897841418e+18,2022-08-31 20:58:23+00:00,['1565081589784141824'],@Northern_Travel You also mentioned Belinda Carlisle to me recently. I'm aware of this in 2023 and am seeing her in York instead of my usual Manchester venue. Again it's so that I can use EYMS for the journey if there is a strike.
5,1.56508112400248e+18,2022-08-31 20:56:32+00:00,['1565081124002480130'],@Northern_Travel I've got a gig in Leeds to do on October 19th/20th as this offer finishes. If it has to be with EYMS and Coastliner then so be it. Hull to York and then Leeds. Timings from NX and Megabus were pathetic really.
6,1.5650772328880374e+18,2022-08-31 20:41:04+00:00,['1565077232888037377'],@Northern_Travel No luck apart from one possibility at the very end of the offer which I'm reluctant to book while strikes are on.
7,1.565047496803582e+18,2022-08-31 18:42:55+00:00,['1565047496803581952'],@JDrvr Useful idea that.
8,1.5650435806280827e+18,2022-08-31 18:27:21+00:00,['1565043580628082689'],@JonLawton10 @DBCargoUK @DRSgovuk Next to the matching 08. Had to be done!
9,1.565042871014662e+18,2022-08-31 18:24:32+00:00,['1565042871014662145'],@callumLtfc @mark395625 Oh my God. I've been around there at around 5am when McDonald's opens before going to Queen Street and then Fort William. It's intimidating. Perhaps my size and stature protects me but I can feel nervous around there.
10,1.5650415772523315e+18,2022-08-31 18:19:23+00:00,['1565041577252331528'],@JDrvr What will the end product be this time?
11,1.565041089496621e+18,2022-08-31 18:17:27+00:00,['1565041089496621056'],"@callumLtfc @mark395625 Day 2 will be based around Dundee,Perth,Aberdeen and Inverness and so will day 3. Day 4 will be the only time I reach Glasgow. I will head for the West Highland before returning south on XC from Central."
12,1.5650405605572485e+18,2022-08-31 18:15:21+00:00,['1565040560557248516'],@callumLtfc @mark395625 I didn't know that. My time around Edinburgh will be briefly on day 1 and I won't leave Waverley station. Straight to Gateway for the tram to the airport and back and then to my hotel in Dundee.
13,1.565039443299504e+18,2022-08-31 18:10:54+00:00,['1565039443299504128'],@EbanieBridges @SpecialKBrook You should be so proud of your art work. It's good enough for display and sale.
14,1.5650386925986775e+18,2022-08-31 18:07:55+00:00,['1565038692598677505'],@callumLtfc @mark395625 I won't go into Glasgow until September 8th. It pains me to see it like that. Blame Mrs Krankie.
15,1.565020809038553e+18,2022-08-31 16:56:52+00:00,['1565020809038553089'],@Diane_Warren Good evening and meow!
16,1.5650201792847544e+18,2022-08-31 16:54:22+00:00,['1565020179284754435'],"@DkwonMark Yes, I get that. Gammon can vary but ours is lean and usually great value."
17,1.5650185894883492e+18,2022-08-31 16:48:03+00:00,['1565018589488349185'],@DkwonMark Yep and I love gammon ham sandwiches with English Mustard. Meat from Morrisons deli of course.
