,id,created_at,edit_history_tweet_ids,text
0,1.5651013743665193e+18,2022-08-31 22:17:00+00:00,['1565101374366519298'],"RT @TheSaintCentre: 🚨 Cody Gakpo could be one of five arrivals to sign for Southampton tomorrow

#saintsfc
[Times] https://t.co/9zAYF35zkj"
1,1.5650985605591532e+18,2022-08-31 22:05:49+00:00,['1565098560559153153'],"RT @solentsport: Southampton have agreed a fee with PSV Eindhoven for the sale of Cody Gakpo to #SaintsFc 

Terms agreed with the player as…"
2,1.5650982868219085e+18,2022-08-31 22:04:44+00:00,['1565098286821908480'],RT @PSV: 👏👏👏 https://t.co/fCTlQtESCj
3,1.565097549224198e+18,2022-08-31 22:01:48+00:00,['1565097549224198147'],"RT @SaintsExtra: 🚨 Southampton could move for Marseille defender Duje Caleta-Car, if Jan Bednarek leaves #saintsfc @TimesSport https://t.co…"
4,1.5650969868980593e+18,2022-08-31 21:59:34+00:00,['1565096986898059267'],RT @SaintsExtra: 🚨 Southampton's 'agreed fee' for PSV winger Cody Gakpo is about £34million #saintsfc @TimesSport https://t.co/qdWA44AYxy
5,1.5650923845761393e+18,2022-08-31 21:41:17+00:00,['1565092384576139264'],RT @SouthamptonPage: Hampshire Live: Burnley midfielder Josh Brownhill is also among possible targets for Southampton ahead of deadline day…
6,1.565092358101893e+18,2022-08-31 21:41:10+00:00,['1565092358101893120'],"RT @TheSaintCentre: 🚨Jack Stephens is currently at the Vitality Stadium ahead of making his loan switch to The Cherries

#SaintsFC 
[athlet…"
7,1.5650923165784474e+18,2022-08-31 21:41:00+00:00,['1565092316578447360'],"RT @TheSaintCentre: 🚨Cody Gakpo wants to join Southampton &amp; has already bought into the project that the club are building

#SaintsFC 
[Ada…"
8,1.5650922809348792e+18,2022-08-31 21:40:52+00:00,['1565092280934879232'],"RT @TheSaintCentre: Cody Gakpo leaves the field after scoring a hattrick for PSV this evening

#saintsfc

 https://t.co/JWFFe1R6M9"
9,1.5650922496957686e+18,2022-08-31 21:40:44+00:00,['1565092249695768576'],"RT @SaintsExtra: 🚨 Ainsley Maitland-Niles will complete his loan move to Southampton later today, his medical is scheduled #saintsfc @Fabri…"
10,1.5650922132264468e+18,2022-08-31 21:40:36+00:00,['1565092213226446853'],"RT @TheSaintCentre: 🚨 Ainsley Maitland-Niles is on his way to Southampton to complete his medical

#saintsfc

 https://t.co/mgVo7c8bZv"
11,1.5650921822052762e+18,2022-08-31 21:40:28+00:00,['1565092182205276163'],"RT @TheSportsman: 🇳🇱💰 Cody Gakpo could be on his way to Southampton for a club record fee...

@SouthamptonPage | @TheSaintCentre"
12,1.565092008141652e+18,2022-08-31 21:39:47+00:00,['1565092008141651969'],"RT @trainsimworld: We’re happy to confirm that Xbox, PlayStation, and Steam players will be able to transfer their TSW2 progress over to th…"
13,1.565090721669038e+18,2022-08-31 21:34:40+00:00,['1565090721669038080'],RT @SouthamptonPage: I've enjoyed the Gakpo news but i'm still going to be emotional when Oriol Romeu is going to leave the club. #SaintsFC
14,1.565090675695272e+18,2022-08-31 21:34:29+00:00,['1565090675695271936'],"RT @FabrizioRomano: Ruud van Nistelrooy: “I will do all my best to keep Cody Gakpo. We are doing our best, but we don’t know what’s gonna h…"
15,1.565086923487871e+18,2022-08-31 21:19:35+00:00,['1565086923487870976'],RT @Toddicoot: Remember when Danny Ings said he left us for a bigger club with more ambition? #saintsfc https://t.co/WvHWfdfxd9
16,1.565086851110781e+18,2022-08-31 21:19:17+00:00,['1565086851110780928'],"RT @TheSaintCentre: 🚨It is expected that PSV will sell  Sangaré or Gakpo before the transfer deadline

#saintsfc
[Rik Elfrink] https://t.co…"
17,1.5650868080352666e+18,2022-08-31 21:19:07+00:00,['1565086808035266561'],RT @FabrizioRomano: Southampton are waiting for PSV to decide on Cody Gakpo. Official bid has been submitted but it’s up to PSV now as tran…
18,1.5650867049979904e+18,2022-08-31 21:18:43+00:00,['1565086704997990401'],"RT @TheSaintCentre: 🚨 Cody Gakpo wants to join Southampton, and his current club are currently deciding whether to let him go

#saintsfc
[G…"
19,1.5650865880817828e+18,2022-08-31 21:18:15+00:00,['1565086588081782787'],"RT @TheSaintCentre: 🚨Ruud van Nistelrooy has confirmed that PSV will not sign any more players before the Dutch deadline this evening.

Cod…"
20,1.565086467122008e+18,2022-08-31 21:17:46+00:00,['1565086467122008065'],😥😥😥 https://t.co/t8osVyTk6s
21,1.5650830231959224e+18,2022-08-31 21:04:05+00:00,['1565083023195922432'],😂😂😂 https://t.co/lAcKi7pwRd
22,1.5650828036031283e+18,2022-08-31 21:03:12+00:00,['1565082803603128323'],"RT @TheSaintCentre: 🚨Cody Gakpo has told ESPN that a decision about his future will be made in the next few hours.

#saintsfc
[Rik Elfrink]…"
23,1.5650827559810007e+18,2022-08-31 21:03:01+00:00,['1565082755981000707'],"RT @J_Tanswell: 🚨West Ham United are close to an agreement to sign Jan Bednarek.

#SaintsFC are looking for a replacement at centre-back ha…"
24,1.5650826974495703e+18,2022-08-31 21:02:47+00:00,['1565082697449570309'],"RT @SaintsExtra: 🚨 PSV manager Van Nistelrooy: ""We really did everything we could to keep Cody [Gakpo] in Eindhoven. He is focused on PSV,…"
