,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
11540,11540,sufferer list year,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.6207970724440212,False,"@amy_bodey And now discovering your boss @johnqbarber is a fellow #lufc sufferer, I think that's 2 of you on the list for next year :-)"
2626,2626,year today word feature debacle alive,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.4855664061233739,False,"@jos02611 And you couldn't wait to disassociate yourself from what was going on 20 years ago, was happening in 2019 and is still going on today. Words like past and historical feature too much. This debacle is current, it's alive and well. And so it will be till you see accountability."
23503,23503,answer year million something million fallout answer,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.6869099076089817,False,"@Beheshteh_E @CrimBarrister @neilsnds I know the answer They started developing It more than ten years ago Millions have been pumped in to something that never worked, so they pumped in more millions So much has been spent, that they cannot risk the fallout of having to cancel it. Their only answer is to keep going"
16296,16296,find variant time year opinion anything heard,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.6704242975018309,False,"@wildlime @Rockwell7 No, the Find N is China only, but I am assuming they'll be looking to do a global variant some time next year. That's based purely on my opinion rather than anything they've said or that I've heard!"
6836,6836,thing year,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.671146433649922,False,@ConnorDownie1 @UFCRosterWatch Most unsurprising thing this year 😂
29808,29808,limenek[year backwards word,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,1.0,False,@emilykenway LimeNek[year of birth] Emily Kenway backwards but changed into proper words.
29010,29010,antiabortion capitalpunishment creeper year,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.3659565036664552,False,"See the anti-abortion capital-punishment creepers in the UK over the next year, guaranteed https://t.co/WIOOkNvkIt"
21038,21038,elain caller year,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.5638263185753191,False,@mrjamesob Elain must be caller of the year
10373,10373,year year,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,0.5493175143618979,False,"@MrChambers_lufc @LUFC So sorry hun, lost my mum 10 years ago this year and it totally broke me. Sending you lots of hugs"
19355,19355,domino year,14,14_year_time_something_today,year - time - something - today - everyone - feel - message - someone - nobody - music,1.0,False,@Nami_husky It's sad that 2017 is when I started in dominos Took me 5 years to escape
