,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
10878,10878,apropos nothing station year,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.69535187743776,False,"@Jo_Caulfield @DieselDragonUK @Aymicsee Apropos of nothing... at Derby just now. This station isn't electrified, but it will be a few years from now https://t.co/kEeKhPhNEs"
25304,25304,turn tomorrow station station familiarisation course,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.6429939507384425,False,"Back on the early turn tomorrow, then off to another station for a station familiarisation course 👀"
8663,8663,occurrence shopping aylesbury shop cream,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.5903605408328562,False,@Morrisons this is becoming a far too common occurrence when shopping at the Aylesbury shop. What exactly are they doing to the ice creams for them to come out like this? https://t.co/siecQg166L
11133,11133,noone view please facebook group reesmogg header,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,"@MrTimDunn @NickBuckleyMBE @RailwayMuseum No-one cares about your views on this Nick, please go back to whichever reactionary facebook group with a Rees-Mogg header that you crawled out of"
23012,23012,look mark station shopping precinct station building pillar midland railway,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.9971774293354716,False,"@allabouttrains2 Also have a look at St. Marks station not far away (now a shopping precinct, sadly) but the station building with pillars built by the Midland Railway is still extant. https://t.co/q8L04knI6H"
22774,22774,facebook comment someone valentine facebook gestapo cope,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,Seems I'm locked out of Facebook for 24 hrs. A comment about someone kissing me cos it's Valentines day didn't go down well with the Facebook gestapo. How will I cope!
9726,9726,strange bletchley incident,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,False,"@RMcCarthy86 Strange, I grew up in Bletchley and MK, and I don't remember the incident."
14426,14426,journey battersea line battersea power station view station,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.5616657643792289,False,"A journey from Battersea to Waterloo. The lines of Battersea Power Station, a view out onto the better of the two NLE stations finally alighting at Waterloo. We can infrastructure really well when we want to can’t we… #TrainLife #TrainTravel https://t.co/Akof5CI2eN"
3193,3193,railway station,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,"@fatboyfat @basedwagnerite @NetworkRailBHM @ichoosemag No one calls it a railway station, come off it man"
19303,19303,reason station name minute road,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,0.7843216216739143,False,22. There’s a good reason these stations have different names - they’re about 5 minutes apart by road! https://t.co/xDiWAbNqqQ
