,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
20885,20885,railway train passenger rail,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,0.9772456752259412,False,"@DaveKirwin So we have a much safer railway, albeit one with no trains but buses instead, and more passengers put off relying on rail"
9940,9940,issue model rail postage problem knowledge,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,0.9716946105303248,False,"@bauermedia hi, I haven't received my latest issue of Model Rail, has there been a postage problem to your knowledge?"
6225,6225,railway part world local people,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,"@railwaychaplain I might be slightly biased, but loving the last one from Dean Forest Railway. That’s a lovely part of the world I’ve heard the locals are wonderfully nice, charming, lovely people (humble too 😇) 😂😂😂"
8235,8235,evil minature rail vehicle emporium purchase,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,"@RunsOnRails @RMcCarthy86 A necessary evil when minature rail vehicles that come in blue, red or grey boxes make their way to certain emporiums which require immediate purchase."
13564,13564,ffestiniog railway book advance service,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,"@Karlinski73 There's Ffestiniog railway goes to Porthmadog, but looks like you have to book way in advance and not sure how regular services are"
21538,21538,selection process psychometrics button someone knife time load people unit rail,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,0.9212271975294228,False,"@DaneHarv @KevinRu97633494 @RMTunion 'Kev' wouldn't even make it through the selection process, never mind the psychometrics. I don't recall pressing many buttons when I was dealing with a man threatening someone with a knife. Oh and the time I had to evacuate loads of people b/c of a failed unit stuck on 3rd rail."
1546,1546,starmer uturn rail labour beeching privatisation nothing,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,@SkyNews At least Starmer is coming out with this latest Labour Uturn on rail. As opposed to the 60s and late 90s when Labour against Beeching and then 'privatisation' became Labour imposing one and doing nothing about the other.
20445,20445,shot untrue reason railway infrastructure work staff care,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,0.9546806863070848,False,"@malcksi1 @Zeo2113 @SW_Help @RAIL @PaulCliftonBBC Cheap shot and untrue. There are many reasons why railway infrastructure works are expensive, but railway staff who are incompetent or who don’t care are not among them"
20649,20649,award innovation category year rail award,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,False,@philatrail Exactly. Good that DfT now recognises this. It’s why we made this a Highly Commended award in the Innovation category at this years National Rail Awards
26459,26459,organisationstrades talk code outsider railway language root,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,0.9070906787328252,False,"Great thread. Many big organisations/trades talk in a code that's impenetrable to outsiders, but the railway has a wonderfully rich language with roots going back 200yrs sometimes more. I've always been fascinated by it - here are a few to get you rolling. #railwayfamily https://t.co/y1iQJz82UE"
