,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
15106,15106,thousand crap tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@alb1104 @sophielouisecc Do you get thousands for crap tweets? Thought not 🤷‍♂️
20017,20017,tweet thread,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@SpeedySticks007 See tweet 15 in the thread
13995,13995,liking retweeting fool,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@SimonZev True, does that make the perfect liking and retweeting fools too? 😅"
6486,6486,tweet video,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@JohnnyMercerUK Not only should each tweet sharing that video be reported but @TwitterSupport @Twitter should be all over this and removing them.
15690,15690,wait till tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@PapaBoab Wait till she reads the tweet 🙈
8180,8180,people tube train daysand finger plastic instagrambut worry drivel tomorrow,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.2572749779953159,False,"@TheOverBorders Been busy training two people to work converted tube trains last few days...and unsticking my fingers from plastic as you saw on instagram...but don't worry, I'll go back to tweeting drivel from 04:30 tomorrow!"
9505,9505,tweet taxi ticket,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@TheGasMan1985 @RMcCarthy86 Probably in the same pit as T from SN after the tweet that local taxis were accepting tickets.
14402,14402,thing tweet button rate,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@EEnrager @sowthewind1 @PennyProton @haringeycouncil @mikehakata These things can be easily checked. Amazing this one knows where the ‘Tweet’ button is at this rate…
7541,7541,lady gent twitter today,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"Ladies and Gents, the biggest tw@t on Twitter today goes to.... https://t.co/wh5vR1nBIu"
20734,20734,someone organisation tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@AvantiWestCoast Is this saying “I don’t know” or “I do know, but I’m just not allowed to tell”? Someone in your organisation must know what’s going on or your original tweet could not have been published. Odd."
21308,21308,jcpe anecdote twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@Captain_Deltic I’ve got lots of JCPE anecdotes but they’re probably not especially suitable for Twitter!
20697,20697,woke people tweet joke change start fight campaign gender equality,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.6371005895704658,False,@BeingJarley We appear to have reached Peak Woke. I think most people would see Roger’s tweet as a gentle joke about societal change and not the start of a fight back campaign against gender equality. Can’t we all laugh at ourselves even a bit?
10256,10256,recovery tweet explanation reality recovery please,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@version3point1 I'm glad your recovery is coming along, we've missed your lil-train-related tweets. Your explanations of the realities of ""recovery"" have also been very enlightening, please keep doing what you're doing"
880,880,tweet thread frew year track buckling heat,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.8579531927115908,False,A tweet thread I did a frew years back about track buckling due to increased heat. https://t.co/40Q0n89yGs
27244,27244,coffey disgrace tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.2801329620168409,False,Therese Coffey is a disgrace. That's it. That's the tweet.
19086,19086,twitter handle twerp response,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.6669155192937534,False,"@DJCC55007 I can't remember the twitter handle of this twerp, he didn't deserve a response anyway!"
13083,13083,twitter input nothing water light clip studio light place,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@northernoutrage @astorey88 @afneil @GBNEWS But I'm on Twitter which means my input does absolutely nothing to help them stay afloat. They're dead in the water. I'd remind the last one to leave to turn off the lights, but going by the clips of the studio it appears they never had any lights in the first place."
13400,13400,boost twitter something train,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@JenOnTheMoveUK @GLovesTrains @EthanAfro @Sim0nTrains @Huxleypiguk How boost Twitter engagement, say something mean about a train 😂"
14416,14416,fossil fuelcar lobby write tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.7499107719302164,False,@sowthewind1 @haringeycouncil @mikehakata Did the fossil fuel/car lobby write this tweet?
14570,14570,engagement hour tweet argument,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.834833733710801,False,@penny__traitor 8 engagements in 18 hours on her tweet. No one cares anymore. The argument has been won.
7538,7538,sign tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@SouthStand82 I've never understood why he signs ""Ray"" at the end of all of his tweets...."
20841,20841,time twitter congratulation,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@Captain_Deltic @cmajrail @AlexHynes @MaggieSimpson49 @RailFreightUK Time to adjust that Twitter bio Maggie. Congratulations!
17192,17192,time plaice everything twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@voleyfarm @ErnestPig There’s a time and a plaice for everything on Twitter
546,546,thanks home people mill twitter reminder people,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@JuliaLaite Thanks Julia. Feeling it tonight. Tired emotional, being away from home having been talking with lovely people who've been through the mill a bit. They know who they are, but worth thinking it loudly on twitter, right? 😂 but also a reminder to keep people close."
27344,27344,twitter load jeremy corbyn stan account,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@DS_2549 Twitter is just a load of Jeremy Corbyn stan accounts
17357,17357,goves room tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@mjshilliday @michaelgove It was Gove’s. There is not enough room in a single tweet to explain why, but it was."
7720,7720,tweet year advert,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@Figwart @TfL She’s repluedto their tweet saying it’s from last year etc. False advert by TfL it seems!
21896,21896,year twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,9 years on Twitter. It’s been emotional.
7571,7571,people response night people ball keyboardarmchair,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.4351395639422935,False,"@WestLondonplod Most of the people who are criticising both LFB and the Met for the response that night, are people who wouldn't have the balls to either job, so find it easier to comment from their keyboard/armchair."
16376,16376,tweet today tomorrow,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"Suddenly there’s a lot of tweets about what @thecriminalbar did in 2014 I don’t really understand why. What matters is those who are fighting today, (and especially tomorrow) They are far braver than we were."
10049,10049,group friend tweet view life,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"By age 30, you should have a group of friends who don't throw out dumb tweets based on their narrow view of what life is all about https://t.co/BgZS3Vrvwe"
27538,27538,disgusting tweet lecture anybody knee thing,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.3805218726745767,False,Disgusting and desperate tweet. Don't lecture anybody about taking the knee when you tweet disgusting things like this! https://t.co/4LQz9gPhMU
637,637,contributor something roundup tweet discussion,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,V grateful to all #PublicHistoryNow contributors so far - more later. Will probably aim to do something similar to this - a few round-up Tweets after the discussions.
22680,22680,elon musk something twitter,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.3471223919454462,False,@BBCRadio2 Elon Musk obviously sees something we all don't which is why he's bought Twitter for such an exorbitant sum!
20889,20889,arghh italic twitter doubt someone,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,Arghh: I thought most of these were still ‘de rigeur’. PS: why can’t you do italics on Twitter? PPS: no doubt someone will tell me you can https://t.co/3VUQkLBDGN
10050,10050,week year tweet accusation year,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,True,"Last week I tweeted that we are governed by nine years olds. That tweet was ill-considered, and I withdraw the accusation. It was grossly unfair to nine year olds. https://t.co/1s34A7vucf"
7759,7759,amount snowflake tweet,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,@HS2ltd Amount of triggered snowflakes that these tweets bring is quite amusing.
8346,8346,mine tweet chicken sandwich beef crisp mine week food year,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"@archer_rs I'm tucking into mine as I tweet, left over roast chicken sandwich and beef crisps. I'd rather bring mine in and save the £20 or so a week otherwise spent on food and have done so for over 10 years."
15490,15490,musk sentence tweet spot,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,0.4276750938652385,False,Musk demonstrating in a single sentence that my above tweet is pretty spot on: https://t.co/0sfeKqXBCu
25193,25193,like tweet sock thanks follower tweet railway content time,5,5_tweet_twitter_people_someone,tweet - twitter - people - someone - account - musk - twat - year - thread - reply,1.0,False,"108 likes on this tweet. It’s got to be the socks, right? Thanks for all the new followers. I feel famous! I tweet railway content all the time back in the UK so stick around. https://t.co/LPaNM3PHDq"
