,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
5129,5129,wary word stone anti,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,False,@ChimeWhistle @chris_railway I think wary is the wrong word. Stone cold anti would be more appropriate
5113,5113,direction travel,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,False,@andystock22 @holdmch @philatrail That seems to be the ‘direction of travel’.
7653,7653,year front atyeo bath bath,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,False,Hoping to see this 'salute' a lot this year @Sheedy95 #MOT esp in front of the Atyeo against Bath where I'll be sat with my Bath supporting boss 😂 https://t.co/gOVT5iyQk0
22387,22387,year home team,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,0.3828491406602123,False,"Been donkeys years since I watched my home team, but I’m made up for them! https://t.co/AMu5UIwLwk"
2569,2569,comment room brawl implies damage contact sport injury garbage ireland defies minute credit,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,0.7720076362049708,False,"@etxberria55 Your comment comparing that to a bar room brawl implies intent to cause damage. It's a contact sport, injuries inevitable. It happens. And the garbage about well played Ireland defies belief. They played 14 men for 78 minutes. Credit where due, but not here."
2169,2169,pitch enthusiasm turning point year board,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"@HastingsLIFE Absolutely. United off and on the pitch, eh? I'll say it again, Billy's enthusiasm is infectious. Another big turning point for me - several years ago - Dave Ormerod getting back on board."
2929,2929,football side season attendance,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,0.2420988710931493,False,"Semi pro football, go follow your local side! What a season for attendances. https://t.co/jjINtoaSrr"
2523,2523,play offs season construction winner remember curtailment service,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,0.5057157212682482,False,@FWPIsthmnOneSE No fan of play offs but at least this season will end without FA semi pro pyramid construction mayhem (play off winners not promoted - remember?) and Covid curtailment. Normal service resumed.
9879,9879,sense fifa website,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,0.2081614857204932,False,"#Townsend for #PUSKAS, makes sense. Come on #cpfc fans, get voting on the Fifa website."
3641,3641,player penalty rule roughness play,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"@Tom_Hunsberger @SwingStatement @getnickwright No, you can't tee off on a player. There was a 15 yard penalty, as is the rule on roughness after the play is dead"
6358,6358,tomorrow morning call bath season ticket,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,0.8752785136085431,False,@BearsBeyondGate Tomorrow mornings call with my Bath Season Ticket holding boss is going to be fun! For one of us anyway…..
9907,9907,help collector class coupling smoke,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,False,"@hornby Hi, really could do with some help, got my Collectors Club H Class out to fit the couplings and noticed the smoke box is broken, can it be repaired? https://t.co/CenQMskmIi"
