,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
33165,33165,photographer custody photo,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,1.0,False,@NickCar23619332 That’s the photographers son who now has custody of the photo 👍🏻
32582,32582,point heading towards junction photographer idea,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.5352323348958674,False,"@chris_railway Good point it looks like it’s heading towards Pelham Junction, photographer could be wrong, any ideas @JohnMar17136360 ?"
26588,26588,start photo child doesnt sorry confusion,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,1.0,False,@m_whitehouse_87 Let’s start again. You need a photo Id your child doesn’t. Sorry for confusion.
15112,15112,news loss jordan photographer presence online,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.991200869102721,False,"@jordanmossom This is awful news, so sorry for your loss. Jordan was a talented photographer, and a friendly and thoughtful presence online. RIP."
36173,36173,medium photo level medium stoop reaction,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,1.0,False,"It's disgusting that the media are desperately scrabbling around for a photo of Eriksen... There's no level the media won't stoop to, to get more reactions 😡 Have they always been this intrusive?!"
2128,2128,ahhhhh wallpaper,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.5900605158608477,False,@read292 Ahhhhh - that's why the wallpaper had to be replaced.....🤔🤔
2043,2043,photo bampw,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.988935153491501,False,@mbarnesn16 @jerijerod14 @thetimes @NewsUKArchives @NewsUKLicensing @TheDreadShips @HMWarships Great photos. Old b&amp;w still does a job eh.
14688,14688,thanks publicity shot,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.7198715607055329,False,"@driverbod125 @GarethDennis @CherryBaz @RailwayMuseum Ah thanks. Pan might be tethered then, perhaps it's a publicity shot"
23219,23219,money flight photo,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.3910067257041914,False,"On e again, taxpayer’s money spent on non scheduled flights, for yet another photo op https://t.co/i4veJlSXxn"
3095,3095,business stink nobody side credit money,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.6472079160182318,False,@GBNEWS This whole business stinks. Nobody on either side comes out with any credit. It's all come down to money.
5625,5625,claire please,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,0.3701340071082623,False,"@ClaireCoutinho Claire, can you hold this L for me for a second please"
26368,26368,photo railway station,12,12_photo_image_photographer_picture,photo - image - photographer - picture - credit - railway - station - photography - photograph - thanks,1.0,False,Just posted a photo @ Carlisle railway station https://t.co/e76nVeEOz2
