,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
11870,11870,everyone save image post future,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.5637334059497552,False,@PickardJE Everyone save this image as you'll be needing it quite a bit to use in those 'that aged well' or 'how it started.. how it's going' posts of the future.
13130,13130,background algorithm,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.3624575687964608,False,@ChrisTheDJ Same background with AI ageing algorithm applied.
19151,19151,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Just posted a photo @ Newport railway station https://t.co/QGXa75hSNg
23314,23314,thanks colour pack photo case,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.6207647330088535,False,@AMuddypaws Thanks Alan I copied the colours on the kit pack photo has that been the case since the 70’s do you know?
24652,24652,station photo,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.4237921235546392,False,@boots99uk At Weymouth station in this photo… https://t.co/ATqu1uGGiC
24383,24383,thanks photography life,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.6156223126188037,False,@WilsonBone @modelrailUK Thanks Tony the photography has really brought it to life 😁👍🏻
12334,12334,maintenance contract photocopier,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.5879923972838372,False,@StansaidAirport Can you check if she cancelled the maintenance contract on the photocopier?
23918,23918,photo thanks,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,@Jobbenar Your photo is better thanks for sharing!
21266,21266,please photo photo credit article,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.7357871765577654,False,@alecisherwood @northernassist @alextransdev Alec: Please may I use this photo with photo credit to go with an article I am writing ?
4209,4209,sorry water yeovil salisbury,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.966236586506595,False,@CarolineKolek @SW_Help @SWR_Moaner @SWR_failway @GroupSwr @SWR_Commuter I am sorry to hear this. I wonder if @SW_Help can organise for water to be brought onboard at Yeovil and Salisbury?
23335,23335,mail withdrawal trip photographer,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.9516516397075496,False,@BRCWCo @tim_taylor10 Just come off the Irish Mail and stabled for withdrawal it’s last trip according to photographer 👍🏻
23868,23868,today photographer tube station name,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.1045503521590214,False,@AndrewGStarr Is that what it’s known as today or has the photographer used the tube station name?
15478,15478,hmmmmm side train chap photo side,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.0914080601602109,False,"Hmmmmm. #FizzyKnitting On the other side of the train is the F+F retractable OLE but there’s a chap sitting across from me who might not appreciate me jabbing a photo across him. It’s there, all folded to the side. Lovely #TrainLife #RailFreight https://t.co/b8Rs840vTC"
10083,10083,picture bravo,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.3925219607940449,False,(the picture at the end really is *chef's kiss* bravo @Clinnick1 and @huwsdavis)
16951,16951,errrr photograph,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,@SuzyJourno Errrr then why are you tweeting her photograph L
1654,1654,photo bampw,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.5317090696175762,False,@mbarnesn16 @jerijerod14 @thetimes @NewsUKArchives @NewsUKLicensing @TheDreadShips @HMWarships Great photos. Old b&amp;w still does a job eh.
12939,12939,deal photography course light colour image today bampw photography,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.4018873960425752,False,"@Mobile_Dom @mighty_gadget Ha! When the P9 was launched, they made a big deal of black and white photography (it can indeed be very artistic) and of course it was also there to capture more light for colour images. Today they didn't even seek to promote B&amp;W photography, which was odd."
19113,19113,photo railway station,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.3361617234353791,True,Just posted a photo @ Cardiff Central railway station https://t.co/TKED2ZNun4
23610,23610,photographer note,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,@V4Castor Photographers notes https://t.co/dz0YZco9J6
11163,11163,predeparture selfie oppo,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.3244462268545736,False,"Oh and the obligatory pre-departure selfie, taken with the Oppo Reno 8 Pro. #OPPOReno8Series https://t.co/en9GD5jVTn"
17411,17411,devon weekend reading,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.986454347787707,False,Even in darkest Devon That’s my weekend reading sorted then .@EssexBarrister https://t.co/b0nxwEdGTH
19810,19810,monstrosity installation deign medium photo shoot,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.7380619523625025,False,This is dreadful. Fancy celebrating such a monstrosity of an installation deign with a media photo shoot https://t.co/D7EOSM7UNt
19652,19652,news salisbury,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,@Chris_TheDriver Good for you. Sad news from Salisbury though
11365,11365,state journalism bottom year side look workload journo loss photo editor photographer,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.8914267919831403,False,"@philipoconnor Given the state of journalism which has been racing to the bottom for years, you'd assume most would be on the side of the RMT. Look at the workload of a modern journo, the loss of subs, photo editors, photographers etc - and the cuts in pay."
9325,9325,credit owner photograph share,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.857643112655817,False,"@basstbonemusic You wanna credit the owner of these photographs, or ask to share them first?"
23619,23619,leicester today photo passing train,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.0613623736169887,False,50007 stabled at Leicester today. 📸 My photo taken on the passing train https://t.co/eA2dJS6X2S
1739,1739,ahhhhh wallpaper,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.47108446818673,False,@read292 Ahhhhh - that's why the wallpaper had to be replaced.....🤔🤔
2820,2820,constellation compliment photographer,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.8856724674737806,False,@DaveWallsworth Lockheed Constellation for me. As beautiful down here as up there. Compliments to the photographer who took this https://t.co/hxEs8qVoBm
12929,12929,tourist photo internet brochure airport rush,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.60007473627125,False,"@MaryPeevers @a_c_may @ItsMatt_Again Yup, it is there for tourists who will now look at photos on the Internet and in brochures and absolutely positively want to come to London now to experience it... ...I hope the airports are prepared for the rush."
18359,18359,shot place mainline york moor,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.9484318964084296,False,Zoomed in close up shot of both 37s as they swap places as 264 isn't mainline certified #trains #classictraction #class37 #eetype3 #AccidentalDieselGala #ukrailscene @ North York Moors Railway https://t.co/ROgkvAAnCc
8533,8533,stare photo someone everyone bletchley spare,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.9903622308114388,False,@OurNse @mattymidland Stare jealously at the photos as someone has to ferry everyone to either MK or Bletchley for it* Hoping not as I'm 05:15 Spare...
16991,16991,decision cornwall,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,The most critical diplomatic decision that @POTUS will have to make in Cornwall: Jam first or Cream first https://t.co/9wY7XqHKhI
22016,22016,salisbury wednesday,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.8965729949989294,False,"@dr_mark_wilding Salisbury, next Wednesday? 😉"
19547,19547,salisbury midnight management home,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,"@RAIL Ended up at Salisbury once, after midnight. Management wasn’t that pleased when I rocked up back home at about 10am the next day"
26503,26503,point image photo work,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.6064051483635241,False,"@YICETOR I dunno. I try and keep up but what’s the point of all this again? If I wanted the image (which I really don’t), I can just copy it to my photos. How does the con work?"
26780,26780,astley cilla round,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,No Rick Astley or Cilla in the final round? That's just rude #thehitlist
11157,11157,selfie image sensor oppo collaboration,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.3184702531002923,False,"Best selfie image sensor (IMX709) on any Oppo, with close collaboration with Sony. #OppoReno8Series #Oppo https://t.co/8ZDZvRiFh5"
18649,18649,catch shot,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,Catch of the day. Fantastic shot. https://t.co/0rPRGaVIqc
12569,12569,poster frame train station information august,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.0562420812226271,False,"@Intalink Do you still update your poster frames at train stations to give information on local buses? The ones at WGC haven't changed since August 2018! If not, I think they should probably be removed. https://t.co/DX92oP7AKI"
23430,23430,photo work,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,False,"@Chris_W72 @TomTheDoodler Just realised it’s not a photo which makes it even more stunning, great work!"
