,id,created_at,edit_history_tweet_ids,text
0,1.5650209883870863e+18,2022-08-31 16:57:34+00:00,['1565020988387086338'],@immyf93 I did giggle at this but I hope you’re ok ❤️ gotta love mrs nesbitt
1,1.564876489316778e+18,2022-08-31 07:23:23+00:00,['1564876489316777984'],RT @England: Our @Lionesses won #WEURO2022 one month ago today! 🏆 https://t.co/hGX6FDDIy6
2,1.563539663222018e+18,2022-08-27 14:51:19+00:00,['1563539663222018048'],"RT @ChelceeGrimes: 5-0 at half time, Man City losing 2-0. That’s just gorgeous 😍"
3,1.5635395989572444e+18,2022-08-27 14:51:04+00:00,['1563539598957244422'],And that boys and girls is how you come back with a bang! Great first half 👊🏻 up the reds #LFC
4,1.563461568704045e+18,2022-08-27 09:41:00+00:00,['1563461568704045060'],"RT @Lionesses: Never forget.

THE RUSSO™️ https://t.co/WKaEaj52Ze"
5,1.5634614235856896e+18,2022-08-27 09:40:25+00:00,['1563461423585689601'],RT @AFCB_UTC_news: LFC fans will be clapping in the 9th minute in our clash tomorrow for 9 year old Olivia Pratt who was tragically shot in…
6,1.5634613986715525e+18,2022-08-27 09:40:19+00:00,['1563461398671552512'],@AFCB_UTC_news Class act this!
7,1.562007455474778e+18,2022-08-23 09:22:52+00:00,['1562007455474778112'],@kmfmofficial @djgarrywilson “And here we have the native female in her natural habitat sunbathing whilst the male is admiring her from a far” can just see it now 😂😂
8,1.5620071670327828e+18,2022-08-23 09:21:43+00:00,['1562007167032782850'],RT @kmfmofficial: This would be so good. https://t.co/ZJxYHq6L7V
9,1.561820199510319e+18,2022-08-22 20:58:47+00:00,['1561820199510319104'],Well that’s ruined my week #LFC
10,1.561804990439637e+18,2022-08-22 19:58:21+00:00,['1561804990439636993'],@LFCticketMenIRE Missing that bit of flare through the middle going forward
11,1.561804726412378e+18,2022-08-22 19:57:18+00:00,['1561804726412378114'],@liverbabygirl I’ll need anger management and a ecg and new nails if we carry on like this 🤦🏻‍♀️
12,1.5618025632294666e+18,2022-08-22 19:48:42+00:00,['1561802563229466624'],"Klopp is going to rip them a new one in the changing room! TAA shocking, VVD not himself, Firmino been non existent 🤨 sort it out red men! #LFC"
13,1.5617691506908692e+18,2022-08-22 17:35:56+00:00,['1561769150690869251'],Vile bunch of humans https://t.co/nSKaARBRy7
14,1.561769051017339e+18,2022-08-22 17:35:32+00:00,['1561769051017338888'],@LPLSPARES45 KD stand for league cup 👊🏻
15,1.561741504045097e+18,2022-08-22 15:46:04+00:00,['1561741504045096962'],"RT @Lionesses: We're not crying, you are 🥹

Happy retirement, @ellsbells89! https://t.co/LqpKDV9wLn"
16,1.5617298251481784e+18,2022-08-22 14:59:40+00:00,['1561729825148178435'],Absolute legend of the womens game and one I had the privilege of watching play! All the best on what’s next girl! 👊🏻 https://t.co/LOiajXbYhN
17,1.561662401128407e+18,2022-08-22 10:31:45+00:00,['1561662401128407040'],@LFCCal00 @LFCADVICE Same lad! Buzzing!
18,1.561661350220284e+18,2022-08-22 10:27:34+00:00,['1561661350220283904'],Boom KD stand for league cup! Buzzing! Thanks @LFCADVICE for all the updates 👊🏻 #LFC #AUTOCUP
19,1.5613339464739062e+18,2022-08-21 12:46:35+00:00,['1561333946473906182'],@_x_Renai_x_ Sold now
20,1.56132373896414e+18,2022-08-21 12:06:02+00:00,['1561323738964140033'],@1stmsunderstand @Te_a966 I’ve sold mine now. Shame t pain isn’t there now 😔
21,1.5612906151025132e+18,2022-08-21 09:54:24+00:00,['1561290615102513153'],@djgarrywilson I feel like they need to add cheese to these to make them complete!
22,1.5610844155430543e+18,2022-08-20 20:15:02+00:00,['1561084415543054341'],@leesiemaszko If you got an iPhone download Liveplayer and then search boxing and you can stream it :-)
23,1.5610759208526152e+18,2022-08-20 19:41:17+00:00,['1561075920852615175'],@MissGeorge_x I’ve DM’d you
24,1.5610735925231862e+18,2022-08-20 19:32:02+00:00,['1561073592523186178'],@kittycat542 Other half thinks AJ round 6 I’m going for Usyk round 7
25,1.5610559719963195e+18,2022-08-20 18:22:01+00:00,['1561055971996319746'],@MissGeorge_x Yep still available
26,1.560978399455232e+18,2022-08-20 13:13:46+00:00,['1560978399455232001'],@yarashohara @Misterjayj21 £70 for the pair they would be sent via email
27,1.56097827246438e+18,2022-08-20 13:13:16+00:00,['1560978272464379905'],@Misterjayj21 £70 for the pair
28,1.5607585463792763e+18,2022-08-19 22:40:09+00:00,['1560758546379276288'],@immyf93 What’s wronnnggggg?
29,1.560757900229976e+18,2022-08-19 22:37:35+00:00,['1560757900229976064'],@Misterjayj21 They are at the moment yeh :-)
30,1.5605548158385152e+18,2022-08-19 09:10:36+00:00,['1560554815838515200'],RT @ashlee_hincks8: So sad to see this! Hopefully someone can come in and help - perhaps even @TheGillsFC would like to take their women ba…
31,1.5604061502684692e+18,2022-08-18 23:19:51+00:00,['1560406150268469248'],A club that I played for as a littlen and had a stint at as a sports therapist and one that deserves the funding it needs! #womensfootball #Gills https://t.co/vEKyBlLQDe
