,id,created_at,edit_history_tweet_ids,text
0,1.5650126265932595e+18,2022-08-31 16:24:21+00:00,['1565012626593259524'],RT @ProfJuneG: @mjrsimmonds @alisonleary1 @nottmhospitals The unspoken issue here (forgive me for butting in) is that they are NOT ready fo…
1,1.565010675763667e+18,2022-08-31 16:16:36+00:00,['1565010675763666946'],RT @Crouchendtiger7: Fantastic to see this @sturdy_deborah and many congratulations @PeetAnita for your incredibly well-deserved CNO Gold A…
2,1.5650105093715108e+18,2022-08-31 16:15:56+00:00,['1565010509371510786'],RT @dumfriesshire: This is really terrific news for palliative care! Many congratulations Mary Ellen on such a richly deserved appointment.…
3,1.5650104677472338e+18,2022-08-31 16:15:46+00:00,['1565010467747233794'],RT @bjgw: @RCNSouthWest  @gwalkerpoole1 busy day @theRCN HQ for council meeting. Picked up our TShirts so ready for action #FairPayForNursi…
4,1.565010008743596e+18,2022-08-31 16:13:57+00:00,['1565010008743596034'],"RT @ProfBrendan: Jan Dewing obituary https://t.co/ogeI7BDHls 
Feeling the weight of responsibility for fulfilling my bestie's wishes to hav…"
5,1.5650099821390316e+18,2022-08-31 16:13:50+00:00,['1565009982139031554'],"@ProfBrendan @guardian Sorry to hear of the death of Jan Dewing.
I remember her from her time at the RCN."
6,1.564587153757274e+18,2022-08-30 12:13:40+00:00,['1564587153757274112'],"RT @GSTTnhs: A portrait of Dame Eileen Sills has been unveiled at Guy’s and St Thomas’, where she served as Chief Nurse for 15 years.

The…"
7,1.5645869828015557e+18,2022-08-30 12:12:59+00:00,['1564586982801555458'],"RT @JohnConstableRA: Bridges over the Kennet and Avon by Kevin Hughes (born 1947)
Watercolour https://t.co/GzEbP4JwWr"
8,1.564586552713515e+18,2022-08-30 12:11:17+00:00,['1564586552713515008'],RT @MarkColler: Grey Shrike on Chipping Sodbury Common now @Southglosbirds @bristolbirding @yatebirder https://t.co/Oh84gV4WYm
9,1.564586246390915e+18,2022-08-30 12:10:04+00:00,['1564586246390915073'],"RT @RCNSouthWest: RCN Staff and reps are at @gloshospitals today, taking to NHS staff about #FairPayforNursing Drop by to say hello and ask…"
