id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.565066476842795e+18,2022-08-31 19:58:20+00:00,['1565066476842795011'],@MrsAstronaut At the wedding we were at 2 weeks ago they were charging £5.50 a pint and card only bar ! No cash at all., at the wedding we were at weeks ago they were charging  a pint and card only bar  no cash at all,wedding week pint card cash
1.564950258781753e+18,2022-08-31 12:16:31+00:00,['1564950258781753344'],@DonnaMariaAllen @gmpolice Can you imagine being on patrol in a metro now ! Compared with a beemer estate.,  can you imagine being on patrol in a metro now  compared with a beemer estate,patrol metro beemer estate
1.5649095376641106e+18,2022-08-31 09:34:43+00:00,['1564909537664110592'],@KateWilton1 Yes they are A lot less effort and the food tastes much better and less gas used so more efficient than a chip pan etc also food much less greasy., yes they are a lot less effort and the food tastes much better and less gas used so more efficient than a chip pan etc also food much less greasy,effort food taste chip food
1.5646768815087002e+18,2022-08-30 18:10:13+00:00,['1564676881508700165'],@Elwick70 Used to be known as Doncaster St James junction when I was in control., used to be known as doncaster st james junction when i was in control,doncaster james junction control
1.5646757632903987e+18,2022-08-30 18:05:46+00:00,['1564675763290398721'],@sheilaMol1 Spud doing his happy dance !, spud doing his happy dance ,spud dance
1.5646720427749704e+18,2022-08-30 17:50:59+00:00,['1564672042774970373'],@traceyb78 While you are in the area get off at Castellmmare di stabia and take the cable car up to the top the views are superb., while you are in the area get off at castellmmare di stabia and take the cable car up to the top the views are superb,area castellmmare stabia cable view
1.56467157149039e+18,2022-08-30 17:49:07+00:00,['1564671571490390018'],@traceyb78 Only choice Circumversuviana, only choice circumversuviana,choice circumversuviana
1.5641955730491963e+18,2022-08-29 10:17:40+00:00,['1564195573049196546'],@countrymousie @BBCRadio4 A similarthing happened to me when I got a rescue cat from cats Protection. She escaped the box they had given me and went mad in the car just as I drove off. I had to turn around and go back to the centre and beep my horn till help arrived to get her in a carrier !,  a similarthing happened to me when i got a rescue cat from cats protection she escaped the box they had given me and went mad in the car just as i drove off i had to turn around and go back to the centre and beep my horn till help arrived to get her in a carrier ,similarthing rescue protection centre horn till help carrier
1.5639776574355374e+18,2022-08-28 19:51:45+00:00,['1563977657435537409'],@AkamKevin Stevie Nicks, stevie nicks,stevie nick
1.5638355187392594e+18,2022-08-28 10:26:56+00:00,['1563835518739259393'],@ResponsePS I use a triangular pillow now and have so much better sleep than I used to. And as my other half has sleep apnea i can bury my lugs in it as well as her machine can be noisy if it comes off her face ! So win win., i use a triangular pillow now and have so much better sleep than i used to and as my other half has sleep apnea i can bury my lugs in it as well as her machine can be noisy if it comes off her face  so win win,pillow sleep half machine face
1.563834513616167e+18,2022-08-28 10:22:57+00:00,['1563834513616166913'],@traceyb78 You will love it but its like a sun trap and you will be exhausted if you do a lot of walking around the site it is massive and absolutely fascinating. And all the time in the shadow of Versuvious., you will love it but its like a sun trap and you will be exhausted if you do a lot of walking around the site it is massive and absolutely fascinating and all the time in the shadow of versuvious,trap site time shadow
1.563833858549842e+18,2022-08-28 10:20:21+00:00,['1563833858549841923'],@PaulMBigland Not just Glasgow it is all over Scotland sadly. ! I have even seen Buckfast bottles at the top of very big hills !, not just glasgow it is all over scotland sadly  i have even seen buckfast bottles at the top of very big hills ,buckfast bottle hill
1.563591301588607e+18,2022-08-27 18:16:31+00:00,['1563591301588606976'],@ChimeWhistle @JenWilliamsMEN @drjennings Nah but the heating pools will bugger up Sunak !,   nah but the heating pools will bugger up sunak ,heating pool sunak
1.5635750036435313e+18,2022-08-27 17:11:45+00:00,['1563575003643531266'],@1701aStarship Cracking shots there but was it only a small shed or has the rest not been excavated ?, cracking shots there but was it only a small shed or has the rest not been excavated ,shot shed rest
1.563504541886075e+18,2022-08-27 12:31:45+00:00,['1563504541886074881'],@AwTroon @Dizzy7Honey @William07491650 @rosariamelo033 What a lovely gesture for Bob. I already miss his posts and photographs of the birds etc.,    what a lovely gesture for bob i already miss his posts and photographs of the birds etc,gesture post photograph bird
1.5634812970701496e+18,2022-08-27 10:59:23+00:00,['1563481297070149632'],@JohnWaddo Thought as much as I have walked the opposite bank (The Greenock cut) from Greenock back to Clyde Muirishiel park, thought as much as i have walked the opposite bank the greenock cut from greenock back to clyde muirishiel park,bank greenock greenock muirishiel park
