id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5647257474529894e+18,2022-08-30 21:24:24+00:00,['1564725747452989440'],Hmm. No mention of @eiecampaign at Manchester on @BBCRadio4 news tonight. I wonder why. #biasedmedia,hmm no mention of  at manchester on  news tonight i wonder why ,mention manchester news tonight
1.5636574519074734e+18,2022-08-27 22:39:22+00:00,['1563657451907473409'],@snowleopardess @acgrayling She doesn't give a f*ck about anything about becoming pm. I'm wondering how many diehard tories are wishing JRM or Patel had thrown their hats in the ring!,  she doesn't give a fck about anything about becoming pm i'm wondering how many diehard tories are wishing jrm or patel had thrown their hats in the ring,anything diehard tory patel ring
1.5636570124661228e+18,2022-08-27 22:37:37+00:00,['1563657012466122752'],@BBCRadio2 I'm old enough to remember mullet haircuts first time round; now they're coming back! Recently I turned 51....., i'm old enough to remember mullet haircuts first time round now they're coming back recently i turned,mullet haircut time round
1.562406121041789e+18,2022-08-24 11:47:02+00:00,['1562406121041788928'],"@Normanjam671 So the govt can say,""look how many new doctors we've employed!"" Vote for us!!", so the govt can saylook how many new doctors we've employed vote for us,govt doctor vote
1.561912855296983e+18,2022-08-23 03:06:58+00:00,['1561912855296983041'],"@PeterStefanovi2 Her snooty, sneering arrogance and haughty manner make her the most hated amongst politicians. I hope she's proud of herself.", her snooty sneering arrogance and haughty manner make her the most hated amongst politicians i hope she's proud of herself,snooty arrogance haughty manner amongst politician proud
1.5617933114212024e+18,2022-08-22 19:11:56+00:00,['1561793311421202432'],@LordAshcroft The party faithful must feel they are caught between a rock a hard place. I wonder how many wish JRM or Patel had stood for leadership., the party faithful must feel they are caught between a rock a hard place i wonder how many wish jrm or patel had stood for leadership,party faithful rock place patel leadership
1.5617727084966584e+18,2022-08-22 17:50:04+00:00,['1561772708496658434'],He spoke the truth. People need to listen. https://t.co/IvDPacQgkG,he spoke the truth people need to listen ,truth people
1.5613260875310203e+18,2022-08-21 12:15:21+00:00,['1561326087531020296'],@eltomas87 Right.Good luck!, rightgood luck,rightgood luck
1.5613073553499095e+18,2022-08-21 11:00:55+00:00,['1561307355349909504'],@eltomas87 Usual farce.I had to get special exemption from them to keep working when my licence expired.A whole hour on the phone! Good luck., usual farcei had to get special exemption from them to keep working when my licence expireda whole hour on the phone good luck,farcei exemption licence hour phone luck
1.5612787074608742e+18,2022-08-21 09:07:05+00:00,['1561278707460874241'],"@eltomas87 You not trying buses again? Got to be careful with promotion,usually more stress without the reward.", you not trying buses again got to be careful with promotionusually more stress without the reward,stress reward
1.5612444123568292e+18,2022-08-21 06:50:49+00:00,['1561244412356829193'],"Jeez. Feel shite right now.Can't tell anyone on Facebook that though,close family will basically tell me to man up,as they are suffering too. Hate it when I feel I can't even talk to them without them having a go at me. Families can be awful sometimes.",jeez feel shite right nowcant tell anyone on facebook that thoughclose family will basically tell me to man upas they are suffering too hate it when i feel i can't even talk to them without them having a go at me families can be awful sometimes,jeez nowcant anyone facebook family family
1.5605612941507338e+18,2022-08-19 09:36:21+00:00,['1560561294150733824'],Why oh why are @UKLabour being so quiet over the recent @RMTunion strikes? Is it because they're ashamed of the working class?,why oh why are  being so quiet over the recent  strikes is it because they're ashamed of the working class,strike class
1.5602248938950738e+18,2022-08-18 11:19:36+00:00,['1560224893895073793'],"Well after todays announcement from the Bank of England , there is something very very very wrong (cont) https://t.co/eRUsv7vc16",well after todays announcement from the bank of england  there is something very very very wrong cont ,today announcement bank england something cont
1.558825476319232e+18,2022-08-14 14:38:49+00:00,['1558825476319232002'],@WestRidingLRR Thank you for responding. I'll be back in the West very soon. It will always remain one of my favourite pubs., thank you for responding i'll be back in the west very soon it will always remain one of my favourite pubs,thank west
1.558824701769785e+18,2022-08-14 14:35:45+00:00,['1558824701769785344'],@eltomas87 @WestRidingLRR Nail on head Tom!,  nail on head tom,nail head
1.5588245519366636e+18,2022-08-14 14:35:09+00:00,['1558824551936663557'],"@WestRidingLRR I tried the dark ""coffee"" mild last night which was ok but not outstanding.I don't like Landlord (never have) but would like to see more traditional ales.Thank you for your response.", i tried the dark coffee mild last night which was ok but not outstandingi don't like landlord never have but would like to see more traditional alesthank you for your response,coffee mild night landlord alesthank response
1.558716386872103e+18,2022-08-14 07:25:20+00:00,['1558716386872102913'],@virgosam70 @ollyo9 Never happen. Truss would be taken to the cleaners by Martin Lewis Mick Lynch would wipe the floor with Rishi. And they know it.,  never happen truss would be taken to the cleaners by martin lewis mick lynch would wipe the floor with rishi and they know it,truss cleaner martin lewis mick lynch floor rishi
1.5587085768976955e+18,2022-08-14 06:54:18+00:00,['1558708576897695745'],Had a few ales in @WestRidingLRR last night. A bar full of beer most people have never heard of.None very rateable but in good condition.Why can't they get some more mainstream ales on instead of flowery IPAs that smell like a hip garden?,had a few ales in  last night a bar full of beer most people have never heard ofnone very rateable but in good conditionwhy can't they get some more mainstream ales on instead of flowery ipas that smell like a hip garden,night beer people ofnone conditionwhy flowery ipas garden
1.5583783769178194e+18,2022-08-13 09:02:12+00:00,['1558378376917819392'],"""Politicians diapers should be changed frequently and for the same reason."" Mark Twain.",politicians diapers should be changed frequently and for the same reason mark twain,politician diaper reason mark twain
1.5583508839261798e+18,2022-08-13 07:12:58+00:00,['1558350883926179840'],"Seriously, why all the talk about Salman Rushdie? The country is in a right mess this is top of the news?! There are far worse things going on in the world.",seriously why all the talk about salman rushdie the country is in a right mess this is top of the news there are far worse things going on in the world,talk salman country mess news thing world
1.557351279793705e+18,2022-08-10 13:00:53+00:00,['1557351279793704963'],So whilst I sit here contemplating the sad state of the UK railways at the moment The Truth Behind (cont) https://t.co/11wzJYmElY,so whilst i sit here contemplating the sad state of the uk railways at the moment the truth behind cont ,state railway moment truth cont
1.557275010036912e+18,2022-08-10 07:57:49+00:00,['1557275010036912128'],"Funny, but this is the way we are going... A man calls Pizza hut to order a pizza... CALLER: Is (cont) https://t.co/IwKS7RudkS",funny but this is the way we are going a man calls pizza hut to order a pizza caller is cont ,order pizza caller
1.5570093302511206e+18,2022-08-09 14:22:06+00:00,['1557009330251120641'],"@Joker7797965060 @JedKendray @ColasRailUK Same loco, same train. Only yesterday! Thornhill LNW Jct. My photo. https://t.co/XMegcMOZhI",   same loco same train only yesterday thornhill lnw jct my photo ,loco train yesterday photo
