id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.4193985503672156e+18,2021-07-25 20:46:00+00:00,['1419398550367215627'],As soon as I feel 100% and back to my normal routine I’ll start Tweeting again. Apologies for not communicating this sooner and please all stay safe. ^Cameron,as soon as i feel and back to my normal routine i’ll start tweeting again apologies for not communicating this sooner and please all stay safe ^cameron,feel start apology sooner stay ^cameron
1.4193985490711798e+18,2021-07-25 20:45:59+00:00,['1419398549071179776'],"Hello all. Yet again the accounts been inactive for a little while. I’m currently isolating as a friend I’ve spend several hours with this past week tested positive. I’ve been resting and although negative testing so far, I’m taking it easy. 1/2",hello all yet again the accounts been inactive for a little while i’m currently isolating as a friend i’ve spend several hours with this past week tested positive i’ve been resting and although negative testing so far i’m taking it easy,hello account friend hour week
1.4175524880986358e+18,2021-07-20 18:30:24+00:00,['1417552488098635778'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.417552407962194e+18,2021-07-20 18:30:05+00:00,['1417552407962193926'],The line at Maidstone East has now reopened but trains will need to run at a reduced speed through the area. Trains on the line are severely disrupted.,the line at maidstone east has now reopened but trains will need to run at a reduced speed through the area trains on the line are severely disrupted,line maidstone east train speed area train line
1.4175521898584517e+18,2021-07-20 18:29:13+00:00,['1417552189858451458'],⚠️ #125UPDATE - Trains are starting to return to normal. Disruption is now expected until 20:15. ^Cameron,   trains are starting to return to normal disruption is now expected until ^cameron,train disruption ^cameron
1.417535797025194e+18,2021-07-20 17:24:05+00:00,['1417535797025193988'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4175357844590633e+18,2021-07-20 17:24:02+00:00,['1417535784459063298'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4175357489836442e+18,2021-07-20 17:23:53+00:00,['1417535748983644172'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.41753554700698e+18,2021-07-20 17:23:05+00:00,['1417535547006980097'],"• At Northfleet station, trains towards London cannot stop due to flooding in the underpass. Passengers should circulate via Swanscombe or Gravesend to complete their journeys. ^Cameron", at northfleet station trains towards london cannot stop due to flooding in the underpass passengers should circulate via swanscombe or gravesend to complete their journeys ^cameron,station train towards passenger swanscombe journey
1.417535545534714e+18,2021-07-20 17:23:05+00:00,['1417535545534713860'],• The line between Swanley and Ashford blocked by flooding in both directions at Maidstone East. Buses have been ordered to run in place of the train services., the line between swanley and ashford blocked by flooding in both directions at maidstone east buses have been ordered to run in place of the train services,line swanley ashford direction maidstone east place train service
1.4175355437773742e+18,2021-07-20 17:23:04+00:00,['1417535543777374211'],(At 18:24) • There is a tree blocking the line towards Ashford at Paddock Wood. The other line is open but trains need to run at a very reduced speed past the tree. We can run trains in both directions by using the opposite line but this will also cause delays.,at  there is a tree blocking the line towards ashford at paddock wood the other line is open but trains need to run at a very reduced speed past the tree we can run trains in both directions by using the opposite line but this will also cause delays,line ashford paddock wood line train speed tree train direction line delay
1.4175355422757396e+18,2021-07-20 17:23:04+00:00,['1417535542275739653'],⚠️ #125UPDATE - Disruption across the Southeastern network due to severe weather.,   disruption across the southeastern network due to severe weather,disruption network weather
1.4175349501407803e+18,2021-07-20 17:20:43+00:00,['1417534950140780546'],🆕 #125NEW - Delays through #York expected until 19:00. This is due to a points failure. ^Cameron,   delays through  expected until this is due to a points failure ^cameron,delay point failure ^cameron
1.4175347977154888e+18,2021-07-20 17:20:06+00:00,['1417534797715488773'],⚠️ #125UPDATE - Major disruption between Stansted Airport and Cambridge expected until the end of the day. This is due to damage to the overhead wires. ^Cameron,   major disruption between stansted airport and cambridge expected until the end of the day this is due to damage to the overhead wires ^cameron,disruption airport cambridge wire
1.4175005633659003e+18,2021-07-20 15:04:04+00:00,['1417500563365900288'],🆕 #125NEW - No trains between Lewisham and Hayes until approximately 17:30. This is due to a broken down train. ^Cameron,   no trains between lewisham and hayes until approximately this is due to a broken down train ^cameron,train lewisham hayes train ^cameron
1.417487138040451e+18,2021-07-20 14:10:44+00:00,['1417487138040451072'],🆕 #125NEW - Disruption between Motherwell and Glasgow Central expected until 18:30. This is due to a signalling problem. ^Cameron,   disruption between motherwell and glasgow central expected until this is due to a signalling problem ^cameron,disruption motherwell signalling problem ^cameron
1.4174822088734925e+18,2021-07-20 13:51:08+00:00,['1417482208873492486'],🆕 #125NEW - Delays between Oxford and Banbury expected until 16:00. This is due to a signalling problem. ^Cameron,   delays between oxford and banbury expected until this is due to a signalling problem ^cameron,oxford banbury signalling problem ^cameron
1.417481069859836e+18,2021-07-20 13:46:37+00:00,['1417481069859835912'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.417480836920787e+18,2021-07-20 13:45:41+00:00,['1417480836920786960'],🆕 #125NEW - Disruption between Richmond and Stratford expected until 15:30 - #CamdenRoad. This is due to a signalling problem. ^Cameron,   disruption between richmond and stratford expected until   this is due to a signalling problem ^cameron,disruption richmond stratford signalling problem ^cameron
1.4174314992432005e+18,2021-07-20 10:29:38+00:00,['1417431499243200512'],🆕 #125NEW - Disruption between Brighton and Hove expected until 13:00. This is due to a signalling problem. ^Cameron,   disruption between brighton and hove expected until this is due to a signalling problem ^cameron,disruption brighton hove signalling problem ^cameron
1.417431322633687e+18,2021-07-20 10:28:56+00:00,['1417431322633687058'],"@JohnMac87014501 Hi John, This is from around 11:30 onwards until 18:30, when temperatures are at their peak. ^Cameron", hi john this is from around onwards until when temperatures are at their peak ^cameron,john onwards temperature peak ^cameron
1.417418634352341e+18,2021-07-20 09:38:31+00:00,['1417418634352340993'],🆕 #125NEW - No trains between Princes Risborough and Aylesbury from 11:30 until 18:30. This is due to high track temperatures. ^Cameron,   no trains between princes risborough and aylesbury from until this is due to high track temperatures ^cameron,train prince aylesbury track temperature
1.417365280821551e+18,2021-07-20 06:06:30+00:00,['1417365280821551104'],"@reliance760 It’s really sad. But no one need suffer alone. @samaritans are always there to help, to listen and to be that shoulder someone might need right now. Don’t let inner feelings get the better of someone. ^Cameron", it’s really sad but no one need suffer alone  are always there to help to listen and to be that shoulder someone might need right now don’t let inner feelings get the better of someone ^cameron,need someone feeling someone ^cameron
1.4171983484954624e+18,2021-07-19 19:03:11+00:00,['1417198348495462405'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4171982180316365e+18,2021-07-19 19:02:40+00:00,['1417198218031636483'],⚠️ #125UPDATE - Major disruption between London and Stevenage via Welwyn Garden City is now expected until the end of the day. ^Cameron,   major disruption between london and stevenage via welwyn garden city is now expected until the end of the day ^cameron,disruption london stevenage garden city ^cameron
1.4171980660258324e+18,2021-07-19 19:02:03+00:00,['1417198066025832448'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4171980121667748e+18,2021-07-19 19:01:51+00:00,['1417198012166774784'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.41719789288491e+18,2021-07-19 19:01:22+00:00,['1417197892884910080'],⚠️ #125UPDATE - Disruption is now expected until 20:30. All lines are now open. ^Cameron,   disruption is now expected until all lines are now open ^cameron,disruption line ^cameron
1.4171900196185088e+18,2021-07-19 18:30:05+00:00,['1417190019618508805'],🆕 #125NEW - Disruption to / from #LondonCharingCross expected until 21:00. This is due to trespassers. ^Cameron,   disruption to  from  expected until this is due to trespassers ^cameron,disruption trespasser
1.4171687010576015e+18,2021-07-19 17:05:22+00:00,['1417168701057601541'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4171683524857815e+18,2021-07-19 17:03:59+00:00,['1417168352485781509'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4171681345538867e+18,2021-07-19 17:03:07+00:00,['1417168134553886720'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4171673279934177e+18,2021-07-19 16:59:55+00:00,['1417167327993417734'],⚠️ #125UPDATE - Disruption is now expected until 19:15. •East Midlands Railway services via any reasonable route •Northern services via any reasonable route •Metrolink between Manchester Victoria and Manchester Victoria. ^Cameron,   disruption is now expected until east midlands railway services via any reasonable route northern services via any reasonable route metrolink between manchester victoria and manchester victoria ^cameron,disruption midland railway service route service route metrolink manchester victoria manchester victoria
1.417167181717164e+18,2021-07-19 16:59:20+00:00,['1417167181717164036'],@Mellor_8 Good afternoon. Disruption is now expected until 19:15. Ticket acceptance: •East Midlands Railway services via any reasonable route •Northern services via any reasonable route •Metrolink between Manchester Victoria and Manchester Victoria. ^Cameron, good afternoon disruption is now expected until ticket acceptance east midlands railway services via any reasonable route northern services via any reasonable route metrolink between manchester victoria and manchester victoria ^cameron,afternoon disruption ticket acceptance midland railway service route service route metrolink manchester victoria manchester victoria
1.4171564611641262e+18,2021-07-19 16:16:44+00:00,['1417156461164126208'],🆕 #125NEW - Disruption between #Huyton and Liverpool Lime Street expected until 18:00. This is due to a broken down train. ^Cameron,   disruption between  and liverpool lime street expected until this is due to a broken down train ^cameron,disruption liverpool street train ^cameron
1.4171516284912435e+18,2021-07-19 15:57:32+00:00,['1417151628491243529'],🆕 #125NEW - Disruption to Thameslink services between Gravesend and Strood expected until 17:45. This is due to an obstruction. ^Cameron,   disruption to thameslink services between gravesend and strood expected until this is due to an obstruction ^cameron,disruption service gravesend strood obstruction ^cameron
1.4171491411599237e+18,2021-07-19 15:47:39+00:00,['1417149141159923713'],🆕 #125NEW - Disruption between #Newbury and Bedwyn expected until 21:30. This is due to more trains than usual needing repairs. ^Cameron,   disruption between  and bedwyn expected until this is due to more trains than usual needing repairs ^cameron,disruption bedwyn train repair ^cameron
1.417141886494679e+18,2021-07-19 15:18:49+00:00,['1417141886494679041'],⚠️ #125UPDATE - Disruption is now expected until 16:30. ^Cameron,   disruption is now expected until ^cameron,disruption ^cameron
1.4171417667891405e+18,2021-07-19 15:18:21+00:00,['1417141766789140483'],⚠️ #125UPDATE - Delays between York and Harrogate expected until 18:00. ^Cameron,   delays between york and harrogate expected until ^cameron,york harrogate ^cameron
1.4171151595381596e+18,2021-07-19 13:32:37+00:00,['1417115159538159619'],🆕 #125NEW - Disruption between Leicester and Bedford expected until 17:30. This is sadly due to a person being hit by a train. ^Cameron,   disruption between leicester and bedford expected until this is sadly due to a person being hit by a train ^cameron,disruption leicester bedford person train ^cameron
1.4171093787008246e+18,2021-07-19 13:09:39+00:00,['1417109378700824577'],✅ #125ENDED - Disruption has now ended. ^Cameron,   disruption has now ended ^cameron,disruption ^cameron
1.4171092497176412e+18,2021-07-19 13:09:08+00:00,['1417109249717641226'],⚠️ #125UPDATE - Disruption is now expected until 14:30. ^Cameron,   disruption is now expected until ^cameron,disruption ^cameron
1.4171090623160812e+18,2021-07-19 13:08:23+00:00,['1417109062316081153'],⚠️ #125UPDATE - Disruption is now expected until 15:30. ^Cameron,   disruption is now expected until ^cameron,disruption ^cameron
