id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5642470276383048e+18,2022-08-29 13:42:08+00:00,['1564247027638304768'],@lynnellenbooth They might as well leave the Christmas stock out all year !!🤣🤣, they might as well leave the christmas stock out all year ,christmas stock year
1.5642012143546368e+18,2022-08-29 10:40:05+00:00,['1564201214354636801'],@Shefali_oza Have s good Bank Holiday Monday Shefali, have s good bank holiday monday shefali,bank holiday shefali
1.5642006830705295e+18,2022-08-29 10:37:58+00:00,['1564200683070529542'],@joanne77marine Happy birthday for yesterday Joanne, happy birthday for yesterday joanne,birthday yesterday joanne
1.5634468972387533e+18,2022-08-27 08:42:42+00:00,['1563446897238753280'],@Jeagles319 Could I please share this in my Transport Travel Group on Facebook ?, could i please share this in my transport travel group on facebook ,share transport travel group facebook
1.562923297301418e+18,2022-08-25 22:02:06+00:00,['1562923297301417986'],Britain's oldest ever rescue dog is desperate for a home - and he loves classical music - Mirror Online https://t.co/er14SKm8MW,britain's oldest ever rescue dog is desperate for a home  and he loves classical music  mirror online ,rescue home music mirror online
1.5629228062242447e+18,2022-08-25 22:00:09+00:00,['1562922806224244737'],"Dogs 'cry happy tears' when their owners come home, new study reveals - World News - Mirror Online https://t.co/YVOV4Qif8S",dogs cry happy tears when their owners come home new study reveals  world news  mirror online ,tear owner home study reveals world news mirror online
1.5629226300173353e+18,2022-08-25 21:59:27+00:00,['1562922630017335297'],Miracle dog survives plunging off 100ft cliff edge then gets reunited with owner - Mirror Online https://t.co/DdFI3aWvhH,miracle dog survives plunging off cliff edge then gets reunited with owner  mirror online ,miracle cliff edge owner
1.5628617660270674e+18,2022-08-25 17:57:36+00:00,['1562861766027067393'],"Dogs calmed more by classical music than audiobooks, new research shows - BBC News https://t.co/auixEbm2jh",dogs calmed more by classical music than audiobooks new research shows  bbc news ,music research news
1.5617843891719045e+18,2022-08-22 18:36:29+00:00,['1561784389171904516'],Heroic firefighters save last three dogs trapped inside a tragic kennel fire - Mirror Online https://t.co/tLkG1tXTck,heroic firefighters save last three dogs trapped inside a tragic kennel fire  mirror online ,heroic firefighter kennel fire mirror online
1.561784158711595e+18,2022-08-22 18:35:34+00:00,['1561784158711595009'],Missing dog found 500ft underground by heroic cavers after two-month search - Mirror Online https://t.co/MMA2JE9iu2,missing dog found underground by heroic cavers after twomonth search  mirror online ,heroic cavers search mirror online
1.561074658933457e+18,2022-08-20 19:36:16+00:00,['1561074658933456903'],@Hawkins65S Great photo Sonia, great photo sonia,photo sonia
1.5606933399759995e+18,2022-08-19 18:21:03+00:00,['1560693339975999488'],Adorable puppy who is 'very much a blank canvas' needs family to love him - Mirror Online https://t.co/AP0K5ThYz2,adorable puppy who is very much a blank canvas needs family to love him  mirror online ,puppy canvas need family mirror online
1.5606931018988913e+18,2022-08-19 18:20:06+00:00,['1560693101898891271'],Dog owner in stitches over photo Amazon driver left as proof of delivery - Mirror Online https://t.co/CjZAlpB0GY,dog owner in stitches over photo amazon driver left as proof of delivery  mirror online ,owner stitch photo amazon driver proof delivery mirror online
1.5606927865880123e+18,2022-08-19 18:18:51+00:00,['1560692786588012545'],'Clever' dog leaves people in stitches as it's spotted surfing along a beach - Mirror Online https://t.co/SbETifKs7Y,clever dog leaves people in stitches as it's spotted surfing along a beach  mirror online ,clever people stitch beach mirror online
1.55984155471351e+18,2022-08-17 09:56:21+00:00,['1559841554713509889'],“Thames Water announces hosepipe ban in London starting next week 💦” by @myldn https://t.co/RxIqgOehc8,thames water announces hosepipe ban in london starting next week  by  ,thames water announces london week
1.5594992095812037e+18,2022-08-16 11:16:00+00:00,['1559499209581203457'],Rescue puppies get pizza topping names like bacon and cheese - but not pineapple - Mirror Online https://t.co/o9Phbx5REx,rescue puppies get pizza topping names like bacon and cheese  but not pineapple  mirror online ,rescue puppy name bacon mirror online
1.5594989683625329e+18,2022-08-16 11:15:02+00:00,['1559498968362532864'],Pets at Home Treat Tube Tower Dog Toy Yellow | Pets At Home https://t.co/4EMPqxTIGa,pets at home treat tube tower dog toy yellow  pets at home ,home treat tube tower home
1.5594986410768998e+18,2022-08-16 11:13:44+00:00,['1559498641076899843'],Pet dog returned to owner after being missing for seven painful years - Mirror Online https://t.co/KcpYp4uWP8,pet dog returned to owner after being missing for seven painful years  mirror online ,owner year mirror online
1.5594983752544748e+18,2022-08-16 11:12:41+00:00,['1559498375254474753'],Dog groomer leaves customers in hysterics over salon sign explaining prices - Mirror Online https://t.co/BmXm5VSL5t,dog groomer leaves customers in hysterics over salon sign explaining prices  mirror online ,groomer customer hysteric sign price mirror online
1.559454326417924e+18,2022-08-16 08:17:39+00:00,['1559454326417924096'],@MartinG8177 thanks for the retweet 👍, thanks for the retweet ,thanks retweet
1.559453853686399e+18,2022-08-16 08:15:46+00:00,['1559453853686398976'],@Hawkins65S Good morning Sonia 🌺☀️, good morning sonia ,morning sonia
1.5594229785589432e+18,2022-08-16 06:13:05+00:00,['1559422978558943238'],@shrewsmorris thanks for the retweet - much appreciated 👍, thanks for the retweet  much appreciated ,thanks retweet
1.5593296289338163e+18,2022-08-16 00:02:09+00:00,['1559329628933816321'],@ShropDisNetwork Don’t forget - this Saturday - 20th August from 11:00 until 12:00ish - Pop Up Chat Together will be having an online chat using Zoom. Join in and have a chat with some friendly and supportive folk about mental health issues and anything else., don’t forget  this saturday  august from until  pop up chat together will be having an online chat using zoom join in and have a chat with some friendly and supportive folk about mental health issues and anything else,forget saturday august online chat zoom join chat folk health issue anything
1.5593294568749793e+18,2022-08-16 00:01:28+00:00,['1559329456874979334'],@shrewsmorris Don’t forget - this Saturday - 20th August from 11:00 until 12:00ish - Pop Up Chat Together will be having an online chat using Zoom. Join in and have a chat with some friendly and supportive folk about mental health issues and anything else., don’t forget  this saturday  august from until  pop up chat together will be having an online chat using zoom join in and have a chat with some friendly and supportive folk about mental health issues and anything else,forget saturday august online chat zoom join chat folk health issue anything
1.5593292575826944e+18,2022-08-16 00:00:40+00:00,['1559329257582694400'],@ChatTogether Don’t forget - this Saturday - 20th August from 11:00 until 12:00ish - Pop Up Chat Together will be having an online chat using Zoom. Join in and have a chat with some friendly and supportive folk about mental health issues and anything else., don’t forget  this saturday  august from until  pop up chat together will be having an online chat using zoom join in and have a chat with some friendly and supportive folk about mental health issues and anything else,forget saturday august online chat zoom join chat folk health issue anything
1.558386487183528e+18,2022-08-13 09:34:26+00:00,['1558386487183527936'],Adorable dog who races around in pink wheelchair is crying out for new home - Mirror Online https://t.co/Mpx3jokBPe,adorable dog who races around in pink wheelchair is crying out for new home  mirror online ,pink wheelchair home mirror online
1.5583860137682248e+18,2022-08-13 09:32:33+00:00,['1558386013768224768'],Dog's miraculous recovery after being shot in the head at close range - Mirror Online https://t.co/vCGZELcPP8,dog's miraculous recovery after being shot in the head at close range  mirror online ,recovery head range mirror online
1.558385790790652e+18,2022-08-13 09:31:40+00:00,['1558385790790651904'],Vet issues stark warning to dog owners who have artificial grass in their garden - Mirror Online https://t.co/yaf6JLVrhU,vet issues stark warning to dog owners who have artificial grass in their garden  mirror online ,issue owner grass garden mirror online
1.558050851922608e+18,2022-08-12 11:20:44+00:00,['1558050851922608128'],https://t.co/XXmVRLygFD Drought declared in several parts of England https://t.co/lMCyHhNx4c, drought declared in several parts of england ,drought part england
1.5580210555534582e+18,2022-08-12 09:22:20+00:00,['1558021055553458176'],Energy bills could go up before October price cap rise - BBC News https://t.co/huSAS9J2Qv,energy bills could go up before october price cap rise  bbc news ,energy bill price news
1.556741233913041e+18,2022-08-08 20:36:47+00:00,['1556741233913040896'],"Olivia Newton-John, pop singer and ‘Grease’ star, dies at 73 - The Washington Post https://t.co/d4yGZ7rFNl",olivia newtonjohn pop singer and grease star dies at  the washington post ,olivia newtonjohn singer grease star washington post
1.5567085454034207e+18,2022-08-08 18:26:54+00:00,['1556708545403420672'],Dog and chipmunk are best buddies and hang out together all day long - Mirror Online https://t.co/yEfzDabEYe,dog and chipmunk are best buddies and hang out together all day long  mirror online ,chipmunk buddy mirror online
1.556707699487916e+18,2022-08-08 18:23:32+00:00,['1556707699487916037'],"Furbo Dog Camera: Full HD Wifi Pet Camera with 2-Way-Audio, Treat Tossing, Night Vision and Barking Alerts, Designed for Dogs, Works with Amazon Alexa (As Seen On Paul O'Grady - For the Love of Dogs) : https://t.co/OBSx5ZiEhL: Pet Supplies https://t.co/omWvXHBaMM",furbo dog camera full hd wifi pet camera with treat tossing night vision and barking alerts designed for dogs works with amazon alexa as seen on paul o'grady  for the love of dogs   pet supplies ,furbo camera wifi camera treat night vision barking alert work alexa paul love supply
1.5567071122182308e+18,2022-08-08 18:21:12+00:00,['1556707112218230786'],Blue-green algae warning to dog owners - Staffordshire Live@ https://t.co/83KqD7zLKE,bluegreen algae warning to dog owners  staffordshire live ,algae owner
1.556085044866945e+18,2022-08-07 01:09:20+00:00,['1556085044866945025'],@kit2kat He has no concept of what life is like for real people and he isn’t the only one. Remember I D S spending £39 on a breakfast and E E P having a chauffeur driven car from his office to the commons when his office was a short Tube ride away ?, he has no concept of what life is like for real people and he isn’t the only one remember i d s spending  on a breakfast and e e p having a chauffeur driven car from his office to the commons when his office was a short tube ride away ,concept life people remember spending breakfast chauffeur office common office tube
1.5558084510114202e+18,2022-08-06 06:50:14+00:00,['1555808451011420160'],Have Scientists Been Wrong About Alzheimer’s for Decades? - Intelligencer https://t.co/WmK4srf7k5,have scientists been wrong about alzheimer’s for decades  intelligencer ,scientist decade intelligencer
1.5541911280518144e+18,2022-08-01 19:43:35+00:00,['1554191128051814408'],Blind dog with ears like Dumbo is desperately searching for new home - Mirror Online https://t.co/SK7TQtyRXu,blind dog with ears like dumbo is desperately searching for new home  mirror online ,dumbo home mirror online
1.5541908885654487e+18,2022-08-01 19:42:37+00:00,['1554190888565448704'],"Dogs might actually be able to 'see' with their noses, a new study finds - Mirror Online https://t.co/aNlqELO87a",dogs might actually be able to see with their noses a new study finds  mirror online ,nose study mirror online
1.554190730536575e+18,2022-08-01 19:42:00+00:00,['1554190730536574978'],People in stitches over hilarious dog who looks permanently surprised - Mirror Online https://t.co/zJAYT03wID,people in stitches over hilarious dog who looks permanently surprised  mirror online ,people stitch mirror online
1.553404971005223e+18,2022-07-30 15:39:40+00:00,['1553404971005222913'],Adorable dog with three legs is desperately searching for new home - Mirror Online https://t.co/rYH0RCjOWp,adorable dog with three legs is desperately searching for new home  mirror online ,home mirror online
