,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
94363,94363,luck,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,1.0,True,@Mandeep_Lally @GSTTnhs @UHDBTrust @nicky_brock @lizzierowland10 @CathyWinfield @hill_karenhill3 @FNightingaleF Good luck
29938,29938,think,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.4831646765041801,True,"@deanoshoes I said to her ""think about what you've just said and ask me again"" 🤯"
32293,32293,kick,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,1.0,False,Yesssssss @stephhoughton2 great free kick!! Come on!!! #WWC2019 #bbcsport 🦁🦁🦁
91087,91087,luck sister,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.0688849681918058,False,"Good luck @kimleadbeater you have worked so hard, your sister would be proud of you. https://t.co/85TV8JlGwC"
95016,95016,luck role,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.466695697208365,False,@KrishnaKallian1 Good luck in your new role
317,317,shirt belongs work,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,1.0,True,This beautiful shirt belongs to MrM 😍 such fantastic work @masato_jones ❤️ https://t.co/ePhRbC22GG
77207,77207,beautiful,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,1.0,True,@SigsworthJanice Beautiful for #NursesActive https://t.co/gEFROTrMAl
35436,35436,photo,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.63577601063988,True,I am in this photo and I don’t like it 😜 #AcademicChatter https://t.co/QXgVTf4h40
50130,50130,argh,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,1.0,True,@brielarson @taylorswift13 Argh
60312,60312,picture,3,3_congratulation_luck_photo_brilliant,congratulation - luck - photo - brilliant - picture - view - colour - award - hill - shirt,0.4576732788181044,True,@badlydrawnroy This picture is adorable ❤️
