,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
36821,36821,jacob book review,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.5656921187965757,False,Deep Down There by Oli Jacobs - Book Review https://t.co/7ExIFvEOhX via @cats_herding
69565,69565,month,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.8371977726872953,True,It’s Georgie month! @_WAHF #DogsofTwittter https://t.co/JkCqHqgdqi
1868,1868,sooo,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,True,@_ruvva It’s sooo sad
51008,51008,opps character name section programme,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,False,Opps … when they get your character name wrong in one section of the programme 🤣🤦🏼‍♂️ @LizzieBea3 @sisteractsocial https://t.co/bGofYK3B4q
32527,32527,premier league,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.5817641283816022,False,@SkySportsNews @TheAnfieldWrap @premierleague Premier league 100%
4778,4778,radio,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.2475994263841143,False,@KIResists @AlisonKrauss @RobertPlant @Millennium_Park You look exactly as I imagined on my radio
146,146,parent teenager,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.2383499288094386,False,@Novembervivi I’m hypothetically almost the parent of a teenager… that’s weird enough.
69095,69095,yeah,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.7172092399528249,True,@emceezkin Yeah
36387,36387,radio kiltie jackson,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.8249200658305238,False,#BookExtract of Radio Ha Ha by Kiltie Jackson @KiltieJackson @SpellBoundBks @ZooloosBT #KiltieJackson #RadioHaHa #ZooloosBookTours https://t.co/0F34oTlVxN via @zooloo2008
33453,33453,link address online yeah online,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,False,Well first day is going well. Not a single one of us can find the link for the Dean’s welcome address 🤣 ‘Available online’ YEAH BUT ONLINE WHERE THO???? 😭
94426,94426,something month,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,1.0,False,@CharlotteHawkns @GMB This is something I have battled with the past 10 months.
31545,31545,series suggestion please,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.3370574504941929,False,Netflix series suggestions pretty please...👊🏻
57535,57535,conference feature professor everington place book,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.8562931598918249,False,"Day 2 of our free #qni2021 conference features @Jochurchill4 @JonAshworth @ronkeadejolu Professor Sam Everington OBE, @SAPHNAsharonOBE @Alison_Morton2 and many more! Taking place 11-15 Oct, it's now available to book: https://t.co/S4vnHECwmt https://t.co/zbnDgaFEEN"
622,622,time september essay today,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.6491940605729979,False,"For the first time since September, I don’t have to think about writing an essay today. I could cry."
37473,37473,spotlight heart arelium twelve book robin,2,2_book_month_conference_place,book - month - conference - place - review - kind - series - coach - radio - programme,0.577203223124937,False,Spotlight on The Broken Heart of Arelium (The War of the Twelve book 1) by Alex Robins - Blog Tour https://t.co/rxIqtO0uR5 via @cats_herding
