,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
58405,58405,thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.799407650965049,True,"Thanks for the new cat bed, on #Flickr https://t.co/TOEKxK7rZn #Photography https://t.co/7vdmcNxiQG"
79388,79388,experience wait,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@Guy_Stallard @sajidjavid @NHSuk Hope she recovers well. Bad enough experience without the wait.
66180,66180,mine,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.7767113359721469,True,Wishing mine and all the lovely mums out there a happy Mother’s Day 💐 https://t.co/ZX2sm2MrSb
24436,24436,thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0426915828680721,True,@OrlahealthPA @dexcom Thanks for that - I have been trying to figure out why
59702,59702,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8951617424820862,True,@ncl_medic ‘My friends call me Jo’ 😬
84629,84629,mine,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,"@TimAlle97055825 Hey, Tim!! How is your day? Mine is crazy!! 🤪🤪"
64199,64199,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8485942691457743,True,When you meet your girlfriend’s best friend.... https://t.co/YqUkHQUGou
1752,1752,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8563575979021073,True,"I love my friends, they really try for me 🥺"
94475,94475,response,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.6804328049511842,True,@UHDBTrust @samaritans @YoungMindsUK @PAPYRUS_tweets @theCALMzone These are helpful too and quick response https://t.co/I5lLuo6CPi
82892,82892,people experience thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0203029527230072,False,"@swebb156 Great to have people who have experience of these; we will be looking at this for sure, thanks for being here and sharing Stuart :) #weldns"
71017,71017,couldnt comment anyways mine pasty,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0037035527739944,False,"@gill_godfrey @Kernow_King …couldn’t possibly comment. Anyways, am off down the mine with my pasty."
65831,65831,thank friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0013009085373836,False,@userchooser Thank you my friend ☺️
2257,2257,please,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.4378322283123502,True,@PattieSugarDee Please 😭😭 I’m not ready for the end
81578,81578,promise gain blame,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,False,@stevie_moffat @HUGEWolf It was purely on the promise of financial gain. Blame @wolvesbradders
51928,51928,something area,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@DrRanj @theartofldn @TakeAMoment_UK @PicLights 🥳👍👏🏻 Something for me to do tmrw when in the area #TakeAMoment2022
71004,71004,bacon,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,False,@treveharris Egg and bacon pie 😍
94311,94311,thought friend family,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@fernandof1974 Thoughts to my friends who have families affected
7421,7421,friend thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0013156689470896,False,Please help our friends at @TootComKitchen if you’re able to. Many thanks 🙏🏼 https://t.co/YCEgdw0MF5
12047,12047,none,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@lorraine_teuten None of them can lol
29326,29326,mine week skull,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8855063633929157,False,@kikerd Do it. I'm having all mine chopped off this week. Would shave it completely if i didnt have a lumpy skull!
64584,64584,anything,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.1211924073726688,True,@shaun_running Ah I’m not running. Have been injured so haven’t entered anything. Are you?
60569,60569,nobody shit,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,False,@notjoe_robb @lewisaday True - nobody would give a shit what ‘eyebrow’ pc would have to say if he didn’t look the way he does ☕️
95827,95827,place taxi rank baggott midnight none stephen luas taxi hundred hotel city,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,False,@maeveos @Luas Actually never saw the place so bad. No taxis at ranks in baggott st lower at midnight. None on st Stephens green and had to walk to harcourt st at 130. Horrendously bad. No Luas and no taxis fie those spending hundreds on hotels. City is collapsing. Worse than in 1999
89097,89097,sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8281765613064719,True,@mbhaslam @Unite_MHNA @niadla @davidamunday @LucyColwell @jamiekomeh205 @WarrenStewart10 @UniteinHealth @MHNAUK @MyCareAcademy @MDX_MHandSW @cityalan @benhannigan Sorry I couldn’t be there but will catch up!
47650,47650,hyperinflation fascism world order,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,"Hyperinflation, Fascism and War: How the New World Order May Be Defeated Once More https://t.co/sxPYMwEhQW"
33778,33778,beer monster munch eight,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.6787296551157767,False,"Going to watch TV in bed with beer, Monster Munch and After Eights."
65541,65541,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.5482181872920188,True,@beauchamp45 You too my friend
2366,2366,nothing forever,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0017009127668949,False,Nothing stays hidden under the sun forever
49604,49604,something,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.367735076205179,True,@KamalaHarris @JoeBiden Can you do something about #antifa first!
31039,31039,thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.2615287127919565,True,@celtic_villan @SarahGarth @LissaLady @TheRAC_UK @RAC_Care Will pass this on thanks
87120,87120,oops response sorry,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0097392438142818,False,@WeNurses Oops I think I answered this one with first response. Sorry 😂😂 #WeNurses
87465,87465,friend,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8786323903195737,True,@CatHarviel1984 I see my good friend @edie_rische 💕💕💕💕💕💕💕💕💕💕💕💕💕
17312,17312,friend thanks,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0012961528880079,False,"@AdrianElFNP Adrian, my friend, thanks so much. I appreciate you so much."
93189,93189,cool,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.8351408817822786,True,"@amypond4ever Cool, will stick to taxis"
79524,79524,item family year,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.9572913203752722,False,@PhilipSerrell Is it from items sold of by the family over last few years?
2723,2723,school,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.6467125077412628,True,I hate unorganised schools 😭
95775,95775,something,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.2532237710312219,True,@miriamtighe_ie @OrnaMulcahy Something like this. https://t.co/UpvklQge8s
70062,70062,response,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,1.0,True,@Wangleberry The appropriate response
52922,52922,thanks query response,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.0165923323121591,False,"@tylergjames_ @OSFramework @OpenAcademics Hi there - thanks for reaching out! I will follow up this query for you, and keep you updated with the response."
28207,28207,sorry game,8,8_thanks_friend_sorry_mine,thanks - friend - sorry - mine - please - something - nothing - anything - experience - reality,0.4667925522575615,False,@ctionevan Sorry! I was multi-tasking with Jays game on.
