Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,0,0,1.565107857556738e+18,2022-08-31 22:42:46+00:00,['1565107857556738048'],"to deliver first aid if required. “Stop,drop,roll” as @ccarmichael_83 demonstrated once when I ran a simulation with @LecturerLee on a walk on the Malverns 😉.I sat by your photo today Claire whilst working between meetings! 🤣. You were definitely looking over my shoulder 🤣#BCU https://t.co/KLSZBjqiaC",to deliver first aid if required “stopdroproll” as  demonstrated once when i ran a simulation with  on a walk on the malverns i sat by your photo today claire whilst working between meetings  you were definitely looking over my shoulder  ,True,False
1,1,1,1.5651058371898778e+18,2022-08-31 22:34:44+00:00,['1565105837189877760'],"Day 31 #NursesActive Where has August gone?.I’ve done my best for sure,ending with a lovely day at work with my old post reg colleague &amp; a new member of staff from Nigeria.Both burns specialists. How lucky were the mental health student nurses.They will be in a stronger position https://t.co/giwfqEp7qS",day 31  where has august gonei’ve done my best for sureending with a lovely day at work with my old post reg colleague amp a new member of staff from nigeriaboth burns specialists how lucky were the mental health student nursesthey will be in a stronger position ,True,False
2,2,2,1.5651036565333606e+18,2022-08-31 22:26:04+00:00,['1565103656533360642'],sudden withdrawal of the Soviets in 1991 was such a shock as people were unprepared.There was no money in the bank &amp; the infrastructure couldn’t be maintained.Structures were abandoned.People did feel life was better under communism.I guess life was more predictable &amp; ordered? 🤔 https://t.co/87dMLx4TQg,sudden withdrawal of the soviets in 1991 was such a shock as people were unpreparedthere was no money in the bank amp the infrastructure couldn’t be maintainedstructures were abandonedpeople did feel life was better under communismi guess life was more predictable amp ordered  ,True,False
3,3,3,1.565102186400465e+18,2022-08-31 22:20:14+00:00,['1565102186400464896'],"I was at school when I visited E Germany&amp; grew up in the “Cold War”.Gorbochov’s passing RIP is so poignant as the World seems to be more unstable sadly.When I was in Krygzstan &amp; Bishkek,the influence of the former USSR &amp; communism was evident with communal heating.I heard how the https://t.co/XvmQB3uVPv",i was at school when i visited e germanyamp grew up in the “cold war”gorbochov’s passing rip is so poignant as the world seems to be more unstable sadlywhen i was in krygzstan amp bishkekthe influence of the former ussr amp communism was evident with communal heatingi heard how the ,True,False
4,4,4,1.5650440011238482e+18,2022-08-31 18:29:01+00:00,['1565044001123848192'],"@UrbanHermit15 Yes for sure, the painful reality of life🤔🙏", yes for sure the painful reality of life,True,False
5,5,5,1.5648848165873295e+18,2022-08-31 07:56:29+00:00,['1564884816587329537'],We need the wisdom &amp; prosperity that Ganesh Chaturthi signals this year more than most for a struggling World 🙏 https://t.co/z18r3jIxzu,we need the wisdom amp prosperity that ganesh chaturthi signals this year more than most for a struggling world  ,True,False
6,6,6,1.5648820884526694e+18,2022-08-31 07:45:38+00:00,['1564882088452669441'],"Excited to have a whole morning in the classroom with Dr Jane Leaver with 3rd year,looking at Burn injuries in adults &amp; children. A welcome break from spreadsheets,emails &amp; laptop world, but some emails first ofcourse.  🤣🤣🤣🤣#simulation #burnsnursing #bcu #teachingandlearning https://t.co/43FzcGki8W",excited to have a whole morning in the classroom with dr jane leaver with 3rd yearlooking at burn injuries in adults amp children a welcome break from spreadsheetsemails amp laptop world but some emails first ofcourse      ,True,False
7,7,7,1.564760252846932e+18,2022-08-30 23:41:30+00:00,['1564760252846931969'],"evening doing NHS E-learning after a long day,masses left to do &amp; swollen ankles but tomorrow is another day&amp; pooch was loving it 👌🤣🤣 #selfcare #nature #freshair https://t.co/F9SpAteSBh",evening doing nhs elearning after a long daymasses left to do amp swollen ankles but tomorrow is another dayamp pooch was loving it     ,True,False
8,8,8,1.5647592839543355e+18,2022-08-30 23:37:39+00:00,['1564759283954335744'],"Day 30 #NursesActive I did something today that I never do, but I took a proper lunch break&amp; walked 1/2 the old drovers route whilst some food was in the oven. I can’t do it in the dark or if windy, so the dappled sunlight was a great treat🤩.A good job I did as it was a long https://t.co/wseJ7zd2EY",day 30  i did something today that i never do but i took a proper lunch breakamp walked 12 the old drovers route whilst some food was in the oven i can’t do it in the dark or if windy so the dappled sunlight was a great treata good job i did as it was a long ,True,False
11,11,11,1.5644158239969116e+18,2022-08-30 00:52:52+00:00,['1564415823996911618'],"Functional exercise today, lots of it,in an effort to get fit &amp; increase my low saturations, followed by NHS E-learning for the forthcoming flu &amp; vaccination campaign. At least 7 more units to go but I’ll get there. 👌#keepbusy #focus https://t.co/CldEjreJAx",functional exercise today lots of itin an effort to get fit amp increase my low saturations followed by nhs elearning for the forthcoming flu amp vaccination campaign at least 7 more units to go but i’ll get there   ,True,False
