Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,0,0,1.56494704714027e+18,2022-08-31 12:03:46+00:00,['1564947047140270080'],"Hear from speaker Nicola Wolfe in the session 'Spotlight on menopause and mental health'.

Register free to join: https://t.co/knBbxXSmuO

#RCNi #RCN #menopause #nursingcareer #webinar #menopauseawareness #nursingwebinar @GSTTnhs  @MenopauseMaze https://t.co/yZ6drRNPB1","hear from speaker nicola wolfe in the session spotlight on menopause and mental health

register free to join 

          ",True,False
1,1,1,1.5649368102031565e+18,2022-08-31 11:23:05+00:00,['1564936810203156481'],"Darker skin tones are often not included in clinical resources  and this can have disastrous effects on outcomes.

In this Nursing Standard news analysis we offer tips on how to assess darker skin, plus the resources available that cover all skin types.

https://t.co/6kzQsgXLo8","darker skin tones are often not included in clinical resources  and this can have disastrous effects on outcomes

in this nursing standard news analysis we offer tips on how to assess darker skin plus the resources available that cover all skin types

",True,False
2,2,2,1.564916513852752e+18,2022-08-31 10:02:26+00:00,['1564916513852751874'],"1 week to go until the Nursing Careers and Jobs Fair! Book your free spot to learn more about what it takes to land your next nursing job role.

Register here: https://t.co/LXm90F56SR

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/UJc5Q8ZFZl","1 week to go until the nursing careers and jobs fair book your free spot to learn more about what it takes to land your next nursing job role

register here 

      ",True,False
5,5,5,1.5646295294731878e+18,2022-08-30 15:02:03+00:00,['1564629529473187849'],"What are your views on menopause leave?

Time off work for women with menopause symptoms would seem like a good way to help the NHS retain some of its most experienced nurses

Nursing Standard's Readers' Panel give their opinion on this method of support

https://t.co/3KQoLSu7lU","what are your views on menopause leave

time off work for women with menopause symptoms would seem like a good way to help the nhs retain some of its most experienced nurses

nursing standards readers panel give their opinion on this method of support

",True,False
22,22,22,1.5641916913047552e+18,2022-08-29 10:02:15+00:00,['1564191691304755205'],"There is still time left to get your free ticket to attend RCNi Nursing Careers and Jobs Fair, taking place from 8th - 9th September in London.

Secure your spot: https://t.co/LXm90F56SR

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/8YgGqYR0IH","there is still time left to get your free ticket to attend rcni nursing careers and jobs fair taking place from 8th  9th september in london

secure your spot 

      ",True,False
23,23,23,1.5641614478522122e+18,2022-08-29 08:02:04+00:00,['1564161447852212224'],"Attend the ‘Supporting patients with the menopause’ webinar taking place on 21st September to learn how to improve your process of identifying, treating and supporting patients through the menopause. 

Register now: https://t.co/knBbxXSmuO

#RCNi #RCN #menopause https://t.co/umrfjU52Jb","attend the ‘supporting patients with the menopause’ webinar taking place on 21st september to learn how to improve your process of identifying treating and supporting patients through the menopause 

register now 

   ",True,False
24,24,24,1.5638290502415892e+18,2022-08-28 10:01:14+00:00,['1563829050241589248'],"Exciting speaker announcement! @WhittingRebecca will be joining us at ‘Inspiring Practical Improvement in Wound Care’, the free CPD Webinar for nurses on 13 September.

Register free: https://t.co/rFbOXSa90c

#RCNi  #nursingcareer #webinar #CPD #woundcare  @KSSAHSN https://t.co/vOXpwHqHsn","exciting speaker announcement  will be joining us at ‘inspiring practical improvement in wound care’ the free cpd webinar for nurses on 13 september

register free 

        ",True,False
25,25,25,1.563538129528963e+18,2022-08-27 14:45:13+00:00,['1563538129528963072'],"Free coffee or tea and a £25 Amazon voucher are up for grabs! All you have to do is attend the Nursing Careers and Jobs Fair on 8th or 9th of September between 10-11am or 1-2pm.

Register here: https://t.co/LXm90F5EIp
 
#RCNi #nursingcareer #nursingstudent #CPD #UKnurses https://t.co/VLEBHgc6O5","free coffee or tea and a £25 amazon voucher are up for grabs all you have to do is attend the nursing careers and jobs fair on 8th or 9th of september between 1011am or 12pm

register here 
 
     ",True,False
26,26,26,1.563184559822213e+18,2022-08-26 15:20:16+00:00,['1563184559822213124'],"Driven by the latest data, research, and personal experiences, ‘Supporting patients with the menopause’ will support nurses with guidance on offering the very best care to their patients.

Register here: https://t.co/knBbxXAL6e

#RCNi #menopause #nursingcareer #menopauseawareness https://t.co/wLE91KN760","driven by the latest data research and personal experiences ‘supporting patients with the menopause’ will support nurses with guidance on offering the very best care to their patients

register here 

    ",True,False
27,27,27,1.563135063298298e+18,2022-08-26 12:03:35+00:00,['1563135063298297856'],"What skills  do you need for your first nursing role? How can you prepare for this type of role? Learn more at RCNi’s Nursing Careers and Jobs Fair on 8th - 9th September.

Book your spot: https://t.co/LXm90F5EIp

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/fuqYiRylrT","what skills  do you need for your first nursing role how can you prepare for this type of role learn more at rcni’s nursing careers and jobs fair on 8th  9th september

book your spot 

      ",True,False
