Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
0,0,0,1.5640122728127242e+18,2022-08-28 22:09:18+00:00,['1564012272812724224'],https://t.co/Dl5mpikpL9,,True,False
1,1,1,1.5624829926350725e+18,2022-08-24 16:52:29+00:00,['1562482992635072514'],"@crispycritter48 @EM_RESUS This is by far the best answer, and the most obvious.",  this is by far the best answer and the most obvious,True,False
2,2,2,1.5624825819746345e+18,2022-08-24 16:50:51+00:00,['1562482581974634496'],@EM_RESUS Sam! How have you been? I hope well. 😃 Could this be IV contrast extravasation, sam how have you been i hope well  could this be iv contrast extravasation,True,False
3,3,3,1.5622668697297306e+18,2022-08-24 02:33:41+00:00,['1562266869729730561'],I felt this. Great post! https://t.co/0VspwdA1e7,i felt this great post ,True,False
4,4,4,1.5620794300502098e+18,2022-08-23 14:08:52+00:00,['1562079430050209795'],Every Monday night is #LadiesNight ⁦@CigarsWilde⁩ just a south of #FortWorth. Maybe I’ll see you there! https://t.co/Ohab5Fuhe6,every monday night is  ⁦⁩ just a south of  maybe i’ll see you there ,True,False
5,5,5,1.560466794745401e+18,2022-08-19 03:20:50+00:00,['1560466794745401344'],I’ll be sure to post my review here.,i’ll be sure to post my review here,True,False
6,6,6,1.5604667936381174e+18,2022-08-19 03:20:50+00:00,['1560466793638117376'],"I’m told by more than a few, with this post-COVID incendiary attitude, which is seemingly pervading our health systems across the U.S., for reasons we all know exist (for another post). I’m hoping this book can further equip our new nurses as they navigate new waters…",i’m told by more than a few with this postcovid incendiary attitude which is seemingly pervading our health systems across the us for reasons we all know exist for another post i’m hoping this book can further equip our new nurses as they navigate new waters…,True,False
7,7,7,1.5604667912012268e+18,2022-08-19 03:20:49+00:00,['1560466791201226752'],"Dave and I spoke a few days ago about his new book, #BrandNewNurse, about which I’m very excited! 😃 I’m an advocate for new nurses. I hope this will be helpful. Unfortunately for many of these new RNs joining our ranks, in many facilities, they’re being precepted by RNs,… https://t.co/KqAxRljT53",dave and i spoke a few days ago about his new book  about which i’m very excited  i’m an advocate for new nurses i hope this will be helpful unfortunately for many of these new rns joining our ranks in many facilities they’re being precepted by rns… ,True,False
8,8,8,1.560087779119448e+18,2022-08-18 02:14:46+00:00,['1560087779119448066'],@keepitrealrn That sounds like it has great book potential, that sounds like it has great book potential,True,False
9,9,9,1.5600246707700122e+18,2022-08-17 22:04:00+00:00,['1560024670770012161'],@markwharveyaprn @alzassociation Hey mark! Thanks so much. I hope you’ve been doing well!,  hey mark thanks so much i hope you’ve been doing well,True,False
10,10,10,1.560012072917803e+18,2022-08-17 21:13:56+00:00,['1560012072917803015'],We’ve all been touched by Alzheimer’s Disease or Dementia in some way. Thanks for featuring me @alzassociation 😊 https://t.co/WoWF5sVyWk,we’ve all been touched by alzheimer’s disease or dementia in some way thanks for featuring me   ,True,False
11,11,11,1.5599548909101425e+18,2022-08-17 17:26:43+00:00,['1559954890910142464'],"Passing this info along from my cousin, who is an amazing person btw. Teachers, thank you for what you do. You deserve more. I hope this might help those of you looking for a home.
#Teachers #teachersrock #teachersmatter https://t.co/hBWyzGS62x","passing this info along from my cousin who is an amazing person btw teachers thank you for what you do you deserve more i hope this might help those of you looking for a home
   ",True,False
12,12,12,1.5598847349513708e+18,2022-08-17 12:47:56+00:00,['1559884734951370752'],Presenting on Delirium Prevention and improved implementation strategies in our ICUs this morning with my ICU Intensivist team. I love this stuff! Have I mentioned I used to be an offshore oilfield roughneck? Crazy! 😄,presenting on delirium prevention and improved implementation strategies in our icus this morning with my icu intensivist team i love this stuff have i mentioned i used to be an offshore oilfield roughneck crazy ,True,False
13,13,13,1.5596245886566113e+18,2022-08-16 19:34:13+00:00,['1559624588656611328'],https://t.co/P7iIR07aPK,,True,False
