,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
26920,26920,stuff fantastic afternoon,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1098958930939231,False,Do you know what @sportyneil @Midgeridoo …this stuff is ABSOLUTELY gorgeous and gets better with age - fantastic on an afternoon like this when cooking - WOW! 🍹 👌🤪 https://t.co/zeOcIQXBNe
79060,79060,sorry,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5066720804957554,True,@eltamaniRN @Ife_Oluwanimi @proudnursemj @alphaieltsgurus @NurseLade @_Nursepreneur Sorry ma. I'll add you
40071,40071,thanks week luck year help anything,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@cathi_leah @CCCUNursing Right back at you chick. You’re going be amazing. Thanks for helping me on me first week! And good luck with starting year three. Always around if you need any help with anything ☺️
7226,7226,morning,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4725217885370168,True,Good morning. @EOloidi @amrakunj @layton_winter @AnnieEloiseLam1 @ErikaPetrie2 #EverydayKindness #KindnessEveryday https://t.co/ebvYavcXPW
79221,79221,afternoon,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7211693595966828,True,"@Bigzavi Bam, good afternoon 😊"
94104,94104,relief home,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@RFHunt1 That’s a relief! So glad she is home. 😃
7918,7918,honey hotel packet chocolate,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5988801693089661,False,@iainl7 I bought no honey. I just gazed at her hat. The gin was wonderful. Back to the hotel now with my $18 packet of ‘healthy’ hot chocolate.
123150,123150,morning luvly,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3708618305600065,False,@jennifersterri1 Morning luvly
47288,47288,book hope blast,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3149739797189177,False,@claymcleod @ABAbook @quirkbooks One of my most excited about books of 2022! Hope you had a blast 🙂
115739,115739,vibe,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,halloween vibes... 🎶 #halloween2021 https://t.co/kTtH3qPDox
126477,126477,well woman,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@john_hallw @lolemma555 @RichardJMurphy @MichaelRosenYes @premnsikka @Rachael_Swindon @DanPriceSeattle @Thelma_DWalker Love this. Well said that woman!
111882,111882,seafront,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.626521541644322,False,So calm just off the seafront! #NursesActive https://t.co/X1hQ0KoNI9
112697,112697,visit site office today coffee thank,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.077018632647445,False,@AndyBrittin @MerlynMarsden a quick visit to the site office today to say Hi and given a lovely cup of coffee - thank you 😊 https://t.co/m1rgmQF6vS
21358,21358,gain inch police value serviceamp difference,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5831990750462798,False,@pauljebb1 Well it was our gain! .I was too short by .5 of an inch for the Police but many values of service&amp; wanting to make a difference are the same.
7517,7517,morning,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4396532012775336,True,@mrsbiffo01 @LindaChibuzor @ClaireHowells10 @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @ciarale01 @Maggiew56700896 @MaryReidy11 Morning @mrsbiffo01
6758,6758,morning,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7374348991247726,True,Good morning @LindaChibuzor @ClaireHowells10 @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @Maggiew56700896 @MaryReidy11 #EverydayKindness #KindnessEveryday https://t.co/qCUZxSa9Uj
10840,10840,joining gang,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@RhtTaylor Yay! Another #teamIOW joining in the #nursesactive gang!
38762,38762,saturday,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0355648326665233,True,@GilmoreJNurse Are you going to Medway pride next Saturday?
127211,127211,read people user,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0233522611890542,False,@MMMConlon @Stirling_Health @Stirling_Nurse Good read for #EmergencyNurses too. People with BPD are frequent users of #EmergencyMedicine too
38195,38195,morning breakfast,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6748894762260915,False,@4242Bruce Here it is this morning. The ever changing pattern 😁 hope its not put you off your breakfast https://t.co/rFuzJ4QW7T
7584,7584,annie,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@AnnieEloiseLam1 @RussPowell12 @ErikaPetrie2 @Mrjohnny0 I am hibernating Annie.
57431,57431,battlefront,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6300926745701664,False,Where are you Putin? Don't see you on the battlefront do we? #Zelenskyy #Ukraine #PutinIsaWarCriminal https://t.co/lnqNGYVJDz
105674,105674,hope forever home,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3685556026550834,False,@Daily_Record Some really bad ppl around us! This wee cat did not deserve this! Terrible ! Hope he finds his forever home !
26145,26145,glove awareness week glove environment skin glove skin health support protection,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,It’s officially the last day of Glove Awareness Week! Using gloves when they are not required badly impacts the environment and our skin. Learn more about appropriate glove use to improve skin health and support environmental protection. https://t.co/J9iaZPEaY5
2183,2183,gang,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,"@D_Swirls 😭😭😭 ah shi mi, joining your gang 😂"
