,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
131,131,131,thank concern gene test,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Thank you for highlighting the concerns about unregulated gene tests. https://t.co/MviFuhZpGT,2019-03-26 16:14:23+00:00,None
132,132,132,ahhahahah concern,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@The_GFP ahhahahah, my dad has no such concerns 😭",2019-03-26 18:27:59+00:00,None
133,133,133,medicine quote culture eats strategy breakfast peter drucker,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4783628830784515,False,Ruminating on the pay gap in medicine. One quote comes to mind. “Culture eats strategy for breakfast”. Peter Drucker.,2019-03-27 11:48:43+00:00,None
134,134,134,patient diabetes water pisces star sign water,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.6339689771025036,False,"Patient with diabetes on why he was drinking 3L-5L of water a day- 'I'm a Pisces, that's my star sign. I just like water I suppose' #overheard #overheardinhospital #medicine",2019-03-27 13:28:29+00:00,None
135,135,135,glad runthrough programme,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@k_d85 @PaulAshYoung This is why I’m glad I’m on a run-through programme,2019-03-27 21:01:27+00:00,None
136,136,136,teenage psychosis pollution pressure government brexit burn,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Teenage psychosis linked to air pollution. More pressure on Government while Brexit burns. https://t.co/Zxt4Z6KNrs,2019-03-28 08:44:26+00:00,None
137,137,137,elliot beginning,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@EmilyJenJackson I can’t stop watching this, Emily😅😅!! Elliot at the beginning makes me laugh so much hahaha",2019-03-28 11:08:24+00:00,None
138,138,138,course tomorrow,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@thejonwalters Of course. (See you tomorrow 😊😊😊),2019-03-28 20:00:12+00:00,None
139,139,139,doctor peer,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7905807001328629,False,Male NHS doctors earn 17% more than their female peers | NHS | The Guardian ⁦@paygapsmedics⁩ ⁦@medicalwomenuk⁩ https://t.co/oluC5Ahy52,2019-03-29 08:49:41+00:00,None
140,140,140,report research medicine difference evidence factor report,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@paygapsmedics Interim report of this in depth research on pay gap in medicine confirms a 17 % difference and will have further evidence on causative factors when full report released. @CarolWoodhams1 @DacreJane @medicalwomenuk,2019-03-29 08:55:32+00:00,None
141,141,141,data gender medicine statement,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4945354633264891,False,New data on gender pay gap in medicine - https://t.co/LLmDvzU0lX statement ⁦@paygapsmedics⁩ ⁦@medicalwomenuk⁩ https://t.co/Ynbcr7OnOQ,2019-03-29 09:40:55+00:00,None
142,142,142,contract change woman,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"Agree entirely, must ensure any contract changes do not adversely affect women. @medicalwomenuk https://t.co/C6pOvEu4pk",2019-03-29 12:05:22+00:00,None
143,143,143,evening time chip,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7808162123923543,False,@SWG3glasgow good evening. What are the set times for Hot Chip?,2019-04-01 16:24:02+00:00,None
144,144,144,thank behaviour thing,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Thank you for standing up and calling out such behaviour. Not an easy thing to do. https://t.co/RiW7Vg8J2F,2019-04-02 06:52:59+00:00,None
145,145,145,person brother suicide people grudge grandfather apology display anger towards family,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Ale_Mussolini_ I'm only one person in the UK who's brother committed suicide on 22.01.2019 try to ignore the unpleasant people who bear longstanding grudges against your grandfather. Apologies I can't stop your suffering misplaced displays of anger towards your family are wrong,2019-04-02 10:12:35+00:00,None
146,146,146,thank spectrum disorder family member autism part reason brother kenton suicide resource people thanks tweet lady,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Ale_Mussolini_ Thank you for recognising autistic spectrum disorder which I have as do many of my family members. Autism was large part of reason probably my brother kenton committed suicide in UK. In UK hardly any resources for autistic people. Thanks if you read my tweets you're strong lady,2019-04-02 10:15:34+00:00,None
147,147,147,functioning spectrum disorder disorder campaign autism brother kenton suicide support society autism career,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.1912343828146605,False,"@MrJW18 Hi I've high functioning autistic spectrum disorder bipolar affective disorder, I'm interested in campaign on autism. brother kenton was autistic committed suicide 22.01.2019 more support needed from society nhs/social etc for autism I retire early from hospital medical career",2019-04-02 11:55:01+00:00,None
148,148,148,history surgery head giraffe,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,0.8435551282486,False,'Any other medical history?' 'I had surgery for my head after a giraffe fell on it' #overheard #overheardinhospital,2019-04-02 13:54:40+00:00,Work
149,149,149,award teaching award cardiff tonight everyone,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Delighted to be presenting an award at the @BMACymru Teaching Awards in Cardiff tonight alongside @Prof_P_Kumar Well done everyone 👏,2019-04-02 19:19:10+00:00,None
