,Unnamed: 0,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
1208,1208,1208,staffed element practice pressure service need covid patient plenty,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@MatthewFDonald @Askrigglad Well yes, we are chronically short staffed but at present there’s the additional element of no dental practices working- which places additional pressure on the service, coupled with the increased need for tracheostomy’s in the COVID patients- of which there are plenty.",2020-05-11 07:18:30+00:00,None
1209,1209,1209,quantity head neck data year survivalmorbidity data change,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@DrBasimDawoud @jtg_baoms @a_kanatas @CovidSurg There is a good quantity of Head and Neck data being collected, however it’ll be the 5 year survival/morbidity data which may really show a change.",2020-05-11 07:20:21+00:00,None
1210,1210,1210,luck everyone morning,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7620139742322098,False,good luck to everyone else sitting the PSA this morning!,2020-05-11 07:24:44+00:00,None
1211,1211,1211,maxfac trainee interest,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@wussydoc Because maxfac trainee is female so has a vested interest in not being skewered.,2020-05-11 07:46:40+00:00,None
1212,1212,1212,patient ventilator indication,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7608253365882172,False,"@MatthewFDonald @Askrigglad No, it’s to help with weaning patients from a ventilator - not exclusively so but that’s often the indication.",2020-05-11 13:37:19+00:00,None
1213,1213,1213,kinder bouquet,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7617083876712395,False,I have just found out Kinder Bueno bouquets exist and I will not be happy until I get one,2020-05-11 19:26:21+00:00,None
1214,1214,1214,sorry competition,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.8278197707329426,False,@hope_ucl Im sorry but for me it's no competition- kinder bueno all day. Every day.,2020-05-11 19:29:24+00:00,Life
1215,1215,1215,dream holiday visit kinder factor,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@hope_ucl My dream holiday is a visit to a kinder factor,2020-05-11 19:35:04+00:00,None
1216,1216,1216,rehearsal school rota gulp,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@beckybeckyfish Having (just) managed to balance rehearsals, gigs and medical school, I may be messaging you for tips in the v near future when there’s an actual rota! (Gulp)",2020-05-11 20:35:15+00:00,None
1217,1217,1217,film distraction gladiator time guess part stayuptilsehri crew,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.511408187361079,False,"More film distractions: watched Gladiator for the first time and too buzzed at how amazing it was, so I guess I’m now part of the stay-up-til-sehri crew?",2020-05-12 00:18:10+00:00,None
1218,1218,1218,advice medschool application application struggle school year place application cycle,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"DMs open for advice on UK medschool applications! I remember the application struggle all too well. Applied to medical school in 2012-13, didn't get in, but had an amazing gap year got a place in the next application cycle. More than happy to help #medicalschool #wideningaccess https://t.co/RkraUqH7eC",2020-05-12 13:44:09+00:00,None
1219,1219,1219,brain work,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8336576876797502,False,"@pansy Can we expect more ""Brain don't work so well"" ? 😅 @TheSimms",2020-05-12 14:56:48+00:00,None
1220,1220,1220,thread experience life question,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,Reading this thread has been the worst experience of my life so far. How can this be real? I have so many questions. https://t.co/xvkpI3wGS9,2020-05-12 17:29:03+00:00,None
1221,1221,1221,dude time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@parthaskar @NHSEngland @simonenright @kamleshkhunti @DSNforumUK @Rezaidi @WilmotEmma @Paddy_English @drkevinfernando @drpatrickholmes @JulieABrake @AliRacaniere @docwas Dude!! You have made it big time.,2020-05-12 20:01:38+00:00,Life
1222,1222,1222,thing year disney happiness,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,we gave in and subscribed to Disney+ and we’re rediscovering things we watched ten years ago and honestly I forgot that Disney brought me this much happiness,2020-05-12 20:43:45+00:00,None
1223,1223,1223,woah awful,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@2020d0c Woah that’s awful,2020-05-12 20:46:43+00:00,None
1224,1224,1224,harsh putdown year year science career form doctor,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@2020d0c Still a harsh (and clearly BS) put-down for a 17 year old! I was told in year 7 that I’d never be great at science, so I completely detached from it and ruled out a science-based career until I got to sixth form and... realised I wanted to be a doctor 🌚",2020-05-12 21:23:54+00:00,None
1225,1225,1225,nightmare paper money inequality system,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@SurgicalTutor @bmj_latest Yup. Total nightmare, papers for those with money. It locks inequality into the system.",2020-05-13 08:12:01+00:00,None
1226,1226,1226,healthcare worker death,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@theveindoc No I saw it, I didn’t know it was the same. But surely in lockdown healthcare workers will catch it more than the general public, even if % deaths are the same.",2020-05-13 08:13:48+00:00,None
1227,1227,1227,today paper audit need cancer syndrome episode night work,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7630910074699467,False,"Day off today, writing a paper, doing some med Ed reading, supervising an audit, need to read about cancer syndromes. Might start by watching the sewing bee episode I missed last night because I was at work..... #productivity.",2020-05-13 08:20:18+00:00,None
1228,1228,1228,comorbities breath bother risk assessment patient,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.5091371151585163,False,"@theveindoc Yes, but I’ve not been massively concerned by it anyway. I’m 36 with no co-morbities and I think I’ve had it (miserable, very short of breath, didn’t die) What bothers me is the risk assessment for patients, I just don’t know what’s best.",2020-05-13 08:22:13+00:00,None
1229,1229,1229,wednesday today yesterday,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8047819727556157,False,Except that it’s Wednesday today not yesterday.....,2020-05-13 08:34:46+00:00,None
1230,1230,1230,fraumeni anaemia variety,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@CloranJoe I mean the li Fraumeni, Fanconi’s anaemia variety.",2020-05-13 08:37:01+00:00,None
1231,1231,1231,yeah weekend,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@JuniorDoctorNI Yeah I’ll get a real day off at the weekend.,2020-05-13 08:54:38+00:00,None
1232,1232,1232,feel thankful support school support,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.8697687064186684,False,@2020d0c Absolutely - feel thankful to have had better support during medical school! And v important to provide that support for those junior to us too,2020-05-13 09:08:13+00:00,Life
1233,1233,1233,report anything,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@MallinsonT Oh I don’t know, I’ll report back once I’ve achieved anything!",2020-05-13 09:47:37+00:00,None
1234,1234,1234,nigerian thing history,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,It’s clear Nigerians haven’t learned a single thing from their recent history. https://t.co/IJyA6pjAje,2020-05-13 14:44:07+00:00,None
1235,1235,1235,something everyone toughness home,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7958041770264764,False,"@Bokarelli @docofagesSophie No, you’re doing something equally as hard as everyone else- if not more so. You are not inferior, you’ll need more mental toughness to stay at home than I will to go to work.",2020-05-13 15:08:05+00:00,None
1236,1236,1236,time country covid crisis hope transmission,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,Could now be the time to test the entire country for HIV? Covid-19 crisis raises hopes of end to UK transmission of HIV | Aids and HIV | The Guardian https://t.co/qyPdksl183,2020-05-13 17:24:31+00:00,Life
1237,1237,1237,style beginning people attitude problem,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,She even said “yam and stew Nigerian style” at the beginning but it’s still offensive to some people. Mehn we really have an attitude problem. https://t.co/xzYknkaDIR,2020-05-13 17:42:28+00:00,None
1238,1238,1238,place cell,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@dr_dyb I think some places do postal packs, buccal cells?",2020-05-13 17:49:09+00:00,None
1239,1239,1239,benefit test admission regardless prevalence extension policy,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@dr_dyb True, but the benefits could be huge. At the very least we could make it an automatic test for any hospital admission regardless of local prevalence- I.e an extension of existing policy.",2020-05-13 18:08:02+00:00,None
1240,1240,1240,schols scale,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Mairead8894 What’s a schols? And on a scale of 1 to you 600 is where??,2020-05-13 19:49:29+00:00,None
1241,1241,1241,sound deal,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@Mairead8894 Sounds like a great deal!!,2020-05-13 20:22:01+00:00,None
1242,1242,1242,episode miran time,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9633949991811808,False,@Mairead8894 Watched episode 1- Miran didn’t like it so I have to find a time to watch it on my own now.,2020-05-14 06:19:20+00:00,None
1243,1243,1243,anyone team everyone,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,To anyone working in Derby: you’re very lucky to be adding Sammy to your team. She’ll be massively missed by everyone at LRI. https://t.co/K3OXUf4WnP,2020-05-14 07:12:03+00:00,None
