id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.565014061489787e+18,2022-08-31 16:30:03+00:00,['1565014061489786883'],"GPs usually gain their certificate of completion of training (CCT) after three years, leaving a two-year gap during which they have to secure sponsorship if they want to stay in the country when their visas run out https://t.co/ZCnBMHVNTT",gps usually gain certificate completion training cct three year leaving twoyear gap secure sponsorship want stay country visa run,True,completion training cct year gap secure sponsorship country 
1.5650070295588045e+18,2022-08-31 16:02:06+00:00,['1565007029558804482'],Delayed below-inflation pay award could lead to GP exodus https://t.co/caz4c0ms0M,delayed belowinflation pay award could lead exodus,True,belowinflation pay award exodus 
1.5650052472185897e+18,2022-08-31 15:55:01+00:00,['1565005247218589698'],"For the Lost Practices investigation, we used a number of different data sources and freedom of information requests, which we have collected since 2014. Here is a full breakdown of our methodology https://t.co/jQeam0Bg1p https://t.co/3wwzQSAVKM",lost practice investigation used number different data source freedom information request collected since full breakdown methodology,True,practice investigation number source freedom information request breakdown methodology 
1.5649977171888046e+18,2022-08-31 15:25:06+00:00,['1564997717188804609'],"Statins very rarely cause muscle pain, finds large study https://t.co/Amv6Z3MFFL",statin rarely cause muscle pain find large study,True,statin muscle pain study 
1.5649916457869722e+18,2022-08-31 15:00:59+00:00,['1564991645786972160'],"The idea that the ‘small changes proposed’ will ‘have any meaningful effect on waiting times and patient experience’ on their own is ‘completely disingenuous', said the BMA. https://t.co/oZzERyOI6u",idea small change proposed meaningful effect waiting time patient experience completely disingenuous' said bma,True,idea change effect time experience bma 
1.5649915102354473e+18,2022-08-31 15:00:26+00:00,['1564991510235447296'],"At next month’s #pulselive conference in Liverpool we are joined by our own @JaimieKaffash, Dr Dorothy King, and @DeanEggitt who will each chair a stream on the agenda. Worth up to 5 CPD hours, make sure you get your free ticket: https://t.co/mVc1pAr1P0 #primarycare",next month conference liverpool joined dorothy king chair stream agenda worth cpd hour make sure get free ticket,True,month conference liverpool king chair stream agenda hour ticket 
1.5649438434049477e+18,2022-08-31 11:51:02+00:00,['1564943843404947457'],The methodology behind our Lost Practices investigation: https://t.co/49m44nYZ5P https://t.co/W8JuYLM7PM,methodology behind lost practice investigation,True,methodology practice investigation 
1.5649427452564767e+18,2022-08-31 11:46:40+00:00,['1564942745256476680'],The RCGP has heard from trainees who have found the whole process so stressful they decided to work in other countries or work outside of general practice https://t.co/wekNXNKYCh,rcgp heard trainee found whole process stressful decided work country work outside general practice,True,heard trainee process stressful work country work practice 
1.564940457309864e+18,2022-08-31 11:37:34+00:00,['1564940457309863936'],Government updates guidance on when GPs and staff should take a Covid test https://t.co/z4z1bXSipS #respiratory #Covid19,government update guidance gps staff take covid test,True,government guidance staff covid test 
1.5648957747308544e+18,2022-08-31 08:40:01+00:00,['1564895774730854400'],A major Pulse investigation looks at all the GP practices that have closed down and not been replaced – this is how we conducted it https://t.co/eYQhWhCguA https://t.co/Ly4V4JKoBE,major pulse investigation look practice closed replaced conducted,True,investigation look practice 
1.564889346678956e+18,2022-08-31 08:14:29+00:00,['1564889346678956034'],GP leaders demand ‘national solution’ to ongoing IMG visa issues https://t.co/CJHwhtig62,leader demand national solution ongoing img visa issue,True,leader demand solution img issue 
1.564883696741716e+18,2022-08-31 07:52:02+00:00,['1564883696741715969'],"Don’t miss the two live @PCRARoadshow clinical webinars this September, led by @renlawlor and @DrSteveHolmes. Join us for free to learn how to better optimise respiratory treatment in your own clinical practice. Register here: https://t.co/u0Tep0B5yg #PCRAevents https://t.co/lU5DIMBOYj",dont miss two live clinical webinars september led join free learn better optimise respiratory treatment clinical practice register,True,join learn respiratory treatment practice register 
1.5647500596772864e+18,2022-08-30 23:01:00+00:00,['1564750059677286406'],Patients with recurrent C. diff to receive poo bacteria transplant https://t.co/Rn6b9VlUM6,patient recurrent diff receive poo bacteria transplant,True,recurrent diff poo transplant 
1.564695701954642e+18,2022-08-30 19:25:00+00:00,['1564695701954641921'],The final straw for the majority of practices that closed for good tended to be recruitment issues. CQC ratings and the ending of APMS contracts were major factors too. https://t.co/ByTD2sQQ0O,final straw majority practice closed good tended recruitment issue cqc rating ending apms contract major factor,True,straw majority practice recruitment issue cqc rating contract factor 
