id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5508074368936223e+18,2022-07-23 11:38:00+00:00,['1550807436893622272'],@AmandaHollanda4 @Thercal Join us on Facebook live 2 learn about the NMC English language consultation 25/07/22 16.00-17.00. To Register: https://t.co/XhIiBcZuGq Venue; virtual via; https://t.co/gxoyqnD03r Get more info on their website; https://t.co/AYiprv3weh. Closes 12/08/22,  join us on facebook live learn about the nmc english language consultation to register  venue virtual via  get more info on their website  closes,facebook learn language consultation info close
1.5505346399445484e+18,2022-07-22 17:34:00+00:00,['1550534639944548352'],@Beach_Jane @rubyted7777 Join us 4 a Facebook live 2 learn about the NMC English language consultation. 25/07/22 16.00-17.00. To Register: https://t.co/XhIiBcZuGq Virtual via; https://t.co/gxoyqnD03r Get more info on their website; https://t.co/AYiprv3weh. Closes 12/08/22,  join us a facebook live learn about the nmc english language consultation to register  virtual via  get more info on their website  closes,facebook learn language consultation info close
1.550511775166378e+18,2022-07-22 16:03:08+00:00,['1550511775166377985'],Ruth so sorry to hear this - our thoughts and prayers are with you https://t.co/P0YGZdcpcL,ruth so sorry to hear this  our thoughts and prayers are with you ,ruth thought prayer
1.5504880825662423e+18,2022-07-22 14:29:00+00:00,['1550488082566242314'],@UniteinHealth @Thercal Join us 4 a Facebook live 2 learn about the NMC English language consultation. 25/07/22 16.00-17.00. To Register: https://t.co/XhIiBcHTOS Venue; virtual via; https://t.co/gxoyqnUBs1 Get more info on their website; https://t.co/AYiprvl7CR. Closes 12/08/22,  join us a facebook live learn about the nmc english language consultation to register  venue virtual via  get more info on their website  closes,facebook learn language consultation info close
1.5504367428675912e+18,2022-07-22 11:04:59+00:00,['1550436742867591168'],Join us 4 a Facebook live with the NMC to learn more about their English language consultation. 25/07/22 16.00-17.00. Register here: https://t.co/XhIiBcHTOS Venue; virtual via; https://t.co/gxoyqnUBs1 Get more info on their website; https://t.co/AYiprvl7CR. Closes on August 12,join us a facebook live with the nmc to learn more about their english language consultation register here  venue virtual via  get more info on their website  closes on august,facebook nmc language consultation register info close august
1.5446015844238213e+18,2022-07-06 08:38:09+00:00,['1544601584423821313'],"If you missed yesterdays #CPHVAlive with @nmcnews, there's 3 ways to catch up: 1️⃣👀Facebook: https://t.co/XE4ag2amWD 2️⃣👀YouTube: https://t.co/C2xk4A9GB0 3️⃣👂#MHpod: https://t.co/ZA9Bd4BpU5 @Beach_Jane @ObiCPHVA https://t.co/YYF3LUsfqS",if you missed yesterdays  with  there's ways to catch up      ,yesterday way
1.5443551325481943e+18,2022-07-05 16:18:50+00:00,['1544355132548194306'],@Beach_Jane @ObiCPHVA @nmcnews We've been hearing from Natasha as she talks through the future of regulation of post registration qualifications. She spoke to the following slides: 1/3 #CPHVAlive https://t.co/XBsNWghUgc,   we've been hearing from natasha as she talks through the future of regulation of post registration qualifications she spoke to the following slides  ,natasha future regulation post registration qualification slide
1.544349542723756e+18,2022-07-05 15:56:38+00:00,['1544349542723756033'],@Beach_Jane @ObiCPHVA @nmcnews A question that @ObiCPHVA asks Anne @nmcnews from a Facebook viewer: 'Post registation sudent supervision and assesment are struggle in practice! Why was practice Teacher role stopped' Watch her response: https://t.co/mmnOVtZdez #CPHVAlive,   a question that  asks anne  from a facebook viewer post registation sudent supervision and assesment are struggle in practice why was practice teacher role stopped watch her response  ,question facebook viewer post registation sudent supervision assesment practice practice role response
1.544346673564074e+18,2022-07-05 15:45:14+00:00,['1544346673564073986'],"@Beach_Jane @ObiCPHVA @nmcnews In advance of today's #CPHVAlive, we asked members to submit any questions they had. @ObiCPHVA is asking the first few to Anne. If you have any, use #CPHVAlive in your tweets!",   in advance of today's  we asked members to submit any questions they had  is asking the first few to anne if you have any use  in your tweets,advance member question use tweet
1.544346402913849e+18,2022-07-05 15:44:09+00:00,['1544346402913849347'],@Beach_Jane @ObiCPHVA @nmcnews First up @ObiCPHVA is talking to Anne Trotter about post registration standards. She has been talking about the long process that has been embarked upon. We're nearly at the stage where they'll be out in the wild! #CPHVAlive,   first up  is talking to anne trotter about post registration standards she has been talking about the long process that has been embarked upon we're nearly at the stage where they'll be out in the wild ,trotter post registration standard process stage
1.5443461912651612e+18,2022-07-05 15:43:19+00:00,['1544346191265161216'],@Beach_Jane @ObiCPHVA @nmcnews Here's info on our two @nmcnews guests joining us for this afternoons #CPHVAlive 👀⤵️ https://t.co/GqR0nfr85l,   here's info on our two  guests joining us for this afternoons   ,info guest afternoon
1.5443444366412718e+18,2022-07-05 15:36:20+00:00,['1544344436641271809'],"@Beach_Jane @ObiCPHVA @nmcnews We've gone live with this afternoons session with colleagues @nmcnews. You can watch live via: https://t.co/mmnOVtZL47. If you've got any questions for Natasha or Anne, use #CPHVAlive! @Beach_Jane @ObiCPHVA https://t.co/UI4rR03aVM",   we've gone live with this afternoons session with colleagues  you can watch live via  if you've got any questions for natasha or anne use    ,afternoon session colleague question natasha anne use
1.5443374169198797e+18,2022-07-05 15:08:27+00:00,['1544337416919879680'],"We're ready for this afternoon's #CPHVAlive. Join @Beach_Jane, @ObiCPHVA and @nmcnews colleagues Natasha Dean and Anne Trotter at 16:30 as they talk about NMC Post Registration Standards Review, so what happens now? https://t.co/mmnOVtZL47. https://t.co/kOqxcfy73k",we're ready for this afternoon's  join   and  colleagues natasha dean and anne trotter at as they talk about nmc post registration standards review so what happens now  ,join colleague trotter nmc post registration standard
1.544255511738155e+18,2022-07-05 09:42:59+00:00,['1544255511738155008'],"This afternoon we'll be going live on Facebook at 16:30. LPO @Beach_Jane will be talking with @nmcnews colleagues Natasha Dare Anne Trotter @ObiCPHVA about 'NMC Post Registration Standards Review, so what happens now?' Join in: https://t.co/mmnOVtZdez. #CPHVAlive https://t.co/xrahAfdqLL",this afternoon we'll be going live on facebook at lpo  will be talking with  colleagues natasha dare anne trotter  about nmc post registration standards review so what happens now join in   ,afternoon facebook colleague trotter post registration standard join
1.5291513816380948e+18,2022-05-24 17:24:34+00:00,['1529151381638094849'],@Alison_Morton2 yes glad to see Wales CNO getting to experience and observe some of the valuable yet complex role of Halth Visiting. @CNOWales Hope you will dig deep to appreciate this and the role of the school nurse. @CrystalOldman @Thercal https://t.co/lvhnNUgNFG, yes glad to see wales cno getting to experience and observe some of the valuable yet complex role of halth visiting  hope you will dig deep to appreciate this and the role of the school nurse   ,wale role halth hope role school nurse
1.5223163452238234e+18,2022-05-05 20:44:34+00:00,['1522316345223823362'],To all the fantastic midwives out there - Happy #InternationalDayoftheMidwife hope you have had time to think and reflect on all the good you do. @MidwivesRCM @Thercal @rubyted7777 @GinaAwokoH,to all the fantastic midwives out there  happy  hope you have had time to think and reflect on all the good you do    ,midwife hope time
1.5221460798605312e+18,2022-05-05 09:28:00+00:00,['1522146079860531201'],@osnm_obu @sarahbekaert @RodriguesEthel @ObiCPHVA School Nurse? Tell us about your experience working remotely and creatively with CYP and their families as a result of Covid-19. Complete this short 15/20min online survey https://t.co/lICmmQRpKL #schoolnursing #research #survey,    school nurse tell us about your experience working remotely and creatively with cyp and their families as a result of covid complete this short online survey    ,school nurse experience cyp family result covid complete online survey
