id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.56503171692168e+18,2022-08-31 17:40:12+00:00,['1565031716921679874'],"Tomorrow evening, let's talk about: ""Use of Simulation On Nurse Education"" Via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Thursday 8:30pm Full chat info https://t.co/gzx3fqSB4W Your experiences and views add value! Hope to see you there :) https://t.co/mDPAhDaCnw",tomorrow evening let's talk use simulation nurse education via thursday full chat info experience view add value hope see,True,tomorrow let talk use simulation education chat experience view value 
1.5649562194287698e+18,2022-08-31 12:40:12+00:00,['1564956219428769792'],"Everyone is welcome to join us tomorrow to talk about: ""Use of Simulation On Nurse Education"" Via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Thursday 8:30pm Full chat info https://t.co/gzx3fqSB4W Your experiences and views add value! https://t.co/dSQjAlSSxE",everyone welcome join tomorrow talk use simulation nurse education via thursday full chat info experience view add value,True,everyone join tomorrow talk simulation education chat experience view value 
1.5649368249670042e+18,2022-08-31 11:23:08+00:00,['1564936824967004161'],"Some good ideas are coming through... What have you done to improve CYP waiting areas? Can you share and help @RNChristinaH with her ED project, please? 🔽🔽🔽 https://t.co/fde4rGE1bs",good idea coming done improve cyp waiting area share help project please,True,idea cyp area share help project 
1.5649235012612956e+18,2022-08-31 10:30:12+00:00,['1564923501261295617'],"Join nurse educators, academics, mentors, students tomorrow to talk about: ""Use of Simulation On Nurse Education"" Via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Thursday 8:30pm Full chat info https://t.co/gzx3fqSB4W https://t.co/SXkbyqryf3",join nurse educator academic mentor student tomorrow talk use simulation nurse education via thursday full chat info,True,join educator mentor student tomorrow talk simulation education chat info 
1.5646970347031265e+18,2022-08-30 19:30:18+00:00,['1564697034703126529'],"This time on Thursday... ""Simulation in Nurse Education"" Tweetchat via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Prechat info chat questions here &gt; https://t.co/gzx3fqSB4W Everyone welcome to join add value :)",time thursday simulation nurse education tweetchat via prechat info chat question everyone welcome join add value,True,time simulation nurse education question everyone join value 
1.5645296496228516e+18,2022-08-30 08:25:10+00:00,['1564529649622851584'],"Just a couple of #NursesActive days left! Let's see if we can take all find ways to be active at work till the end of August and finish on a high :) https://t.co/AFyMUqbc63 ^live dashboard here^ Come on CYP nurses, let's finish #nursesactive visible proud :) https://t.co/9bNp5EkDoK",couple day left let's see take find way active work till end august finish high live dashboard come cyp nurse let's finish visible proud,True,day let way work dashboard cyp let proud 
1.563779009040814e+18,2022-08-28 06:42:24+00:00,['1563779009040814082'],Don’t forget to look out for the #dftb22 hashtag this week - it will be alive with amazing tweets https://t.co/ccVqtUEaYj,dont forget look hashtag week alive amazing tweet,True,dont look week tweet 
1.562306523996586e+18,2022-08-24 05:11:16+00:00,['1562306523996585985'],Welcome to the fun team! You’ll get to work with the best teams and the most awesome patients! https://t.co/A7Sh5FhsIF,welcome fun team youll get work best team awesome patient,True,fun team youll get work team awesome patient 
1.5621942314179256e+18,2022-08-23 21:45:03+00:00,['1562194231417925634'],This looks a great free online conference ⬇️ #WeCYPNs https://t.co/LAVXtrkaOq,look great free online conference,True,look online conference 
1.561961370236633e+18,2022-08-23 06:19:45+00:00,['1561961370236633089'],Your admin team have a meeting early september to discuss all things wecyp! We need your help! Tell us what u think about the content. What do you want more or less of? Any chat/colab suggestions? Either reply or DM us. Thank you,admin team meeting early september discus thing wecyp need help tell think content want chatcolab suggestion either reply thank,True,admin team meeting september thing wecyp help suggestion reply thank 
1.5619477720472658e+18,2022-08-23 05:25:43+00:00,['1561947772047265793'],Can you advise @PaedsNurseDanny please @WellChild or @Tog4ShortLives ? https://t.co/48ZtFHobVY,advise please,True,advise please 
1.561945322057769e+18,2022-08-23 05:15:58+00:00,['1561945322057768960'],@LucyBray9 @SOHNHS_Research Is this shareable @LucyBray9 …? Looks really great. Too good to keep to yourselves surely…?! #cheekyask,shareable look really great good keep surely,True,look keep 
1.560505657228411e+18,2022-08-19 05:55:16+00:00,['1560505657228410880'],🤩 Feel Good Friday 🤩 What would be in your Friday feelings wheel??? #WeCYPNs https://t.co/gGVshyq3L8,feel good friday would friday feeling wheel,True,friday feeling wheel 
1.560151729215312e+18,2022-08-18 06:28:53+00:00,['1560151729215311873'],"Thursdays thought 💭 At times we need to pause, take a moment to remind ourselves of the bigger picture when we feel times are hard🗻 Ensure to undertake self care and reach out to other for support along the way🌿 You will get there.. One step at at time 📸@lizandmollie https://t.co/MKR4q15NrC",thursday thought time need pause take moment remind bigger picture feel time hard ensure undertake self care reach support along way get one step time,True,time need moment remind picture time support way step time 
1.5599331376894935e+18,2022-08-17 16:00:16+00:00,['1559933137689493504'],🎙️Podcast Episodes🎙️ Did you know some of our wonderful @WeCYPnurses have shared their nursing journeys and reflections? Why not give them a listen! @hepworth_becky https://t.co/XbWSW4owxD @DannGoodingRN https://t.co/wpeu2dMP6m @KatieEAnderson5 https://t.co/Mmaxd5Z0ZN,podcast episode know wonderful shared nursing journey reflection give listen,True,podcast episode nursing journey reflection listen 
1.559773189869392e+18,2022-08-17 05:24:42+00:00,['1559773189869391872'],"🌿Wellbeing Wednesday 🌿 Some simple ideas to improve your day- I plan to tick all 3 today ✅ What other simple ideas have you implemented into your day during these times, that you could share with others? #Selfcafe #WeCYPNs #supportoneanother https://t.co/TSMksyWHzA",wellbeing wednesday simple idea improve day plan tick today simple idea implemented day time could share others,True,idea day plan today idea day time share 
1.5596039616735355e+18,2022-08-16 18:12:15+00:00,['1559603961673535489'],What great ideas 💡 https://t.co/BVbBbRFOf3,great idea,True,idea 
1.5596025706913137e+18,2022-08-16 18:06:43+00:00,['1559602570691313664'],"Hi Suleman 👋 Don’t forget to give us a follow let me introduce you to the world of #WeNurses @WeNurses @WeStudentNurse @WeSchoolNurses @WeCommNurses @WeLDnurses @WeMidwives @WeMHNurses We enjoy TweetChats, #WeActiveChallenge sharing best practice in a friendly community ❤️ https://t.co/ckMgJQKm9N",suleman dont forget give follow let introduce world enjoy tweetchats sharing best practice friendly community,True,dont forget let world enjoy practice community 
1.559412667831427e+18,2022-08-16 05:32:07+00:00,['1559412667831427073'],💭 Thoughtful Tuesday 💭 Remember to take some time to mange your cup today ☕️ You may be able to do that yourself or may need to reach out to others 🤝💛 #Wellbeing #Support #WeCYPNs https://t.co/mipATfRP41,thoughtful tuesday remember take time mange cup today may able may need reach others,True,time mange cup today reach 
