id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5643670691849257e+18,2022-08-29 21:39:08+00:00,['1564367069184925698'],OMG. I sneezed once like a normal person! Only my fellow serial sneezers out there will know just how big a deal this is 🤣😂😂🤣😂 https://t.co/AXenydJdZH,omg sneezed like normal person fellow serial sneezer know big deal,True,person sneezer deal 
1.564237666467586e+18,2022-08-29 13:04:56+00:00,['1564237666467586048'],Abso- flippin- lutely! Did you know it’s a disciplinary issue if staff use a bit of NHS milk in their tea? They certainly don’t get subsidised meals many are working two jobs to keep their heating on this winter. Those on even less income having to accrue debt to #eatandheat https://t.co/oFOd64u0dY,abso flippin lutely know disciplinary issue staff use bit milk tea certainly dont get subsidised meal many working two job keep heating winter even income accrue debt,True,abso flippin issue staff bit milk tea meal job heating winter income debt 
1.5641911527771382e+18,2022-08-29 10:00:06+00:00,['1564191152777138177'],Love this guy😍 https://t.co/iXy2hJPMLk,love guy,True,love guy 
1.564186065363247e+18,2022-08-29 09:39:53+00:00,['1564186065363247106'],"I know, I did phlebotomy training and it wasn’t mentioned. It was only because I was doing ACP masters and the professor was invited to speak with us about understanding blood results, that I know this. https://t.co/ZaayY5pJGI",know phlebotomy training wasnt mentioned acp master professor invited speak understanding blood result know,True,wasnt master professor blood result 
1.563886944739885e+18,2022-08-28 13:51:17+00:00,['1563886944739885060'],@PUNC18_Lee The needles every time. We had a professor who worked in the haematology labs who said they were the best to use as smaller gauges like the butterflies cause damage to the blood cells when drawing which can alter results.,needle every time professor worked haematology lab said best use smaller gauge like butterfly cause damage blood cell drawing alter result,True,time professor haematology lab use gauge butterfly cause damage blood cell alter result 
1.5638855598015775e+18,2022-08-28 13:45:47+00:00,['1563885559801577475'],"That’s disgusting. Why was a police officer by the bench? Should’ve been arresting that bigoted sorry excuse of a man who thought it was ok to bring his vile self to that game. It’s about time racists were called out for this, racism has no place here. It has no place anywhere. https://t.co/CKxqjbzzq9",thats disgusting police officer bench shouldve arresting bigoted sorry excuse man thought bring vile self game time racist called racism place place anywhere,True,officer bench excuse man vile game time racist racism place place 
1.561809787330986e+18,2022-08-22 20:17:24+00:00,['1561809787330985984'],@Huge1s 😂🤣😂 cheeky. Besides you know how to get round me easily. You just wave a chocolate bar at me 😂😂,cheeky besides know get round easily wave chocolate bar,True,cheeky chocolate bar 
1.5617761535049236e+18,2022-08-22 18:03:46+00:00,['1561776153504923649'],"@bonnie_bon1 I feel ya Bonnie. Only get time to scroll these days and rarely time to interact. Definitely don’t produce any edits. Between working, childcare for grandkids and keeping house any spare time I have is spent sleeping 🤣😂",feel bonnie get time scroll day rarely time interact definitely dont produce edits working childcare grandkids keeping house spare time spent sleeping,True,get time day time childcare house time 
1.5609933945493135e+18,2022-08-20 14:13:21+00:00,['1560993394549313539'],😂 so funny !!! https://t.co/oCuPurPOso,funny,True,funny 
1.5589131508707492e+18,2022-08-14 20:27:13+00:00,['1558913150870749187'],@HopeWhitmore Why would you feel shit about that? You are responding to your baby’s needs and doing your best. Your baby is so lucky to have you as a momma and will flourish because of your love 💕,would feel shit responding baby need best baby lucky momma flourish love,True,baby need baby momma love 
1.558850263036924e+18,2022-08-14 16:17:19+00:00,['1558850263036923910'],Don’t know if it’s in a move. But @StephenKing penned “same shit different day” which is a staple of my vocabulary lately 😂😂😂 https://t.co/rpdV9drYLR,dont know move penned shit different day staple vocabulary lately,True,dont move day 
1.5585331193886556e+18,2022-08-13 19:17:06+00:00,['1558533119388655616'],"Just like that - the trust is gone. It’s so sad, it makes me so angry for American women. To have no autonomy over your own health and body in a country like that is inconceivable. https://t.co/YMOo4h45DS",like trust gone sad make angry american woman autonomy health body country like inconceivable,True,trust make woman health body country 
1.5585297083289805e+18,2022-08-13 19:03:33+00:00,['1558529708328980483'],@simoncholland 😂🤣 just in case you were wondering why I randomly followed you - it was this ⬇️ https://t.co/9VIa4WT2p4,case wondering randomly followed,True,case 
1.5577835076986962e+18,2022-08-11 17:38:25+00:00,['1557783507698696200'],most accurate tweet of the day 🤣😂 https://t.co/xk2kUmCAYh,accurate tweet day,True,tweet day 
1.5554605902688133e+18,2022-08-05 07:47:58+00:00,['1555460590268813315'],Heart breaking💔 UK appreciate what you have and fight for it. This cannot keep happening 💔 https://t.co/RmIB0inCxa,heart breaking appreciate fight cannot keep happening,True,heart fight 
1.5541889700656333e+18,2022-08-01 19:35:00+00:00,['1554188970065633288'],Cutest thing on Twitter today - no arguments! 😂😂 https://t.co/d89pw9DjBS,cutest thing twitter today argument,True,thing twitter today argument 
1.5521216406952428e+18,2022-07-27 02:40:10+00:00,['1552121640695242754'],@jennifersterri1 I can’t believe it’s been a year Jenny x sending you lots of love 💕💕💕💕💕💕,cant believe year jenny sending lot love,True,cant year jenny sending lot 
1.5503868476831212e+18,2022-07-22 07:46:43+00:00,['1550386847683121161'],@jennifersterri1 Happy Friday Jenny x,happy friday jenny,True,friday jenny 
