id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5624825819746345e+18,2022-08-24 16:50:51+00:00,['1562482581974634496'],@EM_RESUS Sam! How have you been? I hope well. 😃 Could this be IV contrast extravasation,sam hope well could contrast extravasation,True,extravasation 
1.5622668697297306e+18,2022-08-24 02:33:41+00:00,['1562266869729730561'],I felt this. Great post! https://t.co/0VspwdA1e7,felt great post,True,post 
1.5620794300502098e+18,2022-08-23 14:08:52+00:00,['1562079430050209795'],Every Monday night is #LadiesNight ⁦@CigarsWilde⁩ just a south of #FortWorth. Maybe I’ll see you there! https://t.co/Ohab5Fuhe6,every monday night south maybe ill see,True,monday night 
1.560466794745401e+18,2022-08-19 03:20:50+00:00,['1560466794745401344'],I’ll be sure to post my review here.,ill sure post review,True,post review 
1.5604667936381174e+18,2022-08-19 03:20:50+00:00,['1560466793638117376'],"I’m told by more than a few, with this post-COVID incendiary attitude, which is seemingly pervading our health systems across the U.S., for reasons we all know exist (for another post). I’m hoping this book can further equip our new nurses as they navigate new waters…",told postcovid incendiary attitude seemingly pervading health system across reason know exist another post hoping book equip new nurse navigate new water,True,postcovid attitude health system reason post book water 
1.5604667912012268e+18,2022-08-19 03:20:49+00:00,['1560466791201226752'],"Dave and I spoke a few days ago about his new book, #BrandNewNurse, about which I’m very excited! 😃 I’m an advocate for new nurses. I hope this will be helpful. Unfortunately for many of these new RNs joining our ranks, in many facilities, they’re being precepted by RNs,… https://t.co/KqAxRljT53",dave spoke day ago new book excited advocate new nurse hope helpful unfortunately many new joining rank many facility theyre precepted,True,day book hope rank facility theyre 
1.560087779119448e+18,2022-08-18 02:14:46+00:00,['1560087779119448066'],@keepitrealrn That sounds like it has great book potential,sound like great book potential,True,sound book potential 
1.5600246707700122e+18,2022-08-17 22:04:00+00:00,['1560024670770012161'],@markwharveyaprn @alzassociation Hey mark! Thanks so much. I hope you’ve been doing well!,hey mark thanks much hope youve well,True,mark hope 
1.560012072917803e+18,2022-08-17 21:13:56+00:00,['1560012072917803015'],We’ve all been touched by Alzheimer’s Disease or Dementia in some way. Thanks for featuring me @alzassociation 😊 https://t.co/WoWF5sVyWk,weve touched alzheimers disease dementia way thanks featuring,True,way 
1.5599548909101425e+18,2022-08-17 17:26:43+00:00,['1559954890910142464'],"Passing this info along from my cousin, who is an amazing person btw. Teachers, thank you for what you do. You deserve more. I hope this might help those of you looking for a home. #Teachers #teachersrock #teachersmatter https://t.co/hBWyzGS62x",passing info along cousin amazing person btw teacher thank deserve hope might help looking home,True,info cousin person teacher thank deserve hope home 
1.5598847349513708e+18,2022-08-17 12:47:56+00:00,['1559884734951370752'],Presenting on Delirium Prevention and improved implementation strategies in our ICUs this morning with my ICU Intensivist team. I love this stuff! Have I mentioned I used to be an offshore oilfield roughneck? Crazy! 😄,presenting delirium prevention improved implementation strategy icu morning icu intensivist team love stuff mentioned used offshore oilfield roughneck crazy,True,delirium prevention implementation strategy morning icu intensivist team stuff roughneck crazy 
1.5596240024479375e+18,2022-08-16 19:31:53+00:00,['1559624002447937536'],"I think the Texas country music artist, Cody Johnson, said it best. “If you got a dream, chase it.” I believe so many people go to their graves with their “music” still in them. Do the thing, friends. One day it’ll be too late. #music #artist #enterta…https://t.co/T148Bz2hZg",think texas country music artist cody johnson said best got dream chase believe many people graf music still thing friend one day itll late,True,country music artist cody johnson chase music thing day 
1.5564500637814702e+18,2022-08-08 01:19:47+00:00,['1556450063781470208'],One of the things I love about the #nursing profession is that in many specialty areas there is tremendous work/life balance. Having time to pursue other hobbies or goals allows nurses to manage the stress that can often times be too much to bear. What i…https://t.co/UXc6Gf5wuE,one thing love profession many specialty area tremendous worklife balance time pursue hobby goal allows nurse manage stress often time much bear,True,thing profession specialty area worklife balance time pursue hobby goal manage stress time bear 
