id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.565019785804538e+18,2022-08-31 16:52:48+00:00,['1565019785804537856'],@2tbueser @KingsNursing @NIHRcommunity Whoop whoop! Wonderful. Gorgeous photo as well Tootie,whoop whoop wonderful gorgeous photo well tootie,True,whoop whoop photo 
1.5632141026419098e+18,2022-08-26 17:17:39+00:00,['1563214102641909760'],@Gabriele_Corno Puppy parkour!,puppy parkour,True,parkour 
1.563213789100933e+18,2022-08-26 17:16:25+00:00,['1563213789100933122'],@nikosevangelou3 And why are we not hearing more about this in media? It is so tragic and all avoidable.,hearing medium tragic avoidable,True,medium tragic 
1.5632133932254044e+18,2022-08-26 17:14:50+00:00,['1563213393225404417'],@2tbueser I love Dobby!,love dobby,True,love dobby 
1.5628576166649733e+18,2022-08-25 17:41:06+00:00,['1562857616664973312'],@KSWArtSchool @KingsWorcester I am so envious! Love raku and the whole process. Feels so immediate and the results are sometimes surprising.,envious love raku whole process feel immediate result sometimes surprising,True,love raku process feel result 
1.5628571002245202e+18,2022-08-25 17:39:03+00:00,['1562857100224520192'],@DRaven_EM IT is such a joy. My laptop suddenly logs me off in the middle of MS Teams meetings. Presentations completed via phone! https://t.co/sUHg9ed6nu,joy laptop suddenly log middle team meeting presentation completed via phone,True,joy team meeting presentation phone 
1.562412803255931e+18,2022-08-24 12:13:35+00:00,['1562412803255930880'],@RoyLilley @gbtpo Love this Mr talented Lilley!,love talented lilley,True,love lilley 
1.5624125502218568e+18,2022-08-24 12:12:34+00:00,['1562412550221856768'],@RebeccaMiddle16 @chris_wigley @GenomicsEngland @hba_support Will be tuning in Rebecca!,tuning rebecca,True,rebecca 
1.562412316934783e+18,2022-08-24 12:11:39+00:00,['1562412316934782976'],"@AuthorGillian55 @ellygriffiths OMG! Okay bit excessive I know but I am so envious. I have reread the entire series before starting the most recent. They are wonderful. Characters are real people you swear you want to know. The plots are intriguing, the scenery is accurate and there can never be too many books",omg okay bit excessive know envious reread entire series starting recent wonderful character real people swear want know plot intriguing scenery accurate never many book,True,bit reread series character plot scenery accurate book 
1.5624112997488394e+18,2022-08-24 12:07:36+00:00,['1562411299748839424'],@NessaCarey @NHM How intriguing. It actually looks like some kind of rope pattern doesn’t it.,intriguing actually look like kind rope pattern doesnt,True,kind rope pattern doesnt 
1.562394829283332e+18,2022-08-24 11:02:09+00:00,['1562394829283332097'],@credland_nicki Sending much love.,sending much love,True,love 
1.5621175178328517e+18,2022-08-23 16:40:13+00:00,['1562117517832851457'],"@WOLCT I love seeing these photos. I used to live in Juniper Green on Lanark Road, our garden had a bank down to the old disused railway track and Water of Leith. It was our regular playground in the early ‘70s. I remember seeing water vole and kingfishers as it started to clear.",love seeing photo used live juniper green lanark road garden bank old disused railway track water leith regular playground early remember seeing water vole kingfisher started clear,True,juniper lanark road garden bank railway track water playground water vole kingfisher 
1.5621154067852902e+18,2022-08-23 16:31:50+00:00,['1562115406785290240'],@bertsbooks I love these but really want the bookcase to do them justice. 😜,love really want bookcase justice,True,bookcase justice 
1.5621146440844984e+18,2022-08-23 16:28:48+00:00,['1562114644084498434'],@djnicholl Hope you had a great holiday!,hope great holiday,True,hope holiday 
1.5620341311392686e+18,2022-08-23 11:08:52+00:00,['1562034131139268610'],@MarkStathamOUH1 Quite amazing bird life in Oxfordshire!,quite amazing bird life oxfordshire,True,bird life oxfordshire 
1.56165900271036e+18,2022-08-22 10:18:15+00:00,['1561659002710360066'],Are you a midwife or a nurse. Do you want to know more about genomics and it’s impact on our roles and our patients’ care? Then sign up below! @CaS_Genomics @NHSgms @MarkStathamOUH1 https://t.co/bDRC9oDAI3,midwife nurse want know genomics impact role patient care sign,True,role patient care sign 
1.5614705220634706e+18,2022-08-21 21:49:17+00:00,['1561470522063470596'],@nickisnpdx But you are doing everything with those simple acts of love Nick. 💕,everything simple act love nick,True,everything act nick 
1.560347022405673e+18,2022-08-18 19:24:54+00:00,['1560347022405672960'],@foxlanebooks That should read “pay”day! 🤦🏻‍♀️,read payday,True,read payday 
1.560346295704879e+18,2022-08-18 19:22:01+00:00,['1560346295704879106'],Owami Davies: Missing nurse could be dazed and confused on trains https://t.co/Ws3XomaOSP,owami davy missing nurse could dazed confused train,True,davy nurse train 
1.5602552069104886e+18,2022-08-18 13:20:04+00:00,['1560255206910488579'],@foxlanebooks Will be ordering more soon but have to wait until any day. 🥺,ordering soon wait day,True,day 
1.559804740313178e+18,2022-08-17 07:30:04+00:00,['1559804740313178112'],Keep seeing a forecast for us to have thunderstorms and so far have been crushingly disappointed. I love thunder and lightning ⚡️,keep seeing forecast thunderstorm far crushingly disappointed love thunder lightning,True,thunderstorm love thunder lightning 
1.5598042391274043e+18,2022-08-17 07:28:05+00:00,['1559804239127404546'],@DaveThroup I can announce your prophecy was correct. Well Droitwich anyway. 😁,announce prophecy correct well droitwich anyway,True,announce prophecy 
1.5596275424909765e+18,2022-08-16 19:45:57+00:00,['1559627542490976256'],@lauraserrant Would love to attend!,would love attend,True,attend 
1.559598475456774e+18,2022-08-16 17:50:27+00:00,['1559598475456774146'],@BugHayleyW Anyone would think you like archery! 🧐😀,anyone would think like archery,True,anyone archery 
1.559573443967959e+18,2022-08-16 16:10:59+00:00,['1559573443967959042'],@ninamorganNHS What a stunning sky!,stunning sky,True,sky 
1.5595730548538737e+18,2022-08-16 16:09:26+00:00,['1559573054853873664'],@DazWootton16 @sam_wootton__ Fab photo and look at that sky! Happy Birthday!x,fab photo look sky happy birthdayx,True,photo look sky birthdayx 
1.559457784667816e+18,2022-08-16 08:31:23+00:00,['1559457784667815936'],@Nick_Stephens_ @gez_g @EmmaKennedy Yep I loved that along with Flat Stanley!,yep loved along flat stanley,True,stanley 
1.559457337030615e+18,2022-08-16 08:29:37+00:00,['1559457337030615045'],@nickisnpdx Sending much love and virtual hugs for you and your mom. Such a tough time. X💕💕,sending much love virtual hug mom tough time,True,love hug mom time 
1.5591404779155128e+18,2022-08-15 11:30:32+00:00,['1559140477915512835'],This is awful https://t.co/f4y1BhnK9k,awful,True,awful 
1.5583889243382825e+18,2022-08-13 09:44:07+00:00,['1558388924338282496'],@DRaven_EM @WorcsAcuteNHS @M_J_Hopkins Same. I live in Droitwich and have been keen to make sure many of the plans we have for genomics are inclusive of @WorcsAcuteNHS So much to offer and fantastic staff.,live droitwich keen make sure many plan genomics inclusive much offer fantastic staff,True,droitwich plan offer staff 
1.5583670166496297e+18,2022-08-13 08:17:04+00:00,['1558367016649629696'],"@DRaven_EM What I see time and again is such a change of culture from when I was @WorcsAcuteNHS Openness, a real desire to do well for all against immense pressures. I say none of this lightly as my experience was traumatic. I love seeing such a change. 👏🏼👏🏼@M_J_Hopkins",see time change culture openness real desire well immense pressure say none lightly experience traumatic love seeing change,True,time change culture openness desire pressure none love change 
1.5583658712858788e+18,2022-08-13 08:12:31+00:00,['1558365871285878785'],"@M_J_Hopkins Totally understand frustration. @WorcsAcuteNHS changed beyond recognition since I worked there seems like organisation which truly cares about staff patients. Re the tea bags, I would be unhappy only because I really can’t drink tea but everything else says so much more! 💕",totally understand frustration changed beyond recognition since worked seems like organisation truly care staff patient tea bag would unhappy really cant drink tea everything else say much,True,frustration recognition organisation staff patient tea bag drink tea everything 
1.5583487632777912e+18,2022-08-13 07:04:32+00:00,['1558348763277791234'],"In support of IENMs, #TeamFNF challenges you to 👍 this post, @ 5 people in the comments section, and quote retweet this post using #StayAndThrive 🤩Can you do it?? 👀For more info: https://t.co/NrEvPOvxUn Survey link here: https://t.co/QVGlmQcYMs @davies354 @Amparolas https://t.co/BrMM4k1Np0",support ienms challenge post people comment section quote retweet post using info survey link,True,support ienms challenge post section quote retweet post survey link 
1.558346574383792e+18,2022-08-13 06:55:50+00:00,['1558346574383792128'],@gailbyrneuhs I love these tiles. Always been fascinated by ceramic tiles and the patterns which is totally irrelevant but do agree that these should be mandatory. May have to speak to NHSE,love tile always fascinated ceramic tile pattern totally irrelevant agree mandatory may speak nhse,True,tile tile pattern mandatory nhse 
1.558177037440979e+18,2022-08-12 19:42:09+00:00,['1558177037440978944'],@JeremyVineOn5 The NHS is not failing people Jeremy. This is so demoralising for all the staff who are working beyond anything you could imagine but the government is letting the NHS and the people of the UK down.,failing people jeremy demoralising staff working beyond anything could imagine government letting people,True,staff anything government 
1.5581759011746652e+18,2022-08-12 19:37:39+00:00,['1558175901174665220'],@chrismojo Gosh that is the theatre corridor!,gosh theatre corridor,True,gosh theatre corridor 
1.5581752402781225e+18,2022-08-12 19:35:01+00:00,['1558175240278122496'],@Matthewboazman Looks gorgeous! I need to learn to balance properly as far too uncomfortable kneeling.,look gorgeous need learn balance properly far uncomfortable kneeling,True,look need 
1.5581235763557048e+18,2022-08-12 16:09:43+00:00,['1558123576355704833'],@foxlanebooks Terrible. No news about his condition though.,terrible news condition though,True,news condition 
1.558123267143209e+18,2022-08-12 16:08:30+00:00,['1558123267143208960'],@2tbueser Bye Dobby!,bye dobby,True,bye dobby 
1.5580963680816988e+18,2022-08-12 14:21:36+00:00,['1558096368081698816'],@rbh_PallCare @JohnSheridanRN @RBNHSFT @CNEamonn @CEO_RoyalBerks Fantastic idea!,fantastic idea,True,idea 
1.5578213893899264e+18,2022-08-11 20:08:56+00:00,['1557821389389926400'],@drjoanne_cooper Such a lovely photo Jo. Every day there seem to be more advances in cancer research and treatment advanced by genomics. Thinking of you.,lovely photo every day seem advance cancer research treatment advanced genomics thinking,True,day advance cancer research treatment 
1.5578207395789578e+18,2022-08-11 20:06:21+00:00,['1557820739578957825'],@RCRadiologists @ACPUK Great to see this work. Worked with a fantastic radiologist from @RWT_NHS who was really interested in genomics and participated in some of our GRdABs and GTABs.,great see work worked fantastic radiologist really interested genomics participated grdabs gtabs,True,see work radiologist 
1.557820051897598e+18,2022-08-11 20:03:37+00:00,['1557820051897597953'],@GenomicMidwife @LNWH_NHS Congratulations Kelly. Wishing you all the best for your new role. They are so lucky to have you.,congratulation kelly wishing best new role lucky,True,congratulation role lucky 
1.5577399894667223e+18,2022-08-11 14:45:29+00:00,['1557739989466722305'],@fakethom Oh and difference between stay and live.,difference stay live,True,difference stay 
1.5577398484290314e+18,2022-08-11 14:44:55+00:00,['1557739848429031425'],@fakethom Sometimes it may be harder than that. My dad was caught out by “who are you” apparently the correct reply was not his name but “fine thanks!”,sometimes may harder dad caught apparently correct reply name fine thanks,True,dad caught reply 
1.5577383667155886e+18,2022-08-11 14:39:02+00:00,['1557738366715588610'],@Claire_F1att @hotpodyoga Be worth it to cool down!,worth cool,True,cool 
1.5577381476932854e+18,2022-08-11 14:38:10+00:00,['1557738147693285376'],@MarkStathamOUH1 They are very engaging which helps as well. Hope you are well.,engaging help well hope well,True,help 
1.5576298549626184e+18,2022-08-11 07:27:51+00:00,['1557629854962618368'],@MarkStathamOUH1 Just covering motivation theory and this says so much about what truly motivates us and the difference managers can make.,covering motivation theory say much truly motivates difference manager make,True,motivation theory difference manager 
1.5576289305883935e+18,2022-08-11 07:24:11+00:00,['1557628930588393472'],@BugHayleyW Swimming pool or open water swim Hayley?,swimming pool open water swim hayley,True,pool water swim hayley 
1.5576279855486976e+18,2022-08-11 07:20:25+00:00,['1557627985548697600'],@david_fowey Always love the Nelson’s County signs.,always love nelson county sign,True,county sign 
1.557397590769107e+18,2022-08-10 16:04:55+00:00,['1557397590769106946'],"@credland_nicki You are amazing Nicki. Meanwhile, I am holding a cold flannel to my forehead and thinking about some of my #ega work.",amazing nicki meanwhile holding cold flannel forehead thinking work,True,nicki flannel forehead thinking work 
1.5573971230245192e+18,2022-08-10 16:03:03+00:00,['1557397123024519169'],@ellygriffiths @PryorFrancis @WaterstonesKL Have a wonderful time. Envious of everyone attending.,wonderful time envious everyone attending,True,time everyone 
1.557396826436821e+18,2022-08-10 16:01:53+00:00,['1557396826436820992'],"Many congratulations Tootie! 👏🏼🎉Yet again proving your experience, skills and leadership are well respected. https://t.co/WtTbQaK0Ex",many congratulation tootie yet proving experience skill leadership well respected,True,congratulation tootie experience skill leadership 
1.5570698426452378e+18,2022-08-09 18:22:34+00:00,['1557069842645237760'],@credland_nicki I think his profile says it all.,think profile say,True,think 
1.5569953389127926e+18,2022-08-09 13:26:31+00:00,['1556995338912792578'],@BarriersDown @uhbtrust has a book club and our first choice celebrates South Asian Heritage month. @itsanitarani The Right Sort of Girl,book club first choice celebrates south asian heritage month right sort girl,True,book club choice heritage month sort girl 
1.5566713246926152e+18,2022-08-08 15:59:00+00:00,['1556671324692615169'],"Have you wondered what your alternatives are for buying books online so you don’t have to go to the big impersonal all purpose internet store then look no further than @foxlanebooks Fantastic choice, amazing personal service and lots of signed editions too! #books #reading",wondered alternative buying book online dont big impersonal purpose internet store look fantastic choice amazing personal service lot signed edition,True,buying book online dont internet store look choice service lot edition 
1.5566701785486705e+18,2022-08-08 15:54:26+00:00,['1556670178548670464'],@foxlanebooks I have just ordered Anita Rani’s book from you.,ordered anita rani book,True,rani book 
1.5566687915009966e+18,2022-08-08 15:48:56+00:00,['1556668791500996608'],"All cancer patients should have gene tests, say experts | News | The Times https://t.co/3hUrasl2CB",cancer patient gene test say expert news time,True,cancer patient gene test news time 
1.5566519972894843e+18,2022-08-08 14:42:12+00:00,['1556651997289484289'],@2tbueser @onepeloton Does this mean you have a peloton bike?,doe mean peloton bike,True,peloton bike 
1.5559573892491018e+18,2022-08-06 16:42:04+00:00,['1555957389249101824'],@alisontennant1 @eastermark @mcconkeytony @sumara_parvez @RuckieKahlon @SusanTh89074607 Brilliant view.,brilliant view,True,view 
1.5555844160969482e+18,2022-08-05 16:00:00+00:00,['1555584416096948225'],@2tbueser It was an extremely difficult one….🤥… just table top position but it was my partial knee replacement knee.,extremely difficult one table top position partial knee replacement knee,True,table position knee replacement knee 
1.5555799350828237e+18,2022-08-05 15:42:12+00:00,['1555579935082823680'],@2tbueser Be careful of that extreme sport yoga Tootie! That’s how I damaged my knee. 😂,careful extreme sport yoga tootie thats damaged knee,True,sport yoga tootie knee 
1.555579721630589e+18,2022-08-05 15:41:21+00:00,['1555579721630588931'],@BugHayleyW Wow! Ring side seats Hayley!,wow ring side seat hayley,True,seat hayley 
1.5554788504481014e+18,2022-08-05 09:00:32+00:00,['1555478850448101378'],@Fern_Britton @MichaelBuble Already planning which cocktail to have. https://t.co/cj89k9F2V9,already planning cocktail,True,cocktail 
1.55547841435784e+18,2022-08-05 08:58:48+00:00,['1555478414357839872'],"@Helen_Fields Ah! Now I would prefer a cup of coffee, strong, a tad of milk and some toast please.",would prefer cup coffee strong tad milk toast please,True,coffee milk please 
1.5549216119623393e+18,2022-08-03 20:06:15+00:00,['1554921611962339328'],@CNOEngland Looks like a beautiful place to be on holiday!,look like beautiful place holiday,True,look place holiday 
1.55491841862887e+18,2022-08-03 19:53:34+00:00,['1554918418628870147'],@AbbiePath @BCPathology Oh and congratulations to Kelvin! 👏🏼,congratulation kelvin,True,congratulation kelvin 
1.5549183288331305e+18,2022-08-03 19:53:13+00:00,['1554918328833130498'],@AbbiePath @BCPathology You are both roller skating!!!!,roller skating,True,roller skating 
1.5548266201537372e+18,2022-08-03 13:48:48+00:00,['1554826620153737218'],Of interest if you haven’t already seen this @VickyCuthill @lauramongar @i_kirwan @DrTracieNFGON a chance to include genomics? @DrNaomiChapman2 @2tbueser @DonnaGillen2 https://t.co/mPCRhaF6It,interest havent already seen chance include genomics,True,interest havent chance 
1.554806100733698e+18,2022-08-03 12:27:15+00:00,['1554806100733698055'],Always great to meet with the wider team and have opportunities to talk #nursing #midwifery #genomics and #futureplans. @DrNaomiChapman2 @NHSgms @CNOEngland @LStalleygreen @WeNurses https://t.co/8kV54uqHAE,always great meet wider team opportunity talk,True,meet wider team opportunity talk 
