Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
12,12,12,1.556928588355707e+18,2022-08-09 09:01:16+00:00,['1556928588355706880'],"@chuchencio Eso ya sabes que tiene un recorrido largo, costoso e incierto en el juzgado, pero sin denuncia...", eso ya sabes que tiene un recorrido largo costoso e incierto en el juzgado pero sin denuncia,True,False
13,13,13,1.5569251535604613e+18,2022-08-09 08:47:37+00:00,['1556925153560461312'],"@chuchencio No es cuestión de heridas, solo de poner luz a la realidad que denuncias.
Se me ocurren otras preguntas interesantes. Entre otras
Has acudido a alguna junta de TU colegio profesional?
Has propuesto algún proyecto a TU colegio profesional?
Los colegios son de los profesionales."," no es cuestión de heridas solo de poner luz a la realidad que denuncias
se me ocurren otras preguntas interesantes entre otras
has acudido a alguna junta de tu colegio profesional
has propuesto algún proyecto a tu colegio profesional
los colegios son de los profesionales",True,False
14,14,14,1.5567687914339697e+18,2022-08-08 22:26:17+00:00,['1556768791433969666'],"@chuchencio Esta encuesta creo que es un poco injusta. No creo que la existencia de lo colegios deba medirse por ""utilidad"" solamente
El debate de la colegiación y los colegios creo que debería afrontarse de una forma menos frívola.
Sigo pensando que es el mayor problema de nuestra profesión"," esta encuesta creo que es un poco injusta no creo que la existencia de lo colegios deba medirse por utilidad solamente
el debate de la colegiación y los colegios creo que debería afrontarse de una forma menos frívola
sigo pensando que es el mayor problema de nuestra profesión",True,False
26,26,26,1.5558499022148567e+18,2022-08-06 09:34:57+00:00,['1555849902214856704'],Media hora para la salida... Emocionante!!! https://t.co/JUbPWq5HDa,media hora para la salida emocionante ,True,False
27,27,27,1.5558422701249905e+18,2022-08-06 09:04:38+00:00,['1555842270124990465'],Este año va a ser épico... A una hora de la salida el ambiente es brutal!! @riversella https://t.co/x7INzZRIP2,este año va a ser épico a una hora de la salida el ambiente es brutal  ,True,False
60,60,60,1.546599866394202e+18,2022-07-11 20:58:37+00:00,['1546599866394202114'],"@isadvalc @CODEPAsturias Hola @isadvalc como te han contestado, en la web del @CODEPAsturias puedes encontrar toda la información sobre el proceso de cambio de estatutos que queremos sea lo más abierto y participativo posible y guardando todas las garantías normativas.
Gracias por estar pendiente!","  hola  como te han contestado en la web del  puedes encontrar toda la información sobre el proceso de cambio de estatutos que queremos sea lo más abierto y participativo posible y guardando todas las garantías normativas
gracias por estar pendiente",True,False
65,65,65,1.545129336046588e+18,2022-07-07 19:35:15+00:00,['1545129336046587906'],"Porque que nadie se engañe, si las enfermeras no están al timón a alguien van a poner al timón. Pero hace falta una ruta, y timoneles con ideas claras a quienes los marineros respeten. (Y claro, capitanes y almirantes...)",porque que nadie se engañe si las enfermeras no están al timón a alguien van a poner al timón pero hace falta una ruta y timoneles con ideas claras a quienes los marineros respeten y claro capitanes y almirantes,True,False
66,66,66,1.5451293324394906e+18,2022-07-07 19:35:14+00:00,['1545129332439490561'],"Merece la pena una reflexión por parte de las direcciones sobre hacia donde queremos ir y que estrategia debe exigirse a quienes de verdad manejan las políticas de personal. No sólo salir de este embrollo como podamos, jugando siempre a corto plazo.",merece la pena una reflexión por parte de las direcciones sobre hacia donde queremos ir y que estrategia debe exigirse a quienes de verdad manejan las políticas de personal no sólo salir de este embrollo como podamos jugando siempre a corto plazo,True,False
67,67,67,1.5451293289161687e+18,2022-07-07 19:35:13+00:00,['1545129328916168704'],"La vivencia en las unidades, en los servicios, es que se vulneran derechos profesionales y laborales y claro, son las direcciones las que lo hacen. Esto supone un enorme desgaste moral en las plantillas, agotadas física, profesional y emocionalmente.",la vivencia en las unidades en los servicios es que se vulneran derechos profesionales y laborales y claro son las direcciones las que lo hacen esto supone un enorme desgaste moral en las plantillas agotadas física profesional y emocionalmente,True,False
68,68,68,1.545129325506216e+18,2022-07-07 19:35:12+00:00,['1545129325506215936'],Esto supone que no hay estrategia de gestión de personas pensada a medio o largo plazo y genera que los equipos gestores de las áreas en el mejor de los casos hacen piruetas para gestionar las miserias. El algo así como la cultura de la pobreza.,esto supone que no hay estrategia de gestión de personas pensada a medio o largo plazo y genera que los equipos gestores de las áreas en el mejor de los casos hacen piruetas para gestionar las miserias el algo así como la cultura de la pobreza,True,False
